sample_id,lat,lon,elevation,slope_deg,aspect_deg,drainage_density,lithology,landuse,mean_annual_rainfall_mm,label,district,date,landslide_type,area_m2,curvature,distance_to_drainage,terrain_ruggedness
NEG-0578,27.314989,88.473678,1010.4,18.01,332.73,0.2118,,forest,6650.4,0,,,,,-0.000152,121.2,23.18
NEG-0579,27.628202,88.622048,1870.6,15.78,228.9,0.3176,,forest,4398.0,0,,,,,0.002788,29.4,21.89
NEG-0580,27.193809,88.422354,1404.4,19.11,66.37,0.1647,,forest,4739.0,0,,,,,-0.009102,131.4,26.54
NEG-0581,27.153466,88.357888,1182.7,23.48,217.23,0.0824,,forest,4167.3,0,,,,,-0.000968,223.8,32.32
NEG-0582,27.226279,88.740799,1421.3,29.86,278.01,0.2235,,forest,4380.7,0,,,,,-0.007509,106.0,41.45
NEG-0583,27.212113,88.344901,969.2,39.38,333.6,0.0,,forest,4209.5,0,,,,,-1.4e-05,427.9,58.75
NEG-0584,27.253518,88.466484,719.2,4.6,165.06,0.0,,forest,5646.8,0,,,,,-0.01644,650.5,16.87
NEG-0585,27.234782,88.64836,1445.8,21.29,185.03,0.0,,forest,4279.9,0,,,,,-0.014055,335.1,31.97
NEG-0586,27.127648,88.267356,391.4,18.53,341.57,0.2,,forest,3416.4,0,,,,,-0.004137,146.9,24.48
NEG-0587,27.293566,88.604613,959.3,28.44,314.3,0.1294,,forest,5382.2,0,,,,,0.002889,131.4,39.68
NEG-0588,27.157695,88.499477,1051.7,21.9,122.42,0.0,,forest,3725.8,0,,,,,0.005081,457.2,28.84
NEG-0589,27.977444,88.473058,5071.0,20.26,181.69,0.0,,grassland,1294.4,0,,,,,-0.003086,500.5,26.94
NEG-0590,27.488278,88.553024,1879.9,26.84,303.24,0.0,,forest,7377.4,0,,,,,-0.001597,706.5,36.51
NEG-0591,27.343621,88.478745,507.7,14.86,69.69,0.4,,forest,7102.6,0,,,,,-0.001248,58.8,18.94
NEG-0592,27.851622,88.548999,3604.7,10.93,222.5,0.1765,,grassland,3768.5,0,,,,,-0.000989,124.7,14.19
NEG-0593,27.384839,88.341067,1552.9,32.18,242.37,0.0588,,forest,6438.6,0,,,,,0.001181,252.8,44.7
NEG-0594,27.190414,88.338219,633.3,22.89,328.6,0.0,,forest,4107.1,0,,,,,-0.007625,323.3,31.43
NEG-0595,27.105781,88.433716,858.1,25.4,29.37,0.1647,,forest,3773.5,0,,,,,-0.005238,58.8,34.66
NEG-0596,27.1559,88.42288,1372.8,36.52,113.83,0.1412,,forest,4138.6,0,,,,,0.007697,146.9,52.58
NEG-0597,27.178406,88.375501,1839.7,35.56,280.85,0.0,,forest,4438.5,0,,,,,0.005041,605.8,51.77
NEG-0598,27.380786,88.299666,1889.3,29.89,34.45,0.0,,forest,5553.8,0,,,,,0.000701,436.9,41.81
NEG-0599,27.250046,88.378253,2197.5,11.11,17.87,0.0,,forest,4648.9,0,,,,,0.003163,948.6,14.96
NEG-0600,27.352411,88.502014,1653.0,29.26,231.23,0.0,,forest,6772.2,0,,,,,-0.003989,749.2,40.29
NEG-0601,27.176179,88.393664,1659.5,23.42,145.6,0.1882,,forest,4478.5,0,,,,,-0.000997,131.4,31.24
NEG-0602,27.41941,88.801349,4440.6,12.81,305.45,0.0824,,grassland,3486.9,0,,,,,0.014736,146.9,20.59
NEG-0603,27.20493,88.38879,1633.6,21.63,267.95,0.0,,forest,4675.6,0,,,,,-0.003222,293.9,28.38
NEG-0604,27.231461,88.490779,346.4,23.07,71.59,0.2,,built-up,5332.5,0,,,,,0.002524,29.4,32.75
NEG-0605,27.200895,88.466023,509.0,26.31,75.67,0.2353,,forest,4815.6,0,,,,,0.020014,92.9,39.97
NEG-0606,27.158249,88.169602,1409.0,22.4,250.19,0.0,,forest,6513.6,0,,,,,0.000772,764.1,29.51
NEG-0607,27.187887,88.481411,780.1,12.64,86.13,0.0,,grassland,4598.9,0,,,,,-0.010197,486.5,19.56
NEG-0608,27.320456,88.263003,1269.2,23.35,20.32,0.0,,forest,4490.7,0,,,,,-0.003232,939.0,31.39
NEG-0609,27.378107,88.603796,1733.1,23.35,2.86,0.0,,forest,5861.8,0,,,,,0.00137,441.8,31.09
NEG-0610,27.295874,88.87645,3505.4,34.0,139.78,0.0,,bare/sparse vegetation,3419.2,0,,,,,-0.003942,529.0,48.72
NEG-0611,27.194439,88.604129,512.3,33.02,114.39,0.1647,,forest,3786.0,0,,,,,-0.009995,117.6,47.61
NEG-0612,27.227879,88.278501,1564.7,25.03,99.51,0.0,,grassland,4119.0,0,,,,,0.008821,316.5,34.64
NEG-0613,27.144155,88.173279,903.5,19.11,229.52,0.0,,forest,6374.1,0,,,,,-0.013441,293.9,27.11
NEG-0614,27.262921,88.537202,1217.0,29.78,237.79,0.0,,forest,5680.0,0,,,,,0.000734,753.3,43.28
NEG-0615,27.321692,88.262678,1221.8,35.38,348.73,0.0,,forest,4501.6,0,,,,,0.014282,846.1,51.96
NEG-0616,27.278384,88.907152,4078.3,14.72,260.69,0.0,,grassland,3485.5,0,,,,,0.004043,523.2,19.17
NEG-0617,27.320421,88.272633,1010.3,28.65,64.12,0.0,,grassland,4312.4,0,,,,,0.004046,489.1,39.74
NEG-0618,27.219189,88.229248,1392.6,35.82,192.05,0.1176,,forest,5463.8,0,,,,,-0.014434,207.8,54.78
NEG-0619,27.113701,88.332781,525.0,15.49,204.01,0.0,,forest,3773.5,0,,,,,-0.002092,335.1,20.49
NEG-0620,27.317412,88.322607,1372.5,33.24,190.37,0.0,,forest,4719.9,0,,,,,0.005863,499.6,48.15
NEG-0621,27.356676,88.459474,1217.6,14.72,188.86,0.0941,,forest,7198.5,0,,,,,-0.006397,188.2,22.01
NEG-0622,27.165626,88.33512,1090.4,24.11,255.6,0.0,,forest,4027.7,0,,,,,0.000562,353.9,31.95
NEG-0623,27.236601,88.54883,1502.4,29.74,267.06,0.0,,forest,5239.0,0,,,,,-0.000292,460.0,41.74
NEG-0624,27.262233,88.427683,784.3,24.03,126.9,0.0,,forest,5557.9,0,,,,,-0.000565,529.0,32.03
NEG-0625,27.979603,88.455678,4729.2,6.5,103.42,0.5176,,moss/lichen,1294.4,0,,,,,0.000868,65.7,8.32
NEG-0626,27.231688,88.291477,1061.0,35.96,38.03,0.2,,forest,4173.1,0,,,,,-0.006747,146.9,53.33
NEG-0627,27.227419,88.341408,1914.7,37.32,189.11,0.0,,forest,4217.0,0,,,,,-0.003026,940.9,54.46
NEG-0628,27.273857,88.19789,1097.2,40.79,168.22,0.3059,,forest,5594.1,0,,,,,0.019096,29.4,63.39
NEG-0629,27.213077,88.330365,676.9,27.2,291.6,0.0588,,forest,4096.6,0,,,,,-0.002433,249.4,37.64
NEG-0630,27.159153,88.292399,347.2,11.39,280.22,0.4,,built-up,3674.5,0,,,,,0.007746,41.6,16.5
NEG-0631,27.376663,88.762884,3766.4,31.01,192.69,0.2,,built-up,3562.2,0,,,,,0.009019,205.7,43.99
NEG-0632,27.088489,88.438733,555.6,35.83,175.06,0.0588,,forest,3632.8,0,,,,,0.000764,249.4,52.52
NEG-0633,27.260737,88.223324,1221.7,23.95,352.29,0.0,,forest,5239.0,0,,,,,-0.004982,460.0,31.92
NEG-0634,27.292283,88.348926,1733.7,13.37,318.16,0.2706,,forest,4718.5,0,,,,,0.015305,121.2,20.47
NEG-0635,27.143254,88.431256,1104.9,33.95,207.46,0.0,,forest,4050.1,0,,,,,-0.001393,342.7,48.04
NEG-0636,27.51027,88.52985,783.0,27.11,309.12,0.3529,,forest,8012.5,0,,,,,-0.003918,106.0,37.09
NEG-0637,27.25075,88.135303,1714.1,29.36,62.21,0.0,,forest,4440.0,0,,,,,0.014403,578.9,42.71
NEG-0638,27.678459,88.82709,4624.6,22.21,193.09,0.1882,,bare/sparse vegetation,1914.9,0,,,,,-0.002681,205.7,29.38
NEG-0639,27.231988,88.397101,2077.1,33.32,330.87,0.0,,forest,4846.6,0,,,,,0.002795,665.0,47.19
NEG-0640,27.297221,88.873734,3664.2,33.43,131.47,0.0,,built-up,3417.2,0,,,,,-0.006757,727.6,47.83
NEG-0641,27.279259,88.532457,1422.4,15.71,105.42,0.1059,,forest,5737.9,0,,,,,-0.004553,83.1,21.1
NEG-0642,27.253989,88.127385,1627.2,28.78,317.15,0.2588,,forest,4148.3,0,,,,,-0.000293,117.6,40.81
NEG-0643,27.266929,88.593036,802.0,36.45,347.9,0.2,,forest,5204.7,0,,,,,-0.001556,58.8,54.61
NEG-0644,27.300333,88.411388,1599.3,16.62,111.26,0.0,,forest,6090.8,0,,,,,-0.000594,999.6,21.86
NEG-0645,27.15626,88.437522,1557.6,24.03,137.15,0.0,,forest,4121.9,0,,,,,-0.003137,666.3,33.09
NEG-0646,27.248753,88.519806,749.0,17.2,115.8,0.0941,,forest,5621.4,0,,,,,0.000792,188.2,22.26
NEG-0647,27.207926,88.318532,725.2,33.34,99.83,0.0,,forest,4012.0,0,,,,,0.006574,492.6,47.19
NEG-0648,27.211591,88.234511,1380.2,19.32,32.31,0.0,,forest,5452.1,0,,,,,-0.014087,399.7,28.86
NEG-0649,27.445144,88.517017,832.2,39.76,295.38,0.0,,forest,6610.0,0,,,,,-0.01031,289.4,60.33
NEG-0650,27.352766,88.193822,1762.3,10.65,332.01,0.2118,,forest,4924.9,0,,,,,-0.009309,92.9,16.89
NEG-0651,27.325809,88.62675,1265.9,18.92,87.5,0.1176,,forest,5494.1,0,,,,,0.011447,188.2,25.33
NEG-0652,27.343859,88.466805,937.9,9.04,95.08,0.0118,,forest,7308.3,0,,,,,-0.001281,242.3,11.62
NEG-0653,27.55542,88.63493,1809.7,28.96,189.87,0.1529,,forest,4905.7,0,,,,,0.017598,106.0,44.76
NEG-0654,27.231665,88.279755,1549.5,16.94,125.52,0.0,,grassland,4152.7,0,,,,,-0.004892,342.7,23.63
NEG-0655,27.268156,88.451063,907.0,25.44,226.1,0.0,,forest,5987.5,0,,,,,-0.002027,883.6,34.4
NEG-0656,27.935936,88.560542,4530.4,33.96,336.77,0.0,,grassland,2143.3,0,,,,,-0.008616,293.9,49.39
NEG-0657,27.308664,88.195748,1619.0,19.71,357.8,0.0118,,forest,5191.6,0,,,,,-0.008834,289.4,28.61
NEG-0658,27.187243,88.497677,370.9,35.25,286.13,0.2706,,forest,4450.3,0,,,,,-0.01308,124.7,53.13
NEG-0659,27.314377,88.268549,1397.2,14.33,102.26,0.0,,grassland,4386.1,0,,,,,-0.005697,368.2,19.26
NEG-0660,27.11003,88.459162,527.7,17.53,28.07,0.1059,,forest,3708.2,0,,,,,-0.001018,197.1,22.78
NEG-0661,27.231214,88.480048,773.5,22.42,17.91,0.0824,,forest,5325.6,0,,,,,-0.011748,207.8,31.53
NEG-0662,27.14541,88.440826,1034.1,30.93,132.46,0.0235,,forest,4048.4,0,,,,,0.007395,299.7,44.07
NEG-0663,27.313114,88.453917,628.2,18.22,312.19,0.0,,forest,6948.9,0,,,,,0.000742,289.4,23.7
NEG-0664,27.30011,88.281796,1011.1,31.42,343.28,0.0,,forest,4368.4,0,,,,,-0.002851,492.6,44.19
NEG-0665,27.322212,88.903277,4260.6,23.53,131.82,0.0824,,bare/sparse vegetation,3189.1,0,,,,,-0.003743,229.5,31.4
NEG-0666,27.2158,88.500412,821.0,44.04,186.6,0.1176,,forest,5067.9,0,,,,,0.020144,178.8,72.26
NEG-0667,27.099243,88.357427,249.8,9.81,257.63,0.3294,,forest,3831.6,0,,,,,0.001358,0.0,13.14
NEG-0668,27.189378,88.497549,359.0,44.96,251.55,0.2,,forest,4505.9,0,,,,,0.012494,158.3,72.24
NEG-0669,27.31032,88.309458,832.6,48.4,52.86,0.2,,forest,4606.1,0,,,,,-0.030542,106.0,85.92
NEG-0670,27.310857,88.155123,1685.5,24.91,290.08,0.1294,,forest,4352.9,0,,,,,-0.000927,131.4,33.25
NEG-0671,27.150846,88.306964,1067.7,25.49,291.43,0.0,,forest,3753.5,0,,,,,-0.000332,831.2,34.51
NEG-0672,27.879977,88.526259,4112.9,9.44,109.77,0.2,,grassland,3467.4,0,,,,,0.006062,29.4,13.42
NEG-0673,27.256146,88.168165,1629.8,27.77,349.82,0.0,,forest,5422.6,0,,,,,0.00649,478.4,38.56
NEG-0674,28.001325,88.825668,5523.5,5.6,236.99,0.2,,moss/lichen,734.5,0,,,,,0.001308,106.0,7.14
NEG-0675,27.876049,88.368022,4550.4,9.48,337.61,0.0,,grassland,1527.3,0,,,,,0.005585,328.6,12.92
NEG-0676,27.377011,88.297188,2110.1,23.59,145.2,0.0,,grassland,5438.8,0,,,,,-0.005374,825.0,32.77
NEG-0677,27.24843,88.659541,1406.9,15.43,202.77,0.1529,,forest,4451.6,0,,,,,-0.000915,223.8,20.2
NEG-0678,27.236635,88.463673,977.3,10.07,25.22,0.0,,grassland,5417.6,0,,,,,0.00573,1053.5,15.99
NEG-0679,27.511761,88.53798,1134.2,21.72,280.32,0.2,,forest,8092.8,0,,,,,0.009066,58.8,30.02
NEG-0680,27.296611,88.27232,1571.2,23.21,168.89,0.0,,built-up,4317.5,0,,,,,-0.021176,559.1,37.18
NEG-0681,27.260946,88.428956,687.8,37.58,121.19,0.0,,forest,5545.5,0,,,,,-0.006495,355.1,54.54
NEG-0682,27.256726,88.445755,423.5,30.48,55.25,0.1882,,forest,5682.6,0,,,,,-0.01084,149.8,44.71
NEG-0683,27.316154,88.290406,1200.3,29.63,278.55,0.0,,forest,4442.0,0,,,,,0.002067,905.3,40.84
NEG-0684,27.260814,88.787403,3326.3,33.65,162.4,0.0,,built-up,3998.3,0,,,,,-0.006518,383.2,47.3
NEG-0685,27.262248,88.402843,1196.5,33.62,83.63,0.0,,forest,5227.4,0,,,,,0.005315,295.3,47.95
NEG-0686,27.365391,88.561481,1937.7,4.67,296.89,0.1294,,forest,6015.2,0,,,,,-0.01748,65.7,16.38
NEG-0687,27.448303,88.537135,1628.8,10.33,345.75,0.1882,,forest,6938.1,0,,,,,-0.025322,106.0,26.21
NEG-0688,28.042406,88.740671,5097.9,4.07,31.9,0.0,,bare/sparse vegetation,837.8,0,,,,,0.001006,782.5,5.42
NEG-0689,27.152444,88.363347,1067.8,26.58,150.03,0.2,,forest,4194.0,0,,,,,-0.004869,197.1,36.67
NEG-0690,27.268108,88.615185,1324.3,22.46,44.09,0.0,,forest,4931.8,0,,,,,0.004147,740.0,31.17
NEG-0691,27.199513,88.213926,1915.6,34.02,150.71,0.0,,forest,5974.2,0,,,,,-0.010998,647.2,48.53
NEG-0692,27.385924,88.342438,1615.3,25.2,273.72,0.0118,,forest,6485.0,0,,,,,0.003659,262.9,33.56
NEG-0693,27.934273,88.435025,4569.6,4.97,108.6,0.3647,,moss/lichen,1406.3,0,,,,,0.000343,29.4,6.27
NEG-0694,27.195931,88.24736,1726.7,20.61,77.26,0.0,,forest,4842.9,0,,,,,-0.001766,727.0,27.71
NEG-0695,27.306912,88.569055,1273.8,21.74,101.83,0.1294,,forest,5728.6,0,,,,,0.002557,124.7,28.74
NEG-0696,27.163127,88.487076,1159.2,21.33,143.73,0.0,,forest,3936.0,0,,,,,0.005138,671.4,28.67
NEG-0697,27.522921,88.537331,870.9,37.84,302.03,0.1176,,forest,8117.0,0,,,,,-0.00017,146.9,56.12
NEG-0698,27.162195,88.355263,1528.9,25.1,59.27,0.0,,forest,4179.6,0,,,,,0.008312,802.7,34.31
NEG-0699,27.228172,88.740531,1405.0,10.74,163.09,0.2235,,built-up,4379.8,0,,,,,-0.001262,29.4,13.82
NEG-0700,27.314331,88.586621,952.4,24.13,294.56,0.2353,,forest,5681.1,0,,,,,0.002591,29.4,32.54
NEG-0701,27.555362,88.456664,1144.7,45.2,189.23,0.1294,,forest,7467.1,0,,,,,-0.000395,236.9,72.13
NEG-0702,27.229724,88.716145,1286.8,24.62,337.41,0.1294,,forest,4387.3,0,,,,,0.003888,117.6,33.3
NEG-0703,27.322437,88.429599,1421.7,32.85,84.91,0.0,,forest,6734.9,0,,,,,0.001869,611.5,46.77
NEG-0704,27.718338,88.835406,4902.9,21.37,248.02,0.0,,bare/sparse vegetation,1816.2,0,,,,,0.001995,727.6,28.64
NEG-0705,27.218728,88.600506,1113.2,14.97,73.62,0.0941,,built-up,4119.7,0,,,,,0.001134,235.1,19.47
NEG-0706,27.130738,88.286265,352.8,4.3,199.92,0.0,,built-up,3504.1,0,,,,,-0.004333,264.5,6.07
NEG-0707,27.149209,88.099494,2387.8,26.66,268.51,0.0,,forest,4043.1,0,,,,,-0.005547,541.9,36.47
NEG-0708,27.21204,88.302069,836.6,35.96,354.54,0.0,,forest,4020.8,0,,,,,0.007598,456.2,52.05
NEG-0709,27.37677,88.46121,1157.0,21.54,50.59,0.1294,,forest,6769.3,0,,,,,-0.007093,29.4,29.42
NEG-0710,27.176521,88.448889,1525.7,19.7,41.76,0.0,,forest,4414.6,0,,,,,0.018621,678.5,33.47
NEG-0711,27.137215,88.341119,1324.1,42.46,123.78,0.0,,forest,3967.5,0,,,,,0.002373,447.6,66.06
NEG-0712,27.296972,88.906541,4011.7,20.89,209.07,0.0,,grassland,3362.7,0,,,,,0.003424,519.9,27.8
NEG-0713,27.241361,88.617579,1165.0,30.18,310.07,0.2353,,forest,4467.9,0,,,,,-0.009028,65.7,44.65
NEG-0714,27.877713,88.369271,4537.6,5.36,351.84,0.0235,,grassland,1517.8,0,,,,,0.004456,312.4,9.48
NEG-0715,27.189067,88.235804,1245.0,19.43,242.59,0.2824,,forest,5231.8,0,,,,,0.003238,92.9,26.35
NEG-0716,27.364924,88.560485,1937.0,15.34,8.04,0.1176,,forest,6022.9,0,,,,,-0.012359,41.6,21.34
NEG-0717,28.082991,88.647643,5331.5,15.11,6.38,0.0,,grassland,1149.0,0,,,,,0.001296,681.6,19.82
NEG-0718,27.204342,88.336262,787.8,27.52,1.41,0.0353,,forest,4123.0,0,,,,,-0.000593,242.3,38.06
NEG-0719,27.133863,88.363065,1019.9,44.65,280.51,0.0,,forest,4078.2,0,,,,,0.003501,529.0,70.47
NEG-0720,27.318414,88.441748,902.0,23.59,63.03,0.0,,forest,6910.8,0,,,,,-0.001566,411.4,30.98
NEG-0721,27.141001,88.298975,940.0,20.47,196.48,0.0,,forest,3649.3,0,,,,,0.002319,771.4,27.38
NEG-0722,27.385794,88.490827,842.9,16.13,128.36,0.1294,,forest,6961.5,0,,,,,0.007272,207.8,21.94
NEG-0723,27.250071,88.499815,1170.6,26.72,220.94,0.0,,forest,5634.2,0,,,,,-0.003995,456.2,36.13
NEG-0724,27.166808,88.488506,1325.2,29.02,200.0,0.0,,forest,4016.1,0,,,,,-0.014953,681.6,42.07
NEG-0725,27.306827,88.36379,2078.8,22.76,164.42,0.0,,grassland,4857.2,0,,,,,-0.008399,740.0,31.37
NEG-0726,27.264525,88.091297,2125.0,16.17,340.85,0.0,,forest,3182.2,0,,,,,0.004884,514.1,22.02
NEG-0727,27.217343,88.526633,1564.9,32.08,175.3,0.0,,forest,4968.5,0,,,,,0.000767,500.5,44.45
NEG-0728,27.264078,88.137281,1274.3,23.86,27.98,0.2353,,forest,4342.4,0,,,,,0.006835,65.7,33.86
NEG-0729,27.236242,88.545335,1298.1,34.69,249.26,0.0,,forest,5279.7,0,,,,,0.002782,399.7,49.62
NEG-0730,27.229375,88.658336,1206.1,19.97,96.59,0.0118,,forest,4211.7,0,,,,,-0.00714,317.9,29.82
NEG-0731,27.239006,88.463089,866.6,29.54,22.43,0.0,,forest,5457.8,0,,,,,-0.00249,793.5,41.2
NEG-0732,27.254675,88.71527,1320.5,37.2,193.12,0.0,,forest,4413.5,0,,,,,-0.017266,471.1,56.08
NEG-0733,28.076444,88.59762,5478.5,27.09,121.56,0.0,,bare/sparse vegetation,1149.0,0,,,,,0.001941,823.4,36.87
NEG-0734,27.28444,88.402362,1317.2,36.29,205.41,0.0,,forest,5682.9,0,,,,,-0.001196,730.0,53.92
NEG-0735,27.176625,88.295891,570.7,32.21,243.07,0.0824,,forest,3741.5,0,,,,,0.005201,83.1,45.98
NEG-0736,27.150847,88.420243,1247.2,35.48,185.34,0.1176,,forest,4111.2,0,,,,,0.005673,166.2,51.33
NEG-0737,27.285406,88.340298,1713.2,22.81,301.81,0.2118,,forest,4656.4,0,,,,,0.008031,213.9,31.91
NEG-0738,27.213674,88.564373,1183.7,29.32,143.69,0.0,,forest,4468.1,0,,,,,-0.006986,382.0,40.41
NEG-0739,27.24626,88.187194,1736.5,29.63,340.78,0.1059,,forest,5952.7,0,,,,,-0.001405,229.5,41.24
NEG-0740,27.207533,88.515669,1069.4,18.13,251.46,0.0,,built-up,4808.2,0,,,,,0.002816,415.6,25.83
NEG-0741,27.354627,88.363576,2316.0,33.81,289.4,0.0,,forest,5594.0,0,,,,,0.013282,344.0,49.22
NEG-0742,27.266006,88.297014,671.0,39.41,163.95,0.1647,,forest,4449.6,0,,,,,0.003282,158.3,58.63
NEG-0743,27.249613,88.773273,2741.7,25.8,299.18,0.0,,grassland,4129.1,0,,,,,-0.002358,529.8,35.74
NEG-0744,27.241203,88.258862,1324.9,20.48,278.55,0.1059,,forest,4660.1,0,,,,,-0.006371,185.9,27.64
NEG-0745,27.435068,88.507346,845.7,32.16,44.06,0.0,,forest,6301.5,0,,,,,0.01125,529.0,46.89
NEG-0746,27.274434,88.131305,1734.8,32.26,262.5,0.0824,,forest,4033.3,0,,,,,-0.002706,242.3,45.6
NEG-0747,27.221499,88.497192,777.6,45.16,212.94,0.0,,forest,5162.0,0,,,,,-0.013023,631.0,72.08
NEG-0748,27.203326,88.628375,809.2,23.75,89.83,0.0,,forest,3885.0,0,,,,,-0.016112,411.4,35.4
NEG-0749,27.394923,88.352407,1814.2,34.2,101.13,0.0,,forest,6879.2,0,,,,,-0.01116,436.9,51.16
NEG-0750,27.211512,88.276871,1165.6,32.72,103.44,0.0,,forest,3976.1,0,,,,,0.001351,478.4,47.01
NEG-0751,27.292982,88.393224,1490.5,17.45,240.57,0.0,,forest,5548.5,0,,,,,-3.2e-05,503.0,22.76
NEG-0752,27.262373,88.593932,988.5,31.38,43.79,0.0,,forest,5134.3,0,,,,,0.000467,423.8,43.98
NEG-0753,27.291218,88.240196,1438.5,26.88,171.72,0.0118,,forest,4920.4,0,,,,,-0.011387,236.9,38.2
NEG-0754,27.186364,88.32831,381.1,8.95,169.53,0.3294,,grassland,4019.8,0,,,,,0.003173,92.9,12.34
NEG-0755,27.149075,88.481589,1046.9,32.86,81.87,0.0,,forest,3811.2,0,,,,,-0.0025,635.8,45.96
NEG-0756,27.13001,88.395433,1434.5,27.62,126.36,0.0,,forest,4014.2,0,,,,,-0.003779,408.3,37.78
NEG-0757,27.236367,88.329025,1574.6,25.7,356.22,0.0,,forest,4273.2,0,,,,,0.000853,749.2,34.95
NEG-0758,27.897447,88.466359,4787.6,18.5,80.56,0.0941,,bare/sparse vegetation,1569.6,0,,,,,0.002836,251.1,24.94
NEG-0759,27.686354,88.747225,2689.7,8.56,288.13,0.1059,,built-up,2141.6,0,,,,,0.002993,223.8,11.21
NEG-0760,27.160986,88.312907,1015.0,31.74,298.2,0.0,,forest,3840.7,0,,,,,0.020368,764.1,47.18
NEG-0761,27.287273,88.104364,1773.1,39.12,74.09,0.2,,forest,3426.0,0,,,,,-0.01394,131.4,60.26
NEG-0762,27.258836,88.112136,1750.3,28.1,338.72,0.2706,,forest,3614.6,0,,,,,-0.004771,29.4,38.44
NEG-0763,27.139359,88.247589,1316.8,21.22,250.45,0.0,,forest,3741.6,0,,,,,0.00975,353.9,29.22
NEG-0764,27.320153,88.834905,4037.8,9.95,215.15,0.0,,grassland,3516.3,0,,,,,-0.003221,473.9,12.94
NEG-0765,27.247901,88.7164,1233.5,37.8,323.76,0.1412,,forest,4443.0,0,,,,,-0.004312,106.0,56.83
NEG-0766,27.158901,88.407842,1575.8,15.46,334.33,0.0,,forest,4177.3,0,,,,,0.00739,449.5,22.46
NEG-0767,27.239193,88.655739,1287.0,19.64,77.65,0.0,,forest,4335.5,0,,,,,0.004529,323.3,26.58
