lat,lon,mfi,r_factor,mean_annual_rainfall_mm
23.551,92.877,256.9,919.26,1756.3
23.551,92.967,265.6,955.55,1813.1
23.551,93.057,255.21,912.23,1732.6
23.551,93.147,240.63,851.42,1604.5
23.551,93.237,248.93,886.04,1675.7
23.551,93.327,232.21,816.3,1570.8
23.551,93.417,217.53,755.08,1424.0
23.551,93.507,226.17,791.11,1476.1
23.641,92.157,247.92,881.83,1844.4
23.641,92.247,246.24,874.84,1842.4
23.641,92.337,234.32,825.12,1742.3
23.641,92.427,243.41,863.02,1731.1
23.641,92.517,243.41,863.02,1731.1
23.641,92.607,256.48,917.51,1824.3
23.641,92.697,250.93,894.37,1738.1
23.641,92.787,232.76,818.61,1598.5
23.641,92.877,259.18,928.8,1744.7
23.641,92.967,278.44,1009.11,1866.5
23.641,93.057,265.99,957.16,1798.6
23.641,93.147,253.97,907.06,1717.1
23.641,93.237,263.78,947.98,1791.7
23.641,93.327,235.28,829.1,1621.8
23.641,93.417,221.87,773.18,1470.6
23.641,93.507,236.42,833.86,1544.8
23.731,92.157,231.45,813.15,1774.1
23.731,92.247,232.49,817.47,1782.0
23.731,92.337,220.91,769.18,1682.9
23.731,92.427,227.1,795.01,1696.6
23.731,92.517,236.26,833.21,1717.1
23.731,92.607,252.16,899.52,1825.5
23.731,92.697,251.37,896.2,1767.7
23.731,92.787,227.64,797.28,1579.3
23.731,92.877,263.53,946.94,1766.9
23.731,92.967,281.21,1020.64,1896.6
23.731,93.057,266.84,960.71,1832.4
23.731,93.147,251.83,898.13,1722.6
23.731,93.237,258.57,926.24,1775.5
23.731,93.327,232.59,817.91,1622.5
23.731,93.417,211.61,730.42,1412.3
23.731,93.507,229.88,806.59,1506.5
23.821,92.157,223.75,781.04,1740.9
23.821,92.247,224.0,782.09,1766.4
23.821,92.337,215.16,745.22,1673.2
23.821,92.427,221.17,770.29,1686.9
23.821,92.517,223.7,780.84,1687.1
23.821,92.607,244.43,867.28,1811.7
23.821,92.697,246.54,876.07,1762.4
23.821,92.787,227.67,797.4,1600.3
23.821,92.877,264.95,952.85,1810.2
23.821,92.967,278.29,1008.45,1917.7
23.821,93.057,259.36,929.52,1805.6
23.821,93.147,240.34,850.2,1654.3
23.821,93.237,250.68,893.33,1712.3
23.821,93.327,227.35,796.04,1589.4
23.821,93.417,204.89,702.38,1381.8
23.821,93.507,226.83,793.87,1496.6
23.911,92.157,225.69,789.12,1808.7
23.911,92.247,225.69,789.12,1808.7
23.911,92.337,231.67,814.07,1873.4
23.911,92.427,219.11,761.69,1754.5
23.911,92.517,214.85,743.91,1690.3
23.911,92.607,226.23,791.39,1748.6
23.911,92.697,236.1,832.53,1749.4
23.911,92.787,240.84,852.32,1768.8
23.911,92.877,276.35,1000.37,1933.0
23.911,92.967,287.92,1048.61,1977.8
23.911,93.057,267.59,963.85,1839.2
23.911,93.147,258.91,927.64,1749.1
23.911,93.237,269.59,972.19,1831.8
23.911,93.327,241.24,853.98,1679.6
23.911,93.417,218.67,759.85,1488.6
23.911,93.507,234.35,825.26,1555.2
24.001,92.157,225.58,788.69,1823.6
24.001,92.247,225.58,788.69,1823.6
24.001,92.337,234.41,825.48,1898.8
24.001,92.427,227.1,795.01,1820.3
24.001,92.517,228.34,800.17,1785.2
24.001,92.607,226.63,793.04,1763.5
24.001,92.697,244.8,868.83,1830.3
24.001,92.787,257.53,921.9,1887.1
24.001,92.877,278.88,1010.91,1939.9
24.001,92.967,282.33,1025.32,1949.4
24.001,93.057,278.67,1010.06,1911.8
24.001,93.147,265.57,955.43,1807.2
24.001,93.237,260.56,934.52,1786.5
24.001,93.327,256.62,918.09,1770.7
24.001,93.417,233.87,823.26,1562.4
24.001,93.507,221.44,771.42,1476.2
24.091,92.157,226.9,794.15,1857.8
24.091,92.247,240.1,849.22,1947.1
24.091,92.337,240.1,849.22,1947.1
