Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
AP/DV/82P15/2022/105,Arunachal Pradesh,Dibang Valley, From Roing 36.8 kms along NH-313 towards Hunli,Newly connstructing Roing-Hunli/ Anini road NH-313,28.321143,95.779346,,,,Active
AR/TIR/83N05/2022/013,Arunachal Pradesh,Tirap,500 m E of Lapnan,Longding-Khonsa road,26.994618,95.486818,,,,Active
AP/EK/83E03/2021/18,Arunachal Pradesh,East Kameng,NH-31 slide-9,NH-37,27.293806,93.050139,,,,Active
AP/PAP/83E16/2021/55,Arunachal Pradesh,Papum Pare,Mep Soro-Jote road section slide 6,Mep Soro-Jote road section,27.240556,93.750417,,,,Reactivated
AR/WS/82L16/2022/078,Arunachal Pradesh,West Siang,Jomlo-Mongku Slide 1,NH-13,28.202667,94.828417,,,,Active
AR/TIR/83M12/2022/038,Arunachal Pradesh,Tirap,500 m W of Jadthungthong,"Khonsa-Changlang road, NH-215",27.099707,95.641075,,,,Active
AR/ANJ/91D08/2014/13,Arunachal Pradesh,Anjaw, ,Tohangam-Hayuliang Road,28.06131,96.49256,,,,Reactivated
AP/DV/82P15/2022/144,Arunachal Pradesh,Dibang Valley, From Hunli 43.8 kms along NH-313 towards Anini, NH-313 (Roing-Anini road),28.457775,95.853489,,,,Dormant
AP/WSG/83I09/2021/98,Arunachal Pradesh,West Siang,Garo- Basar road slide 6,Garo-Basar road section,27.797389,94.735333,,,,Active
AR/WS/82L16/2022/081,Arunachal Pradesh,West Siang,Damda-Debuk Slide 1,NH-13,28.225583,94.889167,,,,Active
AR/ANJ/91D11/2014/30,Arunachal Pradesh,Anjaw, ,HMC road,28.27378,96.57031,,,,Suspended
AR/CHNG/83M12/2022/058,Arunachal Pradesh,Changlang,200m N of Thamsung,Changlang-Margherita road (NH-215),27.187767,95.732008,,,,Active
AR/CHNG/92A03/2022/098,Arunachal Pradesh,Changlang,"S of Longvi, 8 km Tea Garden", Longvi-hetlong road,27.268973,96.037707,,,,Stabilised
AP/EK/83E03/2021/44,Arunachal Pradesh,East Kameng,Rang Village  slide-2,"NH-31, Patiwa Village",27.423722,93.007583,,,,Active
AR/LOH/92A05/2014/02,Arunachal Pradesh,Lohit, ,NH 52,27.89311,96.36336,,,,Reactivated
AP/E-Siang/82P8/2022/LS43,Arunachal Pradesh,Dibang Valley,LS-43,"NH-13, komlighat park, Pasighat bridge slide",28.783517,95.904106,,,,Active
AP/AW/91D8/2022/91,Arunachal Pradesh,Anjaw,From Khupa/ KVK Anjaw 8.1 kms along HMH road towards Hunli,Hunli-Metengliang-Hayuliang (HMH) road,28.094359,96.453058,,,,Active
AR/US/82P02/2022/075,Arunachal Pradesh,Upper Siang,Yingkiong Slide 3,NH-513,28.633861,95.023806,,,,Active
AR/CHNG/83M16/2022/056,Arunachal Pradesh,Changlang,1.6km SE of Simran New Thamlom,Changlang-Margherita road (NH-215),27.175606,95.749935,,,,Active
AR/WKG/83A03/2021/037,Arunachal Pradesh,West Kameng,Dirang Town Baptist Church Slide 1,Dirang-Rungkhung Road Section,27.367611,92.2415,,,,Active
AR/LOH/92A05/2014/20,Arunachal Pradesh,Lohit, ,Tohangam-Hayuliang Road,27.96325,96.40097,,,,Reactivated
AR/ANJ/92A05/2014/18,Arunachal Pradesh,Anjaw, ,Tohangam-Hayuliang Road,27.98747,96.41133,,,,Active
AR/ANJ/92A05/2014/18,Arunachal Pradesh,Lohit, ,NH-52,27.91164,96.34269,,,,Active
AR/EK/ 83A14/2020-21/28,Arunachal Pradesh,East Kameng,Bameng road section slide-2,Bameng road,27.542389,92.946306,,,,Active
AR/WKG/83A12/2021/004,Arunachal Pradesh,West Kameng,East of Sessa Slide 2,NH 13/ E of Sessa,27.105083,92.555222,,,,Active
AP/KK/83E09/2021/32,Arunachal Pradesh,Kurung Kumey,Byasi village slide 1,Byasi village,27.801194,93.541667,,,,Active
AR/USI/82L14/2022/37,Arunachal Pradesh,Upper Siang,Bomdo- Migging Road Slide,Bomdo- Migging Road,28.744078,94.86976,,,,Active
AP/E-Siang/82P8/2022/LS31,Arunachal Pradesh,Lower Dibang Valley,Mebo Slide,"NH-13, NE of Mebo village",28.265266,95.56964,,,,Suspended
AR/TIR/83N09/2022/016,Arunachal Pradesh,Tirap,1.5 km SE of Sanliam,Khonsa-Lazu road,26.919823,95.545421,,,,Active
AP/KK/83E09/2021/30,Arunachal Pradesh,Kurung Kumey,New Dillang slide,Dillang new,27.854583,93.484722,,,,Active
AP/PAP/83E16/2021/54,Arunachal Pradesh,Papum Pare,Mep Soro-Jote road section slide 5,Mep Soro-Jote road section,27.242917,93.757222,,,,Active
AR/WKG/83A07/2021/012,Arunachal Pradesh,West Kameng,West of Bomdila Slide 1,W of Bomdila,27.266667,92.404389,,,,Active
AP/LDV/82P16/20/2,Arunachal Pradesh,Lower Dibang Valley, From Roing 16.3 kms along NH-313 towards Mayudia Pass, NH-313 (Roing-Anini road),28.207796,95.807742,,,,Active
AP/PAP/83E16/2021/12,Arunachal Pradesh,Papum Pare,West of Doimukh slide 1,W of Doimukh,27.194111,93.780944,,,,Active
AR/US/82P02/2022/074,Arunachal Pradesh,Upper Siang,Yingkiong Slide 2,NH-513,28.632361,95.037917,,,,Active
AR/CHNG/83M15/2022/093,Arunachal Pradesh,Changlang,1km E of Old Kamlao,"NH-315, Jairampur-Manmao road section",27.273999,95.975506,,,,Active
AR/WS/83I13/2022/097,Arunachal Pradesh,West Siang,Likabali-Aalo road Slide 6,Likabali-Aalo road,27.858972,94.783917,,,,Active
AR/CHNG/83M12/2022/029,Arunachal Pradesh,Changlang, Yatdam slide,"Khonsa-Changlang road, NH-215",27.131129,95.689613,,,,Active
AR/WSI/82L11/2021/22,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.436019,94.668744,,,,Active
AP/AW/91D8/2022/90,Arunachal Pradesh,Anjaw,From Khupa/ KVK Anjaw 8.4 kms along HMH road towards Hunli,Hunli-Metengliang-Hayuliang (HMH) road,28.095602,96.453246,,,,Active
AR/WKG/83A12/2021/053,Arunachal Pradesh,West Kameng,Pinjori-Kimi Road Slide 2,Pinjori-Kimi Road,27.103639,92.76025,,,,Active
AR/S/82P04/2022/032,Arunachal Pradesh,Upper Siang,South of Jeru Slide 4,NH-513,28.242389,94.220861,,,,Active
ARN/TWNG/787M14/2016/0021,Arunachal Pradesh,Tawang,Khremithang slide, ,27.586694,91.871444,,,,Active
AR/USI/82L13/2022/46,Arunachal Pradesh,Upper Siang,Janbo-Mosing Road Slide,Janbo-Mosing Road,28.787486,94.819425,,,,Active
AP/KM/83I01/2021/1,Arunachal Pradesh,Kamle,4km NE of Raga slide,NE of Raga,27.821861,94.104806,,,,Suspended
AP/LDV/82P11/2022/LS82,Arunachal Pradesh,Dibang Valley,LS-82,NH-13,28.615893,95.859914,,,,Active
AP/KRA/83E10/2021/30,Arunachal Pradesh,Kra Daadi,Potin-Ziro road slide,Potin-Ziro road,27.668611,93.63,,,,Active
AR/WS/82L16/2022/083,Arunachal Pradesh,West Siang,Damda-Debuk Slide 3,NH-13,28.228528,94.904278,,,,Active
AR/LON/83N05/2022/007,Arunachal Pradesh,Longding,2 km NE of Tissa,Longding-Khonsa road,26.925697,95.371448,,,,Active
AP/LDV/82P16/2022/33,Arunachal Pradesh,Lower Dibang Valley,IHO Viewpoint landslide. From Roing 46.3 kms along NH-313 towards Mayudia Pass, NH-313 (Roing-Anini road),28.238615,95.893348,,,,Active
AP/LDV/82P16/2022/42,Arunachal Pradesh,Lower Dibang Valley, From Roing 24.9 kms along NH-313 towards Hunli,Newly connstructing Roing-Hunli/ Anini road NH-313,28.245016,95.77363,,,,Active
AR/WS/82L16/2022/086,Arunachal Pradesh,West Siang,Koreng-Aalo road Slide 2,NH-13,28.237361,94.954808,,,,Active
AP/WSG/83I09/2021/105,Arunachal Pradesh,West Siang,Garu-Siji road section slide 4,Garu-Siji road section,27.773972,94.7135,,,,Active
AR/S/82P04/2022/031,Arunachal Pradesh,Siang,South of Jeru Slide 3,NH-13,28.22675,94.225111,,,,Active
AR/LON/83N05/2022/002,Arunachal Pradesh,Longding,500 m E of Niausa village,Longding - Konsa road,26.799929,95.309533,,,,Active
AP/PAP/83E16/2021/13,Arunachal Pradesh,Papum Pare,West of Doimukh slide 2,W of Doimukh,27.228167,93.799111,,,,Active
AP/LDV/82P11/2022/LS59,Arunachal Pradesh,East Siang,LS-59,NH-13,28.160664,95.446755,,,,Active
AP/AW/91D8/2022/96,Arunachal Pradesh,Anjaw,From Khupa/ KVK Anjaw 5.1 kms along HMH road towards Hunli,Hunli-Metengliang-Hayuliang (HMH) road,28.084252,96.459672,,,,Active
ARN/TWNG/78M14/2016/0001,Arunachal Pradesh,Tawang,Famla Slide, ,27.587417,91.886944,,,,Active
ARN/PAP/83E12/2017/01,Arunachal Pradesh,Papum Pare,Laptap Landslide,"Trans Arunachal Highway, about 40 km south of the state capital Itanagar",27.207659,93.615842,,,,Active
AP/LDV/82P16/2022/40,Arunachal Pradesh,Lower Dibang Valley, From Roing 24.4 kms along NH-313 towards Hunli,Newly connstructing Roing-Hunli/ Anini road NH-313,28.242997,95.772144,,,,Active
AR/WS/83I13/2022/096,Arunachal Pradesh,West Siang,Likabali-Aalo road Slide 5,Likabali-Aalo road,27.858889,94.78875,,,,Active
AP/E-Siang/82P8/2022/LS40,Arunachal Pradesh,Dibang Valley,LS-40,"NH-13, Pasighat bridge slide",28.625114,95.852703,,,,Active
AR/ANJ/92A05/2014/20,Arunachal Pradesh,Lohit, ,NH-52,27.90664,96.35964,,,,Active
AP/LEP/83I09/2021/79,Arunachal Pradesh,Lepa rada,Garo- Basar road section slide 1,Garo to Basar road,27.912806,94.726972,,,,Suspended
AP/EK/83E03/2021/28,Arunachal Pradesh,Pakke Kessang,Ngoleko Village slide,NH-31,27.208083,93.133472,,,,Active
AP/DV/82P/13/2022/LS-127,Arunachal Pradesh,Dibang Valley,Acheso slide,Dembuen Acheso Village,28.824703,95.93119,,,,Suspended
AR/ANJ/91D12/2014/08,Arunachal Pradesh,Anjaw,Chipra rock slide,HMC road,28.28331,96.58094,,,,Suspended
AP/LDV/82P16/2022/25,Arunachal Pradesh,Lower Dibang Valley, From Mayudia Pass 1.34 kms along NH-313 towards Hunli, NH-313 (Roing-Anini road),28.244975,95.914094,,,,Active
AP/E-Siang/82P8/2022/LS32,Arunachal Pradesh,Lower Dibang Valley,Mebo Slide,"NH-13, NE of Mebo village",28.265532,95.549321,,,,Active
AP/EK/83E03/2021/26,Arunachal Pradesh,East Kameng,NH-31 slide-17,NH-31,27.216778,93.074944,,,,Active
AP/LDV/82P11/2022/LS83,Arunachal Pradesh,Lower Dibang Valley,LS-83,NH-13,28.262879,95.551911,,,,Active
AR/CHNG/92A03/2022/097,Arunachal Pradesh,Changlang,"S of Longvi, 8 km Tea Garden",Longvi-hetlong road,27.268684,96.040751,,,,Active
AP/LDV/82P16/2022/114,Arunachal Pradesh,Lower Dibang Valley, From Hunli 11 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.312731,95.975665,,,,Dormant
AP/DV/82P15/2022/139,Arunachal Pradesh,Dibang Valley, From Hunli 46.5 kms along NH-313 towards Anini, NH-313 (Roing-Anini road),28.472966,95.857242,,,,Dormant
AP/LDV/82P16/2022/34,Arunachal Pradesh,Lower Dibang Valley,IHO Viewpoint landslide. From Roing 46.2 kms along NH-313 towards Mayudia Pass, NH-313 (Roing-Anini road),28.238692,95.892681,,,,Active
AR/US/82P04/2022/017,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 8,NH-513,28.272,95.208417,,,,Active
AR/TIR/83N05/2022/008,Arunachal Pradesh,Tirap,5 km SW of Pangchau,Longding-Khonsa road,26.936043,95.370996,,,,Active
AP/WK/83E12/2008/A-14,Arunachal Pradesh,West Kameng,Slide at 5 km N of Dirang, ,27.345556,92.266389,,,, 
AP/LDV/82P16/2022/131,Arunachal Pradesh,Lower Dibang Valley, From Hunli 16.2 kms along NH-313 towards Anini, NH-313 (Roing-Anini road),28.359553,95.948576,,,,Active
AP/WK/83E12/2008/A-12,Arunachal Pradesh,West Kameng,Slide on Dirang -Tawang road, ,27.460278,92.110278,,,,Reactivated
AP/KK/83E09/2021/35,Arunachal Pradesh,Kurung Kumey,Sangme slide,Sangme,27.788639,93.539667,,,,Active
ARN/TWG/78M14/2016/0029,Arunachal Pradesh,Tawang,New Market Sinking zone,Locality,27.590556,91.867667,,,,Active
AR/USI/82P02/2022/32B,Arunachal Pradesh,Upper Siang,Gette-Pugging Road Slide,Gette-Pugging Road,28.694531,95.001999,,,,Active
AP/LDV/82P16/2022/5,Arunachal Pradesh,Lower Dibang Valley, From Roing 15.6 kms along NH-313 towards Mayudia Pass, NH-313 (Roing-Anini road),28.205003,95.813193,,,,Active
AP/LDV/82P16/2022/68,Arunachal Pradesh,Lower Dibang Valley, From Roing 19.7 kms along NH-313 towards Mayudia Pass, NH-313 (Roing-Anini road),28.218539,95.794022,,,,Active
AP/KK/83E09/2021/24,Arunachal Pradesh,Kurung Kumey,Kele Village slide 2,Kele Village,27.874667,93.452917,,,,Active
AP/KD/83E09/2021/39,Arunachal Pradesh,Kra Daadi,Upper Mer slide 4,Upper Mer,27.773847,93.595528,,,,Active
AR/WKG/83A12/2021/049,Arunachal Pradesh,West Kameng,Seppa Road Slide 8,Seppa Road Section,27.248722,92.737722,,,,Active
AP/LDV/82P11/2022/LS75,Arunachal Pradesh,Lower Dibang Valley,LS-75,NH-13,28.255355,95.551658,,,,Active
AP/DV/82P/13/2022/LS-143,Arunachal Pradesh,Dibang Valley,Anini-Etalin slide,Anini-Etalin road section,28.940482,95.82044,,,,Active
AP/DV/82P15/2022/149,Arunachal Pradesh,Dibang Valley, From Hunli 39 kms along NH-313 towards Anini, NH-313 (Roing-Anini road),28.438898,95.85009,,,,Dormant
AR/TIR/83M12/2022/036,Arunachal Pradesh,Tirap,200m E of Kolagaon,"Khonsa-Changlang road, NH-215",27.105748,95.654176,,,,Active
AR/CHNG/83M16/2022/055,Arunachal Pradesh,Changlang,"200 m N of Army, Changlang",Changlang-Margherita road (NH-215),27.163388,95.746685,,,,Active
AP/LDV/82P16/2022/152,Arunachal Pradesh,Lower Dibang Valley, From Mayudia Pass 6.2 kms along NH-313 towards Hunli, NH-313 (Roing-Anini road),28.27138,95.90606,,,,Active
AP/AW/91D8/2022/99,Arunachal Pradesh,Anjaw,From Khupa/ KVK Anjaw 4.4 kms along HMH road towards Hunli,Hunli-Metengliang-Hayuliang (HMH) road,28.082618,96.465189,,,,Active
AR/LPD/82L12/2021/07,Arunachal Pradesh,Leparada,Tirbin-Basar Road Slide,Tirbin-Basar Road,28.026733,94.593471,,,,Stabilized
AR/LOH/92A05/2014/25,Arunachal Pradesh,Lohit, ,Tezu-Hayuliang road,27.96756,96.40189,,,,Suspended
 ,Arunachal Pradesh,Papum Pare,,,27.13469444,93.74347222,Unconsolidated rock debris and sandy soil.,Translation (Debris flow),1st recorded and no previous history,Active
AP/LEP/83I09/2021/90,Arunachal Pradesh,Lepa rada,Ego-Yamin Basar road slide 3,Ego-Yamin Basar road section,27.910417,94.739528,,,,Active
AR/US/82P04/2022/020,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 11,NH-513,28.378694,95.230667,,,,Active
AR/EK/ 83A14/2020-21/30,Arunachal Pradesh,East Kameng,Lengri-Riang road section slide-1,Lengri Riang road from Bameng,27.535806,92.930667,,,,Active
AR/WS/82I13/2022/092,Arunachal Pradesh,West Siang,Likabali-Aalo road Slide 1,Silapathar- Rilu road,27.834083,94.768972,,,,Active
AR/USI/82P02/2022/32A,Arunachal Pradesh,Upper Siang,Gette-Pugging Road Slide,Gette-Pugging Road,28.694778,95.001887,,,,Active
AP/E-Siang/82P8/2021/LS13,Arunachal Pradesh,East Siang,"LS-13, towards Mebo","Romdung, NH-52",28.109161,95.269084,,,,Active
AR/CHNG/83M12/2022/054,Arunachal Pradesh,Changlang,500 N of Changlang,Changlang-Margherita road (NH-215),27.1448,95.742566,,,,Active
AP/LDV/82P16/2022/38,Arunachal Pradesh,Lower Dibang Valley, From Roing 27.1 kms along NH-313 towards Mayudia Pass, NH-313 (Roing-Anini road),28.223825,95.829105,,,,Active
ARN/TWNG/78M14/2016/0019,Arunachal Pradesh,Tawang,Thongleng Slide, ,27.58925,91.795667,,,,Active
AP/DV/82P/13/2022/LS-124,Arunachal Pradesh,Dibang Valley,Dambuen Slide,Anini to Dambuen road section,28.822525,95.93415,,,,Suspended
AP/US/83E09/2021/06,Arunachal Pradesh,Upper Subansiri,Belo village slide,Belo village,27.797806,93.96175,,,,Active
AP/LDV/82P11/2022/LS77,Arunachal Pradesh,Lower Dibang Valley,LS-77,NH-13,28.256397,95.550978,,,,Active
AR/WS/82I13/2022/093,Arunachal Pradesh,West Siang,Likabali-Aalo road Slide 2,Silapathar- Basar road,27.840972,94.771167,,,,Active
AR/LPD/82L12/2021/04,Arunachal Pradesh,Leparada,Tirbin -Basar Road Slide,Tirbin-Basar Road,28.024169,94.582184,,,,Suspended
AR/ESI/82L15/2022/56,Arunachal Pradesh,East Siang,Boleng Road Slide,Boleng Road,28.269497,94.982531,,,,Active
AP/ES/82P12/2022/82,Arunachal Pradesh,East Siang,From Bomjir 15.1 kms along NH-13 towards Pasighat, NH-313 (Roing-Pasighat road),28.243417,95.538216,,,,Active
AR/TIR/83M12/2022/023,Arunachal Pradesh,Tirap,500 m NE of Lamsa,"Khonsa-Changlang road, NH-215",27.036339,95.564677,,,,Active
AR/CHNG/83M12/2022/047,Arunachal Pradesh,Changlang,Bubang slide,Changlang-Khimioyng road,27.089394,95.729849,,,,Active
AR/WKG/83A12/2021/011,Arunachal Pradesh,West Kameng,NH 13 Slide 9,NH 13/ W of New Kaspi,27.208222,92.55475,,,,Active
AR/WKG/78M14/2021/002,Arunachal Pradesh,Tawang,Four Bridge Camp Slide,NH 13,27.583611,91.973056,,,,Active
AP/DV/82P15/2022/135,Arunachal Pradesh,Dibang Valley, From Hunli 48.8 kms along NH-313 towards Anini, NH-313 (Roing-Anini road),28.476722,95.841356,,,,Active
AP/LDV/82P11/2022/LS73,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,"NH-13, near Sesseri bridge",28.254509,95.581558,,,,Active
AP/LEP/83I09/2021/80,Arunachal Pradesh,Lepa rada,"Rete Potu, towards  Basar","Rete Potu, towards Basar",27.957306,94.68625,,,,Active
AR/EK/ 83A14/2020-21/14,Arunachal Pradesh,East Kameng,Pakke-Tara road section slide-4,Pakke-Bameng road section,27.568778,92.966583,,,,Active
AR/TIR/83M12/2022/037,Arunachal Pradesh,Tirap,Jadthungithong slide,"Khonsa-Changlang road, NH-215",27.102163,95.644694,,,,Active
AR/LPD/82L12/2021/09,Arunachal Pradesh,Leparada,Tai-Daporijo Road Slide,Tai-Daporijo Road,27.995889,94.525941,,,,Active
AP/EK/83E03/2021/01,Arunachal Pradesh,East Kameng,North Seppa slide-1,North Seppa,27.420722,93.011083,,,,Active
AP/DV/82P15/2022/128,Arunachal Pradesh,Dibang Valley, From Hunli 52.3 kms along NH-313 towards Anini, NH-313 (Roing-Anini road),28.488264,95.842761,,,,Active
AP/PAP/83E12/2021/57,Arunachal Pradesh,Papum Pare,West of Dakte village slide 1,W of Dakte village,27.24125,93.746889,,,,Reactivated
AR/WKG/83A03/2021/035,Arunachal Pradesh,West Kameng,Dirang- Rungkhung Road Section Slide 2,Dirang- Rungkhung Road Section,27.362444,92.243972,,,,Active
AP/KM/83I01/2021/6,Arunachal Pradesh,Kamle,4km S of Raga Village slide,S of Raga Village,27.759361,94.047083,,,,Reactivated
AR/WKG/83A12/2021/046,Arunachal Pradesh,West Kameng,Seppa Road Slide 7,Seppa Road Section,27.112694,92.543472,,,,Active
AR/WKG/83A12/2021/008,Arunachal Pradesh,West Kameng,NH 13 Slide 6,NH 13,27.204139,92.529278,,,,Active
AP/E-Siang/82P8/2022/LS42,Arunachal Pradesh,Dibang Valley,LS-42,"NH-13, Komlighat park, Pasighat bridge slide",28.763514,95.868872,,,,Active
AR/LOH/92A05/2014/21,Arunachal Pradesh,Lohit, ,Tohangam-Hayuliang Road,27.95964,96.40178,,,,Reactivated
AR/TIR/83M12/2022/027,Arunachal Pradesh,Tirap,400m S of Lanwang,"Khonsa-Changlang road, NH-215",27.072206,95.634021,,,,Active
AP/PP/83E12/2008/A-2,Arunachal Pradesh,Papum Pare,Slide at Nitivihar, ,27.095278,93.615694,,,, 
AP/DV/82P/13/2022/LS-145,Arunachal Pradesh,Dibang Valley,Anini-Etalin slide,Anini-Etalin road section,28.963981,95.808627,,,,Active
AP/E-Siang/82P8/2021/LS22,Arunachal Pradesh,East Siang,LS-22,NH-13,28.145629,95.275805,,,,Active
AP/DV/82P15/2022/125,Arunachal Pradesh,Dibang Valley, From Hunli 55.2 kms along NH-313 towards Anini, NH-313 (Roing-Anini road),28.494378,95.825225,,,,Dormant
AR/WKG/83A03/2021/038,Arunachal Pradesh,West Kameng,Dirang Town Baptist Church Slide 2,Dirang-Rungkhung Road Section,27.368333,92.241583,,,,Active
AP/DV/82P/14/2022/LS-97,Arunachal Pradesh,Lower Dibang Valley, NA,NH-313,28.265561,95.562854,,,,Active
AP/KK/83E09/2021/18,Arunachal Pradesh,Kurung Kumey,Rowa village slide,Near Rowa village,27.814806,93.521,,,,Reactivated
AR/US/82P04/2022/037,Arunachal Pradesh,Upper Siang,North of Damro-Gingkong Slide 3,Pasighat-yingkiong road,28.452528,95.239333,,,,Active
AR/CHNG/92A07/2022/065,Arunachal Pradesh,Changlang,"Deban, Namdapha Natonal Park",Miao-Vijyanagar road,27.470221,96.407798,,,,Active
AP/LDV/82P16/2022/46,Arunachal Pradesh,Lower Dibang Valley, From Roing 23.8 kms along NH-313 towards Hunli,Newly connstructing Roing-Hunli/ Anini road NH-313,28.240442,95.774201,,,,Active
AR/LOH/92A05/2014/01,Arunachal Pradesh,Lohit, ,NH 52,27.87825,96.36614,,,,Active
AP/KD/83E09/2021/42,Arunachal Pradesh,Kra Daadi,Near Dabo slide 2,Near Dabo,27.758806,93.609167,,,,Active
AR/WKG/83A12/2021/054,Arunachal Pradesh,West Kameng,Pinjori-Kimi Road Slide 3,Pinjori-Kimi Road,27.115694,92.763028,,,,Active
AR/US/82P04/2022/045,Arunachal Pradesh,Upper Siang,Millang-Longpong Slide,NH-513,28.470167,95.233333,,,,Active
AR/US/82P04/2022/050,Arunachal Pradesh,Upper Siang,Yingkiong road Slide 3,NH-513,28.617333,95.049556,,,,Active
ARN/PAP/83E11/2017/03,Arunachal Pradesh,Papum Pare,6 kilo,State Highway- 415,27.10736,93.64975,,,,Dormant
AR/CHNG/83M12/2022/053,Arunachal Pradesh,Changlang,500 m N of Longkey,Changlang-Khimioyng road,27.039914,95.73282,,,,Active
AR/ES/82P04/2022/011,Arunachal Pradesh,East Siang,Pasighat-Yingkiong road Slide 4,NH-513,28.175556,95.221861,,,,Active
AP/KK/83E09/2021/29,Arunachal Pradesh,Kurung Kumey,Kele village slide 1,NW of Kele village,27.882056,93.444333,,,,Active
AR/US/82P04/2022/054,Arunachal Pradesh,Upper Siang,Mariyang-Yingkiong road Slide 2,NH-513,28.512056,95.1805,,,,Active
AP/EK/83E03/2021/21,Arunachal Pradesh,East Kameng,NH-31 slide-12,NH-31,27.296611,93.099056,,,,Active
AP/PAP/83E16/2021/17,Arunachal Pradesh,Papum Pare,Jumpa village slide,Jumpa village,27.246111,93.804667,,,,Active
AP/PAP/83E15/2021/21,Arunachal Pradesh,Papum Pare,West of Shepa village slide 2,W of Shepa village,27.270019,93.799333,,,,Reactivated
AP/LSB/83E14/2021/39,Arunachal Pradesh,Lr. Subansiri,Ziro-Raga slide 1,Ziro-Raga,27.666556,93.891861,,,,Active
AP/DV/82P15/2022/124,Arunachal Pradesh,Dibang Valley, From Hunli 55.6 kms along NH-313 towards Anini, NH-313 (Roing-Anini road),28.497294,95.827044,,,,Active
AR/USI/82L13/2022/44,Arunachal Pradesh,Upper Siang,Janbo-Mosing Road Slide,Janbo-Mosing Road,28.800083,94.842265,,,,Active
AP/KRA/83E10/2021/33,Arunachal Pradesh,Kra Daadi,Palin Road slide 2,Palin Road,27.637611,93.637722,,,,Active
 ,Arunachal Pradesh,Papum Pare,,,27.08155,93.61438,Debris/unconsolidated material,Debris slide,-NA-,Suspended
AR/USI/82L13/2022/29,Arunachal Pradesh,Upper Siang,Bomdo Slide,Yingkiong-Tuting Road,28.754928,94.8954,,,,Active
AP/DV/82P/13/2022/LS-115,Arunachal Pradesh,Dibang Valley, Mipi slide,Towards Mipi village.,28.775918,95.874296,,,,Active
AR/CHNG/83M16/2022/102,Arunachal Pradesh,Changlang,Near Army camp,"NH-215, Changlang-Marigrehta road",27.172066,95.754546,,,,Active
AP/KK/83E09/2021/27,Arunachal Pradesh,Kurung Kumey,Koloriang slide 2,Near Koloriang,27.903417,93.371722,,,,Active
AR/US/82P04/2022/046,Arunachal Pradesh,Upper Siang,Mariyang Slide 1,NH-513,28.4875,95.213417,,,,Active
AP/LDV/82P16/2022/67,Arunachal Pradesh,Lower Dibang Valley, From Roing 20.8 kms along NH-313 towards Mayudia Pass, NH-313 (Roing-Anini road),28.219976,95.799065,,,,Active
AP/LDV/82P15/2022/16,Arunachal Pradesh,Lower Dibang Valley, From Roing 29 kms along NH-313 towards Hunli,Newly connstructing Roing-Hunli/ Anini road NH-313,28.266807,95.789109,,,,Active
AP/LDV/82P16/2022/66,Arunachal Pradesh,Lower Dibang Valley, From Roing 14.7 kms along NH-313 towards Mayudia Pass, NH-313 (Roing-Anini road),28.199873,95.811883,,,,Active
AP/LDV/82P11/2022/LS78,Arunachal Pradesh,East Siang,Sisseri bridge slide,"NH-13, towards Sesseri bridge",28.789647,95.894965,,,,Active
AP/PAP/83E16/2021/16,Arunachal Pradesh,Papum Pare,West of Doimukh slide 5,W of Doimukh,27.238917,93.806083,,,,Active
AR/US/82P04/2022/044,Arunachal Pradesh,Upper Siang,Dumro-Kumko Slide 5,NH 513,28.402139,95.243944,,,,Active
AP/LDV/82P16/2022/59,Arunachal Pradesh,Lower Dibang Valley, From Roing 19.87 kms along NH-313 towards Hunli,Newly connstructing Roing-Hunli/ Anini road NH-313,28.217543,95.792489,,,,Active
AP/PAP/83E15/2021/41,Arunachal Pradesh,Papum Pare,Potin-Yazali road slide 1,North of Potin-Yazali road,27.337028,93.821306,,,,Active
AP/PAP/83E12/2021/3,Arunachal Pradesh,Papum Pare,NE of Bidyut Bhavan slide 2,NE of Bidyut Bhavan,27.103444,93.638722,,,,Active
AP/EK/83E03/2021/19,Arunachal Pradesh,East Kameng,NH-31 slide-10,NH-38,27.294944,93.072417,,,,Active
AP/EK/83E03/2021/15,Arunachal Pradesh,East Kameng,NH-31 slide-6,NH-34,27.304361,93.054611,,,,Active
ARN/TWNG/78M14/2016/0014,Arunachal Pradesh,Tawang,MG Road slide, ,27.594861,91.866444,,,,Active
AP/KK/83E09/2021/31,Arunachal Pradesh,Kurung Kumey,Byasi village slide 2,Byasi village,27.803972,93.543083,,,,Active
AP/EK/83E04/2021/30,Arunachal Pradesh,East Kameng,NH-31 slide-20,NH-34,27.188694,93.136056,,,,Active
AP/E-Siang/82P8/2021/LS11,Arunachal Pradesh,East Siang,LS-11,"Mebo to Jeru road, NH-513,",28.103902,95.27946,,,,Active
AR/WSI/82L11/2021/17,Arunachal Pradesh,West Siang,Kamba-Kaying road slide,Aalo-Kaying Highway,28.355501,94.679544,,,,Active
