Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
MAN/TAM/83G12/2017/0091,Manipur,Tamenglong, ,Dailong road,25.111556,93.629972,,,,Active
MN/UKH/83L02/2018/22,Manipur,Ukhrul, ,Kangoi,24.742139,94.221333,,,,Active
MN/TEN/83L03/2018/36,Manipur,Tengnoupal, ,Larong Khunou,24.267944,94.111556,,,,Reactivated
MN/CDL/84I01/2020/10,Manipur,Chandel, ,Tengnoupal,23.99,94,,,,Suspended
MAN/SEN/83K07/2015/063,Manipur,Senapati, ,Lakhamai village,25.392444,94.29875,,,,Active
MN/UKH/83K11/2017/10,Manipur,Ukhrul, ,Chingai,25.320194,94.504472,,,,Active
MAN/SEN/83K03/2015/68,Manipur,Senapati, ,Along Thingba Khullen and Oinam raod,25.346747,94.215264,,,,Active
MN/NON/83H05/2018/36,Manipur,Noney, ,Khongsang,24.827778,93.479167,,,,Active
MN/UKH/83K10/2017/10,Manipur,Ukhrul, ,Jessami to Soraphung,25.587167,94.514361,,,,Active
MN/KAM/83L05/2018/78,Manipur,Kamjong, ,1 km SE of Maku Village,24.948667,94.4835,,,,Reactivated
MAN/SEN/83K03/2015/77,Manipur,Senapati, ,Along Sorbung road,25.268519,94.047614,,,,Suspended
MN/KAM/83L09/2017/4,Manipur,Kamjong, ,Kamjong,24.821028,94.50425,,,,Active
MN/CCP/83H08/2020/30,Manipur,Churachandpur, ,Tuimazang,24.14,93.42,,,,Active
MN/JRM/83H02/2020/18,Manipur,Jiribam, ,"JT road, Molbung area",24.74,93.12,,,,Active
MN/TAM/83H05/2018/23,Manipur,Tamenglong, ,Namkailong,24.8545,93.449036,,,,Active
MN/KAM/83L05/2018/28,Manipur,Kamjong, ,3.7 km SE of Khuntak Awang Village,24.838167,94.357139,,,,Reactivated
MN/KAM/83L06/2018/13,Manipur,Kamjong, ,"Kasom Khullen, Old Community Hall",24.682833,94.269306,,,, 
MN/UKH/83K11/2017/31,Manipur,Ukhrul, ,Poi,25.288056,94.527806,,,,Active
MN/SEN/83K02/2014/03,Manipur,Senapati,Pudunamai I,Mao gate to Pudunamai road,25.54039,94.16989,,,,Suspended
MN/UKH/83K11/2017/93,Manipur,Ukhrul, ,New Tusom,25.442278,94.563833,,,,Active
MN/NON/83H09/2018/79,Manipur,Noney, ,Maranching to Noney highway,24.818936,93.688939,,,,Active
MN/CDL/83H16/2020/29,Manipur,Chandel, ,Tengnoupal,24.13,93.99,,,,Suspended
MAN/TAM/83G12/2017/0013,Manipur,Tamenglong, ,Govajang road,25.162028,93.733306,,,,Suspended
MN/CCP/83H11/2020/42,Manipur,Churachandpur, ,Songpi Road,24.36,93.54,,,,Active
MAN/SEN/83K03/2015/33,Manipur,Senapati, ,Northwest of New Magamai,25.451814,94.049944,,,,Suspended
MN/CDL/83L04/2020/81,Manipur,Chandel, ,Charlong,24.25,94.07,,,,Active
MN/NON/83H09/2018/3,Manipur,Noney, ,NH37,24.794722,93.655778,,,,Reactivated
MAN/TAM/83G12/2017/0053,Manipur,Tamenglong, ,Govajang road,25.107694,93.623556,,,,Active
MN/NON/83H05/2018/30,Manipur,Noney, ,Irang,24.841611,93.498556,,,,Active
MN/KAM/83L06/2018/25,Manipur,Kamjong, ,0.5 km N of Khamlang Village,24.691944,94.250333,,,,Reactivated
MN/KAN/83L02/2018/9,Manipur,Kangpokpi, ,Yairipok-Hongbei road,24.700417,94.199306,,,,Active
MAN/TAM/83G12/2017/0052,Manipur,Tamenglong, ,Govajang road,25.155611,93.676639,,,,Active
MN/TEN/83L03/2018/73,Manipur,Tengnoupal, ,Tengnoupal,24.387658,94.151683,,,,Suspended
MAN/TAM/83G12/2017/0109,Manipur,Tamenglong, ,Dailong road,25.119917,93.653333,,,,Active
MN/NON/83H05/2018/69,Manipur,Noney, ,Rengpang,24.751667,93.461667,,,,Active
MAN/TAM/83H09/2009-10/MN-2,Manipur,Tamenglong,Lukhambi slide,"NH-53(Imphal-Jiribam, 3km from None towards Nungba)",24.862444,93.610639,,,,Active
MN/UKH/83K12/2017/32,Manipur,Ukhrul, ,Mapum,25.081361,94.552278,,,,Active
MN/KAM/83L09/2017/11,Manipur,Kamjong, ,Maokot,24.98025,94.613972,,,,Active
MN/UKH/83K11/2017/36,Manipur,Ukhrul, ,Poi,25.287722,94.530583,,,,Active
MN/CDL/83L04/2020/31,Manipur,Chandel, ,Tengnoupal,24.13,94.11,,,,Suspended
MAN/TAM/83G12/2017/0108,Manipur,Tamenglong, ,Dailong road,25.118083,93.649472,,,,Active
MN/UKL/83L01/2018/008,Manipur,Ukhrul,New Heaven Slide,Old Imphal ΓÇô Ukhrul road,24.992889,94.230583,,,,Active
MN/TMG/83H01/2018/001,Manipur,Tamenglong,Makru Bridge Landslide,NH37/ ImphalJiribam Highway/ Makru Bridge,24.985167,93.508306,,,,Active
MN/KAM/83L09/2017/14,Manipur,Kamjong, ,"Chattrick 
khullen",24.958833,94.618917,,,,Active
MAN/SEN/83K04/2015/87,Manipur,Senapati, ,Along Sorbung road,25.240539,94.114492,,,,Suspended
MN/TEN/83L03/2018/45,Manipur,Tengnoupal, ,4km east of Chahmol,24.364861,94.174139,,,,Suspended
MN/CHA/83L03/2018/3,Manipur,Chandel, ,Khongjam,24.272722,94.075111,,,,Suspended
MN/JRM/83H02/2020/21,Manipur,Jiribam, ,Chandranathpur to Dawtlang road,24.72,93.13,,,,Active
MAN/UKH/83K08/2015/025,Manipur,Ukhrul, ,Ukhrul Jessami road.,25.127722,94.449417,,,,Active
MN/NON/83H10/2018/69,Manipur,Noney, ,"Data taken from NH_37, Imphal-Jiribum highway. Opposite Nandumjang village.",24.808619,93.651094,,,,Abandoned
MN/UKH/83K12/2017/53,Manipur,Ukhrul, ,Chammu,25.064444,94.620278,,,,Active
MN/KAM/83L09/2017/35,Manipur,Kamjong, ,"Chahong 
Khullen",24.938806,94.549278,,,,Active
MN/UKH/83K12/2017/67,Manipur,Ukhrul, ,Huishu,25.261806,94.546944,,,,Active
MN/JRM/83H02/2020/14,Manipur,Jiribam, ,Tongtao Village,24.68,93.11,,,,Active
MN/CCP/83H12/2020/30,Manipur,Churachandpur, ,Munpi-Tonglong road,24.18,93.6,,,,Active
MN/NON/83H05/2018/55,Manipur,Noney, ,Rengpang,24.766667,93.458111,,,,Active
MAN/UKH/83K08/2015/030,Manipur,Ukhrul, ,Ukhrul Jessami road.,25.158361,94.461472,,,,Active
MN/NON/83H10/2018/53,Manipur,Noney, ,"NH_37A, Imphal-Khoupum highway",24.63875,93.611278,,,,Active
MN/UKH/83K12/2017/15,Manipur,Ukhrul, ,Sahamphung,25.054,94.550972,,,,Inactive
MN/CDL/83H16/2020/37,Manipur,Chandel, ,Hollenjang village,24.02,93.97,,,,Suspended
MN/NON/83H10/2018/42,Manipur,Noney, ,"NH_37A, Tungjamarin road.",24.689806,93.522583,,,,Active
MN/KAN/83L01/2018/46,Manipur,Kangpokpi, ,Khonkon village,24.996444,94.021444,,,,Active
MN/CDL/83H16/2020/16,Manipur,Chandel, ,Tengnoupal,24.23,93.94,,,,Suspended
MN/TAM/83H06/2018/12,Manipur,Tamenglong, ,Tolen,24.734806,93.296306,,,,Active
MAN/TAM/83G12/2017/0078,Manipur,Tamenglong, ,Dailong road,25.088639,93.619722,,,,Active
MN/UKH/83L05/2018/001,Manipur,Ukhrul,Landslide at 1.5 km South of Leiting Village,NH102A.(Near Leiting Village),22.873558,92.755953,,,,Active
MN/NON/83H05/2018/79,Manipur,Noney, ,Thingou,24.811333,93.42275,,,,Active
MN/UKH/83K11/2017/75,Manipur,Ukhrul, ,Wahong,25.497078,94.553583,,,,Reactivated
MN/NON/83H09/2018/74,Manipur,Noney, ,Below NH-37,24.808611,93.729078,,,,Active
MN/KAM/83L05/2018/52,Manipur,Kamjong, ,4 km N of Shakok Village,24.894944,94.323111,,,,Active
MN/KAM/83L06/2018/20,Manipur,Kamjong, ,0.2 km S of Nambashi Khullen,24.599639,94.358694,,,,Reactivated
MN/TEN/83L07/2018/4,Manipur,Tengnoupal, ,7km west of Moreh,24.284222,94.2805,,,,Suspended
MN/SEN/83K02/2014/01,Manipur,Senapati,Mao Song Song,NH-29 (NH2/AH-1),25.52103,94.13783,,,,Suspended
MAN/TAM/83G12/2017/0111,Manipur,Tamenglong, ,Dailong road,25.121111,93.654694,,,,Active
MN/UKH/83K11/2017/52,Manipur,Ukhrul, ,New Tusom,25.419,94.578639,,,,Active
MN/NON/83H05/2018/72,Manipur,Noney, ,Rengdai,24.747778,93.424528,,,,Active
MAN/SEN/83K03/2015/9,Manipur,Senapati, ,North of Maram,25.429097,94.108439,,,,Suspended
MN/PZL/83H03/2020/20,Manipur,Pherzawl, ,2 km South west of Damdei Village.,24.32,93.16,,,,Active
MN/UKH/83K11/2017/97,Manipur,Ukhrul, ,New Tusom,25.413086,94.526303,,,,Active
MN/CHA/83L03/2018/54,Manipur,Chandel, ,Lamphou Cheru,24.317619,94.003678,,,,Suspended
MN/UKH/83K12/2017/78,Manipur,Ukhrul, ,Khamasom,25.182222,94.522333,,,,Inactive
MN/KAM/83L05/2018/5,Manipur,Kamjong, ,3.5 km NE of Phungyar Village,24.806278,94.377056,,,,Reactivated
MAN/SEN/83K03/2015/83,Manipur,Senapati, ,Along Sorbung road,25.262947,94.079353,,,,Suspended
MN/KAM/83L09/2017/42,Manipur,Kamjong, ,"Chahong 
Khullen",24.915806,94.578222,,,,Active
MAN/TAM/83G12/2017/0030,Manipur,Tamenglong, ,Govajang road,25.163722,93.700556,,,,Suspended
MAN/KAN/83K04/2017/01,Manipur,Kangpokpi,Maphou Kuki landslide,Maphou Kuki village road to the east of Sirarakhong Mapithelal Dam.,24.82058,94.137,,,,Reactivated
MN/KAM/83L06/2018/4,Manipur,Kamjong, ,7 km SE of Kasom Khullen,24.664707,94.29025,,,,Reactivated
MN/KAM/83L09/2017/34,Manipur,Kamjong, ,"Chahong 
Khullen",24.939167,94.548889,,,,Active
MAN/TAM/83G12/2017/0118,Manipur,Tamenglong, ,Dailong road,25.1345,93.666417,,,,Active
MN/KAM/83L09/2017/50,Manipur,Kamjong, ,Movailop,24.776694,94.599472,,,,Active
MN/CHA/83L03/2018/35,Manipur,Chandel, ,Wamku,24.250722,94.073861,,,,Suspended
MN/NON/83H10/2018/12,Manipur,Noney, ,Along Imphal-Khuopum road.,24.641369,93.623008,,,,Active
MAN/TAM/83G12/2017/0103,Manipur,Tamenglong, ,Dailong road,25.116833,93.645889,,,,Active
MN/KAM/83L06/2018/9,Manipur,Kamjong, ,Kasom Khullen,24.673582,94.270534,,,,Active
MN/UKH/83K12/2017/86,Manipur,Ukhrul, ,Khamasom,25.188611,94.520917,,,,Active
MN/UKH/83K12/2017/28,Manipur,Ukhrul, ,Mapum,25.064639,94.534,,,,Active
MN/UKH/83K11/2017/53,Manipur,Ukhrul, ,New Tusom,25.419639,94.578556,,,,Active
MN/CDL/83L04/2020/8,Manipur,Chandel, ,Khenjoy section,24.06,94.05,,,,Suspended
MAN/TAM/83G12/2017/0107,Manipur,Tamenglong, ,Dailong road,25.118056,93.648556,,,,Active
MN/TAM/83H05/2018/5,Manipur,Tamenglong, ,Kahulong,24.911722,93.484361,,,,Active
MAN/SEN/83G14/2015/22,Manipur,Senapati, ,Peren-Maram road,25.529,93.952,,,,Suspended
MAN/UKH/83K08/2015/032,Manipur,Ukhrul, ,Ukhrul Lamlang road.,25.079944,94.294667,,,,Active
MN/KAM/83L06/2018/18,Manipur,Kamjong, ,4 km SE of Kasom Khullen,24.668389,94.285472,,,,Reactivated
MN/NON/83H05/2018/46,Manipur,Noney, ,Rengpang,24.775917,93.453139,,,,Active
MAN/TAM/83G12/2017/0084,Manipur,Tamenglong, ,Dailong road,25.106472,93.623472,,,,Suspended
MN/NON/83H10/2018/26,Manipur,Noney, ,Ngaryan,24.634278,93.719639,,,,Inactive
MN/NON/83H10/2018/75,Manipur,Noney, ,"NH_37A, Imphal-Khoupum highway.",24.656306,93.580806,,,,Active
MAN/TAM/83G12/2017/0042,Manipur,Tamenglong, ,Govajang road,25.160306,93.689306,,,,Suspended
MN/JRM/83H02/2020/16,Manipur,Jiribam, ,JT road,24.62,93.17,,,,Active
MAN/SEN/83K03/2015/70,Manipur,Senapati, ,Along Thingba Khullen and Oinam raod,25.350764,94.222161,,,,Active
MN/NON/83H10/2018/78,Manipur,Noney, ,"NH_37A, Imphal-Khoupum highway.",24.639361,93.659444,,,,Active
MN/KAM/83L05/2018/13,Manipur,Kamjong, ,3 km E of Phungyar Village,24.834921,94.365211,,,,Reactivated
MN/KAM/83L05/2018/67,Manipur,Kamjong, ,4.5 km NW of Kamjong,24.909889,94.486778,,,,Reactivated
MN/CCP/83H12/2020/27,Manipur,Churachandpur, ,5km North of Behiang,24.01,93.55,,,,Active
MN/KAM/83L09/2017/29,Manipur,Kamjong, ,"Chahong 
Khullen",24.952,94.529028,,,,Stabilized
MN/NON/83H09/2018/44,Manipur,Noney, ,Tupul-Charai Chakatlong highway,24.784611,93.659528,,,,Active
MN/UKH/83K12/2017/74,Manipur,Ukhrul, ,Khamasom,25.181222,94.524611,,,,Active
MN/TEN/83L03/2018/84,Manipur,Tengnoupal, ,1km km south of Parengtong,24.499972,94.195769,,,,Suspended
MN/CHA/83L03/2018/58,Manipur,Chandel, ,Khongjam,24.289019,94.073331,,,,Inactive
MAN/SEN/83K03/2015/53,Manipur,Senapati, ,Along Khabung road,25.324731,94.086558,,,,Suspended
MN/NON/83H10/2018/1,Manipur,Noney, ,Outskirt of Thanggal village,24.756089,93.622039,,,,Active
MN/CHA/83L03/2018/56,Manipur,Chandel, ,S of Khongjam,24.27705,94.070089,,,,Suspended
MN/UKH/83L01/2018/34,Manipur,Ukhrul, ,Marou,24.895,94.242972,,,,Active
MN/NON/83H10/2018/76,Manipur,Noney, ,"Khoupum valley, near dam",24.664694,93.532361,,,,Dormant
MN/PZL/83H03/2020/6,Manipur,Pherzawl, ,Taithu Village.,24.31,93.13,,,,Active
MAN/SEN/83G16/2015/51,Manipur,Senapati, ,Gopinung,25.126361,93.901333,,,,Active
MN/UKH/83K12/2017/65,Manipur,Ukhrul, ,Huishu,25.264278,94.543611,,,,Active
MAN/UKH/83K08/2015/011,Manipur,Ukhrul, ,Nearly 6km from Changa on the way to Gamnum,25.033278,94.431806,,,,Active
MN/NON/83H05/2018/19,Manipur,Noney, ,Khongsang,24.826694,93.467944,,,,Active
MN/CCP/83H12/2020/23,Manipur,Churachandpur, ,Mongkot road,24.1,93.5,,,,Active
MAN/SEN/83K03/2015/32,Manipur,Senapati, ,Northwest of New Magamai,25.446611,94.049511,,,,Suspended
MAN/SEN/83K03/2015/79,Manipur,Senapati, ,Along Sorbung road,25.259722,94.03715,,,,Active
MN/KAM/83L05/2018/54,Manipur,Kamjong, ,5 km N of Shakok Village,24.908389,94.335056,,,,Reactivated
MN/NON/83H10/2018/19,Manipur,Noney, ,"along Imphal-Khoupum road, near Longsai village",24.641747,93.640183,,,,Active
MN/KAM/83L05/2018/31,Manipur,Kamjong, ,4.2 km SE of Khuntak Awang Village,24.833278,94.349639,,,,Reactivated
MAN/SEN/83K03/2015/45,Manipur,Senapati, ,Northwest of New Magamai,25.448389,94.003139,,,,Active
MN/TEN/83L03/2018/19,Manipur,Tengnoupal, ,Simang village,24.497622,94.180403,,,,Suspended
MN/NON/83H10/2018/31,Manipur,Noney, ,Imphal-Khoupum highway,24.614883,93.696186,,,,Active
MAN/UKH/83K08/2015/001,Manipur,Ukhrul, ,2km SE of Ukhrul,25.077417,94.352444,,,,Active
MN/KAM/83L09/2017/1,Manipur,Kamjong, ,Kamjong,24.841944,94.512972,,,,Active
MN/CCP/83H08/2020/22,Manipur,Churachandpur, ,1 km SE Joutung,24.21,93.28,,,,Suspended
MN/CCP/83H08/2020/18,Manipur,Churachandpur, ,1 km SW Sinzawl,24.1,93.29,,,,Active
MN/KAM/83L09/2017/17,Manipur,Kamjong, ,"Chattrick
Kamjong road",24.8905,94.607056,,,,Active
MN/NON/83H10/2018/58,Manipur,Noney, ,"NH_37A, Imphal-Khoupum highway",24.626389,93.604389,,,,Active
MN/UKH/83K12/2017/83,Manipur,Ukhrul, ,Khamasom,25.18425,94.522667,,,,Active
MN/TEN/83L03/2018/24,Manipur,Tengnoupal, ,Near Sita village,24.4455,94.229722,,,,Relict
MN/CDL/83L04/2020/47,Manipur,Chandel, ,Tengnoupal,24.1,94.04,,,,Suspended
MN/UKH/83K11/2017/74,Manipur,Ukhrul, ,Wahong,25.49625,94.554722,,,,Active
MN/KAM/83L09/2017/5,Manipur,Kamjong, ,Kamjong,24.820833,94.504167,,,,Reactivated
MAN/TAM/83G12/2017/0041,Manipur,Tamenglong, ,Govajang road,25.162306,93.691111,,,,Active
MAN/TAM/83G12/2017/0139,Manipur,Tamenglong, ,Govajang road,25.158828,93.720131,,,,Active
MN/UKH/83K11/2017/50,Manipur,Ukhrul, ,New Tusom,25.416,94.579028,,,,Active
MN/CHU/83H10/2018/89,Manipur,Churachandpur, ,Agri linked road Nalon village,24.549944,93.668361,,,,Reactivated
MN/UKH/83L01/2018/3,Manipur,Ukhrul, ,NH 102,24.930278,94.149361,,,,Active
MN/CDL/84I01/2020/4,Manipur,Chandel, ,Tuitong section,23.99,94.04,,,,Suspended
MN/CHA/83L03/2018/65,Manipur,Chandel, ,Larong Khullen,24.267872,94.117978,,,,Relict
MN/UKH/83L01/2018/27,Manipur,Ukhrul, ,Singta village,24.94125,94.220861,,,,Active
MN/THO/83L02/2018/16,Manipur,Thoubal, ,Chingdompok,24.553917,94.091167,,,,Active
 ,Manipur,Noney,,,24.86269444,93.62405556,Rock,Slide,"Exact  date  of  the  occurrence  of  the  slide  is  not  known,  however  the
villagers narrated its occurrence during the 2nd week of July, 2020.",Active
MN/TAM/83H05/2018/17,Manipur,Tamenglong, ,Neigailong Tamenglong,24.985806,93.492972,,,,Active
MAN/TAM/83G12/2017/0122,Manipur,Tamenglong, ,Dailong road,25.136222,93.667639,,,,Suspended
MN/NON/83H05/2018/73,Manipur,Noney, ,Rengpang,24.766472,93.434167,,,,Active
MN/UKH/83K11/2017/18,Manipur,Ukhrul, ,Chingai,25.324194,94.520278,,,,Active
MN/KAM/83L09/2017/32,Manipur,Kamjong, ,"Chahong 
Khullen",24.944083,94.538667,,,,Active
MAN/TAM/83G12/2017/0125,Manipur,Tamenglong, ,Dailong road,25.139639,93.669639,,,,Suspended
MN/UKH/83K12/2017/23,Manipur,Ukhrul, ,Mapum,25.060389,94.535472,,,,Active
MAN/SEN/83K03/2015/37,Manipur,Senapati, ,Northwest of New Magamai,25.447664,94.041483,,,,Suspended
MN/CDL/83H16/2020/31,Manipur,Chandel, ,Tengnoupal,24.17,93.93,,,,Suspended
MAN/SEN/83K04/2015/96,Manipur,Senapati, ,Along Saikul road,25.085833,94.107222,,,,Active
MN/KAM/83L05/2018/11,Manipur,Kamjong, ,1 km E of Phungyar Village,24.823296,94.358767,,,,Suspended
MN/CCP/83H11/2020/38,Manipur,Churachandpur, ,Kink commisorate,24.36,93.65,,,,Active
MN/UKH/83K11/2017/43,Manipur,Ukhrul, ,New Tusom,25.397944,94.551083,,,,Active
MAN/TAM/83G12/2017/0099,Manipur,Tamenglong, ,Dailong road,25.115194,93.645,,,,Suspended
MN/NON/83H05/2018/31,Manipur,Noney, ,Irang,24.841472,93.495917,,,,Active
MAN/SEN/83K07/2015/061,Manipur,Senapati, ,Ngari village,25.34725,94.334444,,,,Stabilized
MN/NON/83H05/2018/81,Manipur,Noney, ,Thingou,24.811139,93.417,,,,Active
MN/TAM/83H05/2018/95,Manipur,Tamenglong, ,Kahulong,24.943833,93.488917,,,,Active
MN/PZL/83H04/2020/1,Manipur,Pherzawl, ,0.5 km west of Bukpi Village.,24.2,93.53,,,,Active
MAN/TAM/83G12/2017/0073,Manipur,Tamenglong, ,Dailong road,25.077778,93.611583,,,,Active
MN/TAM/83H01/2018/44,Manipur,Tamenglong,Makru_1,NH53,24.80831,93.24264,,,,Suspended
MN/KAM/83L05/2018/22,Manipur,Kamjong, ,2 km E of Laushing Village,24.851194,94.361722,,,,Reactivated
MN/UKH/83K11/2017/86,Manipur,Ukhrul, ,New Tusom,25.468389,94.544917,,,,Reactivated
MN/CHU/83H10/2018/33,Manipur,Churachandpur, ,Loktak- Leimatak highway,24.599858,93.725225,,,,Active
MN/UKH/83L01/2018/20,Manipur,Ukhrul, ,Sikibung,24.93875,94.181861,,,,Active
MAN/TAM/83G12/2017/0071,Manipur,Tamenglong, ,Dailong road,25.072528,93.6075,,,,Active
MN/TAM/83H09/2018/27,Manipur,Tamenglong, ,"above NH-137,Tamenglong town towards Noney",24.97775,93.502639,,,,Active
MN/NON/83H09/2018/54,Manipur,Noney, ,Tupul-Charai Chakatlong highway,24.790386,93.657044,,,,Active
MN/NON/83H09/2018/10,Manipur,Noney, ,NH37,24.80425,93.732861,,,,Active
MN/IMP/83L01/2018/51,Manipur,Imphal East, ,Nongdam,24.833944,94.08125,,,,Active
MAN/SEN/83K03/2015/3,Manipur,Senapati, ,Senapati,25.269097,94.022569,,,,Active
MN/KAM/83L05/2018/58,Manipur,Kamjong, ,0.5 km W of Godah Village,24.901194,94.342444,,,,Reactivated
MN/CDL/83L04/2020/74,Manipur,Chandel, ,Khenjoy section,24.1,94.07,,,,Suspended
MN/NON/83H05/2018/37,Manipur,Noney, ,Khongsang,24.824611,93.476528,,,,Active
MAN/SEN/83K03/2015/47,Manipur,Senapati, ,Along Khabung road,25.317878,94.069389,,,,Suspended
MAN/UKH/83K08/2015/034,Manipur,Ukhrul, ,Ukhrul Choithar road,25.090556,94.387389,,,,Active
MN/TAM/83H09/2018/22,Manipur,Tamenglong, ,"Below NH-137, New Salem area.",24.986861,93.506028,,,,Active
MN/UKH/83L01/2018/14,Manipur,Ukhrul, ,Lamlai Chingphei,24.994278,94.205917,,,,Active
MN/NON/83H09/2018/62,Manipur,Noney, ,Data taken from Haochong village- Noney highway,24.890167,93.707572,,,,Active
MN/CHA/83L03/2018/59,Manipur,Chandel, ,Phairan Khullen,24.246228,94.070389,,,,Suspended
MN/KAN/83H13/2018/13,Manipur,Kangpokpi, ,Kangchup Ponlen,24.872917,93.779167,,,,Active
MN/KAN/83L02/2018/5,Manipur,Kangpokpi, ,Yeason Village,24.685,94.171278,,,,Active
MN/NON/83H09/2018/55,Manipur,Noney, ,Tupul-Charai Chakatlong highway,24.769333,93.653722,,,,Active
MAN/TAM/83G12/2017/0116,Manipur,Tamenglong, ,Dailong road,25.130361,93.6625,,,,Suspended
MN/NON/83H05/2018/21,Manipur,Noney, ,Khongsang,24.834694,93.459167,,,,Active
MN/KAM/83L05/2018/53,Manipur,Kamjong, ,4.5 km N of Shakok Village,24.897722,94.328472,,,,Reactivated
MN/CDL/83H16/2020/3,Manipur,Chandel, ,Tengnoupal,24.01,93.96,,,,Suspended
MN/CHA/83L03/2018/51,Manipur,Tengnoupal, ,6km east of Chelep,24.381906,94.213136,,,,Suspended
MAN/SEN/83K03/2015/35,Manipur,Senapati, ,Northwest of New Magamai,25.453942,94.048881,,,,Suspended
MAN/UKH/83K08/2015/056,Manipur,Ukhrul, ,Somdal village,25.167528,94.294861,,,,Active
MN/UKH/83L01/2018/8,Manipur,Ukhrul, ,Zelenbung,24.948444,94.1555,,,,Active
MAN/TAM/83G12/2017/0102,Manipur,Tamenglong, ,Dailong road,25.116556,93.645944,,,,Suspended
MN/CHA/83H15/2018/4,Manipur,Chandel, ,2km east of Khambathel,24.314333,93.931361,,,,Inactive
MN/UKH/83K11/2017/85,Manipur,Ukhrul, ,"New Tusom
Kharasom road",25.471806,94.543,,,,Active
MN/CDL/83H16/2020/15,Manipur,Chandel, ,Tengnoupal,24.23,93.93,,,,Suspended
MN/KAN/83H13/2018/14,Manipur,Kangpokpi, ,Kangchup Ponlen,24.871694,93.776861,,,,Active
MN/TAM/83H01/2018/57,Manipur,Tamenglong,New Kaiphundai,NH53,24.804448,93.235711,,,,Active
MN/TEN/83L03/2018/79,Manipur,Tengnoupal, ,2 km east of Machi,24.499014,94.154514,,,,Suspended
MN/CDL/83L04/2020/85,Manipur,Chandel, ,Paraulon section,24.22,94.09,,,,Suspended
MN/CCP/83H12/2020/12,Manipur,Churachandpur, ,Mongkot road,24.11,93.52,,,,Active
MAN/SEN/83K03/2015/21,Manipur,Senapati, ,South of Maram Khullen,25.421656,94.071,,,,Suspended
MN/NON/83H05/2018/47,Manipur,Noney, ,Rengpang,24.776583,93.456056,,,,Active
MAN/TAM/83G12/2017/0012,Manipur,Tamenglong, ,Govajang road,25.163167,93.735556,,,,Suspended
MAN/TAM/83G12/2017/0017,Manipur,Tamenglong, ,Govajang road,25.161861,93.729917,,,,Active
MN/CCP/83H07/2020/1,Manipur,Churachandpur, ,2 km NW Bungzang,24.33,93.3,,,,Suspended
MAN/SEN/83K04/2015/92,Manipur,Senapati, ,Along Sorbung road,25.188578,94.139278,,,,Active
MAN/TAM/83G12/2017/0006,Manipur,Tamenglong, ,Govajang road,25.169028,93.741083,,,,Dormant
MN/NON/83H09/2018/80,Manipur,Noney, ,Maranching to Noney highway,24.817939,93.688678,,,,Active
MAN/SEN/83K04/2015/95,Manipur,Senapati, ,Along Saikul road,25.086525,94.078197,,,,Suspended
MAN/SEN/83G14/2015/30,Manipur,Senapati, ,Peren-Maram road,25.527,93.953,,,,Suspended
MN/KAM/83L06/2018/27,Manipur,Kamjong, ,0.5 km S of Mailiang Village,24.745805,94.348327,,,,Suspended
MN/TEN/83L03/2018/17,Manipur,Tengnoupal, ,Sita village,24.456464,94.226856,,,,Dormant
MN/UKH/83L01/2018/21,Manipur,Ukhrul, ,Sikibung,24.947972,94.187972,,,,Active
MAN/TAM/83G12/2017/0018,Manipur,Tamenglong, ,Govajang road,25.156722,93.723889,,,,Active
MAN/TAM/83H09/2009-10/MN-5,Manipur,Tamenglong,Awangkhul slide,NH-53 (Imphal-Jiribam ),24.8133,93.5472,,,,Reactivated
MN/KAM/83L05/2018/38,Manipur,Kamjong, ,N of Phungyar Village,24.814386,94.32344,,,,Reactivated
MAN/SEN/83K04/2015/88,Manipur,Senapati, ,Along Sorbung road,25.2375,94.113889,,,,Suspended
MN/TEN/83L03/2018/23,Manipur,Tengnoupal, ,1km south of Chelep,24.449306,94.221778,,,,Suspended
MN/CHA/83L03/2018/55,Manipur,Chandel, ,1km north of Phunchong,24.290714,94.038094,,,,Inactive
MN/UKH/83L01/2018/17,Manipur,Ukhrul, ,NH 102,24.989944,94.233611,,,,Active
MN/CCP/83H08/2020/20,Manipur,Churachandpur, ,6 km south of Sinzawl,24.37,93.26,,,,Active
MN/CHA/83L03/2018/33,Manipur,Chandel, ,Wamku,24.268528,94.103861,,,,Suspended
MN/NON/83H09/2018/41,Manipur,Noney, ,Data taken from NH-37,24.834069,93.578039,,,,Active
MN/UKH/83K12/2017/26,Manipur,Ukhrul, ,Mapum,25.054944,94.530528,,,,Active
MN/UKH/83K12/2017/59,Manipur,Ukhrul, ,Khayang,25.059361,94.586361,,,,Active
MN/CHA/83L03/2018/10,Manipur,Chandel, ,Larong,24.267194,94.111889,,,,Suspended
MN/UKH/83K11/2017/13,Manipur,Ukhrul, ,Chingai,25.329306,94.524639,,,,Active
MN/CHU/83H10/2018/39,Manipur,Churachandpur, ,"Loktak- Leimatak highway, near Charoi-Khullen",24.599333,93.689722,,,,Active
MN/KAN/83H13/2018/17,Manipur,Kangpokpi, ,Nakhujang,24.940583,94.008889,,,,Active
MN/TMG/83H09/2018/002,Manipur,Tamenglong,New Kanan Slide,New Kanan village,24.98575,93.497389,,,,Active
