Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
NAG/WOKH/83J08/2015/0033,Nagaland,Wokha, ,Wokha to Kohima road.Longsachung NH 61 meetinh point,26.037139,94.258306,,,,Active
NAG/KOH/83K1/2016/090,Nagaland,Kohima, ,Tsosinyu,25.9365,94.047694,,,,Active
NG/LON/83J14/2017/9,Nagaland,Longleng, ,3 kms North of IRB Camp,26.551111,94.79,,,,Reactivated
NL/KOH/83K02/2014/19,Nagaland,Kohima, ,Wokha road NH-61,25.72194,94.0855,,,,Suspended
NG/DIM/83G14/2015/20,Nagaland,Dimapur, , ,25.745,93.782,,,,Suspended
NG/MON/83N2/2017/43,Nagaland,Mon, ,Near Chen,26.580667,95.093056,,,,Active
NG/MON/83N01/2017/9,Nagaland,Mon, ,Shangnyu village,26.758306,95.112889,,,,Active
NG/NOK/83N04/2017/34,Nagaland,Noklak, ,Nokhu,26.165417,95.020444,,,,Active
NG/PHE/83K14/2017/78,Nagaland,Phek, ,Phor village to Kuzato,25.700692,94.775594,,,,Active
NG/PHE/83K14/2017/53,Nagaland,Phek, ,New Thewati to Washello,25.553833,94.762389,,,,Active
NAG/ZUN/83J12/2017/0076,Nagaland,Zunheboto, ,1.5 km N of Jekuto,26.191463,94.549524,,,,Reactivated
NG/KOH/83K2/2015/91,Nagaland,Kohima, ,Upslope of NH-29,25.644,94.107,,,,Suspended
NG/PHE/83K14/2017/65,Nagaland,Phek, ,Kuzato to Wazeho,25.660194,94.7535,,,,Active
NA/DIM/83G13/2020/31,Nagaland,Dimapur, ,NH29/Dimapur-Kohima Rd,25.78,93.8,,,,Active
NG/KOH/83K2/2015/184,Nagaland,Kohima, ,"Agri colony, Kohima Town",25.659,94.089,,,,Suspended
NL/KOH/83K02/2014/14,Nagaland,Kohima, ,Jotsoma village,25.6715,94.06942,,,,Suspended
NAG/WOK/83J/4/2016/0097,Nagaland,Wokha, ,Between New Ralan to Longchum,26.004528,94.039583,,,,Suspended
NG/KOH/83K2/2015/81,Nagaland,Kohima, , ,25.663,94.097,,,,Active
NAG/PHK/83K5/2016/033,Nagaland,Phek, ,Metsalumi,25.802361,94.430556,,,,Active
NG/MON/83N01/2017/47,Nagaland,Mon, ,PhuktongTuimei rd,26.831417,95.077917,,,,Inactive
NG/PHE/83K10/2017/3,Nagaland,Phek, ,Waziho,25.662222,94.719444,,,,Active
NAG/ZUN/83K09/2016/111,Nagaland,Kiphire, ,East of Aghultomi village,25.969628,94.634169,,,,Active
NAG/WOK/83K1/2016/165,Nagaland,Wokha, ,Sendinyu,25.905433,94.097386,,,,Active
NAG/WOK/83J/4/2016/0049,Nagaland,Wokha, ,Sanis to Bhagti Road,26.234722,94.21525,,,,Active
NG/KOH/83K2/2015/51,Nagaland,Kohima, ,"Army cantonement, Kohima Town",25.668,94.107,,,,Suspended
NG/TUE/83N3/2017/9,Nagaland,Tuensang, ,NoklakPangsha Road,26.257028,95.099528,,,,Reactivated
NAG/WOK/83J/4/2016/0033,Nagaland,Wokha, ,Doyang to Sanis Road,26.2095,94.232083,,,,Active
NG/PHE/83K14/2017/55,Nagaland,Phek, ,New Thewati to Washello,25.566944,94.773222,,,,Active
NG/PHE/83K6/2015/245,Nagaland,Phek, ,Pfiitseromi village,25.559,94.284,,,,Suspended
NG/PRN/83G07/2017/1,Nagaland,Peren,Bongkolong–Nkio rock fall.,New Nkio–Khelma Road Section,25.487139,93.493528,,,,Active
NAG/ZUN/83K09/2016/121,Nagaland,Kiphire, ,NW of Satoi village,25.857789,94.523589,,,,Active
NAG/WOK/83J/4/2016/0054,Nagaland,Wokha, ,Sanis to Bhagti Road,26.236336,94.212222,,,,Active
NG/MOK/83J10/2017/17,Nagaland,Mokukchung, ,TuliAmguri rd,26.706389,94.631167,,,,Inactive
NG/PHE/83K14/2017/19,Nagaland,Phek, ,Shillio to New Thewati,25.561903,94.778178,,,,Active
NG/PHE/83K10/2017/22,Nagaland,Phek, ,Matikhru road,25.593472,94.596944,,,,Active
NG/TUE/83J15/2017/20,Nagaland,Tuensang, ,3km S of Pipan Village.,26.326389,94.858056,,,,Reactivated
NG/KOH/83K2/2015/225,Nagaland,Kohima, ,On the Northern slope of the Jakhama spur,25.582,94.141,,,,Suspended
NG/MOK/83J10/2017/3,Nagaland,Mokukchung, ,Tamlu village,26.673278,94.743833,,,,Active
NAG/WOK/83J/4/2016/0116,Nagaland,Wokha, ,2 km NE of Yimza,26.232722,94.130806,,,,Suspended
NG/PHE/83K2/2015/158,Nagaland,Phek, ,Opp. Kezo Town,25.632,94.215,,,,Suspended
NG/TUE/83J15/2017/38,Nagaland,Tuensang, ,3 km SW of Hakchang Village,26.305833,94.875833,,,,Reactivated
NAG/ZUNB/83J12/2016/0015,Nagaland,Zunheboto, ,1 km W of Suruhuto Village,26.143985,94.579865,,,,Active
NG/MON/83N3/2017/2,Nagaland,Mon, ,Near Changlangshu,26.425222,95.021694,,,,Active
NAG/ZUN/83K09/2016/127,Nagaland,Kiphire, ,South of Thokihimi village,25.9899,94.5679,,,,Active
NG/PHE/83K6/2015/285,Nagaland,Phek, ,Kohima-Pfiitsero-Meluri road (NH150?).,25.574,94.332,,,,Suspended
NAG/KIP/83K13/2016/063,Nagaland,Kiphire, ,NW of Thanamir village,25.793333,94.958014,,,,Active
NG/MON/83J14/2017/21,Nagaland,Mon, ,2.5 km S of Mohung Village,26.542778,94.944167,,,,Reactivated
NAG/KOH/83K1/2016/130,Nagaland,Kohima, ,Viphoma,25.840139,94.006528,,,,Active
NG/KOH/83K2/2015/49,Nagaland,Kohima, ,Secretariat-BSF Camp road,25.691,94.121,,,,Suspended
NG/NOK/83N04/2017/35,Nagaland,Noklak, ,Nokhu,26.165972,95.021667,,,,Active
NG/MON/83N2/2017/29,Nagaland,Mon, ,Near Longwa,26.666917,95.203583,,,,Active
NAG/KOH/83K1/2016/093,Nagaland,Kohima, ,Longwesunyu,25.957472,94.036278,,,,Active
NG/KOH/83K2/2015/124,Nagaland,Kohima, ,Viswema terrace fields,25.554,94.148,,,,Active
NAG/ZUN/83K09/2016/043,Nagaland,Kiphire, ,South of Old Seyochong village,25.880908,94.653542,,,,Active
NG/KOH/83K2/2015/155,Nagaland,Kohima, , ,25.667,94.051,,,,Active
NG/KOH/83K2/2015/224,Nagaland,Kohima, ,"Lower Jail colony, Kohima Town",25.66,94.096,,,,Suspended
NAG/WOKH/83J08/2015/0002,Nagaland,Wokha, ,NH-61/ 2 km South of Wokha Town near Forest Colony.,26.084806,94.263083,,,,Active
NG/LON/83J14/2017/2,Nagaland,Longleng, ,5km N of Longleng Town.,26.510833,94.836944,,,,Reactivated
NAG/WOK/83J/4/2016/0110,Nagaland,Wokha, ,1.5 km South of Lishuyo,26.180639,94.101028,,,,Active
NAG/KOH/83K1/2016/007,Nagaland,Kohima, ,Botsa,25.840361,94.152167,,,,Reactivated
NG/PRN/83G07/2017/9,Nagaland,Peren,New Nkio–Pamsiakilwa slide No.1,New Nkio–Pamsiakilwa road section.,25.40975,93.475944,,,,Active
NG/MON/83N3/2017/1,Nagaland,Mon, ,Near Changlangshu,26.421667,95.011306,,,,Active
NL/WOK/83F16/2018/3,Nagaland,Wokha,Ralan-3,Ralan-Woroku road,26.0039,93.9807,,,,Active
NG/KOH/83K2/2015/233,Nagaland,Kohima, ,NW slope of Viswema,25.561,94.143,,,,Suspended
NAG/KOH/83K1/2016/001,Nagaland,Kohima, ,Nerhema,25.767167,94.078556,,,,Active
NAG/ZUN/83K5/2016/040,Nagaland,Zunheboto, ,Dzulhami,25.839361,94.430583,,,,Active
NAG/WOK/83J/4/2016/0031,Nagaland,Wokha, ,Doyang to Sanis Road,26.213389,94.235778,,,,Active
NG/PHE/83K2/2015/145,Nagaland,Phek, ,On the immediate downslope of Kohima-Pfiitsero-Meluri road (NH-150?),25.569,94.234,,,,Active
NAG/WOK/83J/4/2016/0087,Nagaland,Wokha, ,Near Lotsu,26.084444,94.09,,,,Active
NAG/PHK/83K5/2016/032,Nagaland,Phek, ,Metsalumi,25.796056,94.4315,,,,Active
NAG/ZUNH/83J08/2015/ 0081,Nagaland,Zunheboto, ,2 km SW of Lumami Village,26.198528,94.487528,,,,Reactivated
NG/KOH/83K2/2015/95,Nagaland,Kohima, , ,25.678,94.101,,,,Active
NG/TUE/83J15/2017/21,Nagaland,Tuensang, ,4.5 km S of Pipan Village.,26.336111,94.866944,,,,Reactivated
NAG/ZUN/83K5/2016/150,Nagaland,Zunheboto, ,Nearly 4 km E of Satakha,25.909153,94.477497,,,,Active
NG/KOH/83K2/2015/33,Nagaland,Kohima, ,SE downslope of Kohima Orphanage Home,25.677,94.08,,,,Active
NAG/WOKH/83J08/2015/0016,Nagaland,Wokha, ,"0.5 km West of NH-61, on the way to Longsa Village.",26.05925,94.251972,,,,Active
NAG/WOKH/83J08/2015/0044,Nagaland,Wokha, ,New Rephium Village,26.183889,94.265472,,,,Active
NAG/PER/83G11/2017/0136,Nagaland,Peren, ,Nsong village,25.343583,93.566972,,,,Active
NA/WOK/83J03/2020/1,Nagaland,Wokha, ,1km N of Bhandari,26.3,94.11,,,,Reactivated
NG/PHE/83K14/2017/21,Nagaland,Phek, ,Shillio to Avakhung,25.602511,94.891208,,,,Active
NAG/MOKH/83J08/2015/ 0094,Nagaland,Mokokchung, ,"Ungma village,",26.30175,94.50675,,,,Reactivated
NG/PHE/83K6/2015/257,Nagaland,Phek, ,Pfiitsero-Sakraba-Phek road,25.655,94.438,,,,Suspended
NAG/KOH/83K1/2016/134,Nagaland,Kohima, ,Viphoma,25.85475,94.002778,,,,Active
NAG/WOK/83J/4/2016/0029,Nagaland,Wokha, ,At Shangkitong,26.016528,94.171056,,,,Active
NAG/ZUN/83J12/2017/0080,Nagaland,Zunheboto, ,3.5 km W of Tichipami village,26.19257,94.558955,,,,Reactivated
NG/PHE/83K14/2017/25,Nagaland,Phek, ,Shillio to Avakhung,25.583833,94.858,,,,Active
NG/KOH/83K2/2015/135,Nagaland,Kohima, ,Approx. 50m downslope of NH-61,25.714,94.086,,,,Suspended
NG/LON/83J15/2017/25,Nagaland,Longleng, ,Longleng town.,26.490833,94.82,,,,Reactivated
NG/TUE/83J15/2017/41,Nagaland,Tuensang, ,6 km NE of Tobu Town,26.373056,94.941389,,,,Reactivated
NG/KOH/83G14/2015/24,Nagaland,Kohima, ,SW of Thekriijuma,25.688,93.907,,,,Suspended
NG/PHE/83K14/2017/46,Nagaland,Phek, ,Pokhungri to Shilloi,25.602208,94.823292,,,,Active
 ,Nagaland,Dimapur,,,25.78180556,93.80180556,Rock,Fall,Not data available,Active
NG/KOH/83K2/2015/196,Nagaland,Kohima, ,Agri-link road,25.698,94.085,,,,Suspended
NAG/ZUN/83J12/2016/0005,Nagaland,Zunheboto, ,"50 m North of L8, along the road",26.041525,94.523238,,,,Reactivated
NG/MON/83N01/2017/64,Nagaland,Mon, ,PhuktongTuimei rd,26.84425,95.080278,,,,Suspended
NAG/TUEN/83J11/2015/ 0119,Nagaland,Tuensang, ,Old Tsatanger Village,26.253611,94.616639,,,,Reactivated
NG/MON/83N2/2017/25,Nagaland,Mon, ,Near Lonkhai,26.731944,95.018361,,,,Active
NAG/WOKH/83J08/2015/0038,Nagaland,Wokha, ,"NH 61, Near NST Bus accident point of 8th Aug'2005",26.017472,94.254389,,,,Active
NAG/WOK/83J/4/2016/0046,Nagaland,Wokha, ,Sanis to Bhagti Road,26.222306,94.214056,,,,Reactivated
NG/PHE/83K6/2015/248,Nagaland,Phek, ,Pfiitsero-Lekromi approach road,25.546,94.274,,,,Suspended
NAG/KOH/83K1/2016/124,Nagaland,Kohima, ,Tesophenyu,25.970917,94.214028,,,,Active
NG/KOH/83K2/2015/195,Nagaland,Kohima, ,NH-29,25.563,94.14,,,,Active
NAG/TUN/83J16/2016/0031,Nagaland,Tuensang, ,Tuensang Town,26.226778,94.801583,,,,Dormant
NG/PER/83G14/2015/28,Nagaland,Peren, ,South of Benreu,25.561,93.858,,,,Active
NAG/ZUN/83K09/2016/092,Nagaland,Kiphire, ,SW of Old Seyochong village,25.880069,94.628103,,,,Active
NG/LON/83J15/2017/36,Nagaland,Longleng, ,3 km N of Yimching Village,26.424167,94.863889,,,,Reactivated
NAG/WOKH/83J08/2015/0047,Nagaland,Wokha, ,New Changsu Village,26.193278,94.295222,,,,Reactivated
NAG/MOKH/83J08/2015/ 0100,Nagaland,Mokokchung, ,7 km NE of Longkang Village on the way to Yoongimiti Vllage,26.412694,94.641333,,,,Active
NG/PHE/83K6/2015/312,Nagaland,Phek, ,Chakhabama-Chozuba-Zunheboto SH,25.68,94.287,,,,Suspended
NG/NOK/83N04/2017/22,Nagaland,Noklak, ,Longnuk,26.175889,95.030472,,,,Reactivated
NAG/WOK/83J/4/2016/0107,Nagaland,Wokha, ,Chandalashung village,26.0225,94.004444,,,,Active
NAG/PER/83G11/2017/0135,Nagaland,Peren, ,Intuma road,25.298167,93.632222,,,,Active
NG/LON/83J14/2017/5,Nagaland,Longleng, ,3.5 km N of Longleng Town,26.506111,94.794167,,,,Reactivated
NG/PHE/83K6/2015/273,Nagaland,Phek, ,Chakhabama-Chozuba-Zunheboto SH,25.667,94.253,,,,Suspended
NG/MON/83N01/2017/1,Nagaland,Mon, ,Near Mon village,26.749972,95.064389,,,,Active
NAG/KIP/83K13/2016/037,Nagaland,Kiphire, ,West of Sangkhumti village,25.914247,94.841489,,,,Active
NAG/WOK/83J/4/2016/0047,Nagaland,Wokha, ,Sanis to Bhagti Road,26.226972,94.211806,,,,Active
NG/KOH/83K2/2015/213,Nagaland,Kohima, , ,25.696,94.08,,,,Suspended
NL/WOK/83F16/2018/6,Nagaland,Wokha,Ralan-6,Ralan-Woroku road,26.0049,93.9914,,,,Reactivated
NG/PHE/83K2/2015/66,Nagaland,Phek, , ,25.736,94.012,,,,Active
NG/PER/83G14/2015/27,Nagaland,Peren, ,"South of Sainik School, Punglwa",25.629,93.855,,,,Suspended
NG/NOK/83N04/2017/48,Nagaland,Noklak, ,Sanglao,26.081472,95.02625,,,,Active
NAG/WOK/83J/4/2016/0062,Nagaland,Wokha, ,Doyang to Yekhum,26.193056,94.2465,,,,Active
NAG/WOK/83J/4/2016/0061,Nagaland,Wokha, ,Doyang to Yekhum,26.204028,94.238389,,,,Active
NAG/PHK/83K5/2016/035,Nagaland,Phek, ,Phugwami,25.794083,94.415944,,,,Reactivated
NG/KOH/83K2/2015/177,Nagaland,Kohima, ,"New Market colony, Kohima Town",25.669,94.104,,,,Suspended
NAG/WOKH/83J08/2015/0027,Nagaland,Wokha, ,NH 61,26.113333,94.338611,,,,Active
NAG/KOH/83K1/2016/109,Nagaland,Kohima, ,Tseminuyu,25.889361,94.200583,,,,Active
NAG/WOK/83J/7/2016/0092,Nagaland,Wokha, ,Akuk village,26.331333,94.280389,,,,Active
NG/NOK/83N04/2017/26,Nagaland,Noklak, ,Noklak Nokhu road,26.176111,95.023639,,,,Active
NG/KOH/83K2/2015/132,Nagaland,Kohima, ,"Western downslope of Christ King Higher Secondary School, Kohima Village",25.68,94.117,,,,Suspended
NG/MON/83N2/2017/38,Nagaland,Mon, ,Near Tangnyu,26.706194,95.110333,,,,Active
NAG/KIP/83K13/2016/082,Nagaland,Kiphire, ,South of Fakimile village,25.814272,94.968933,,,,Reactivated
NAG/TUEN/83J11/2015/ 0117,Nagaland,Tuensang, ,Chungliyemti Village,26.272028,94.585056,,,,Reactivated
NAG/ZUN/83J12/2016/0056,Nagaland,Zunheboto, ,2.7 km N of Aghunato,26.032992,94.633639,,,,Reactivated
NG/NOK/83N04/2017/37,Nagaland,Noklak, ,Nokhu,26.167861,95.026694,,,,Active
NA/PER/83G10/2020/5,Nagaland,Peren, ,Peren-Tening Road,25.51,93.72,,,,Suspended
NAG/MOK/83J/7/2016/0018,Nagaland,Mokokchung, ,Bewteen Chungtia-Longjongkong,26.395944,94.460056,,,,Active
NAG/ZUN/83K09/2016/144,Nagaland,Kiphire, ,North of Sukhalu village,25.990339,94.507711,,,,Active
NAG/MOK/83J/7/2016/0007,Nagaland,Mokokchung, ,Between Mukuli to Chungtia,26.376,94.463389,,,,Stabilized
NG/KOH/83K2/2015/68,Nagaland,Kohima, ,Approx. 45m downslope of NH-61,25.722,94.081,,,,Suspended
NAG/PER/83G12/2017/0131,Nagaland,Peren, ,Intuma road,25.199528,93.625278,,,,Active
NG/MON/83N2/2017/36,Nagaland,Mon, ,Shainghachingnyu,26.650333,95.125194,,,,Active
NG/MON/83J15/2017/13,Nagaland,Mon, ,6 km south of Tobu Village,26.336667,94.9275,,,,Reactivated
NAG/PHK/83K5/2016/036,Nagaland,Phek, ,Sathazu,25.756583,94.363694,,,,Reactivated
NAG/WOK/83J/4/2016/0086,Nagaland,Wokha, ,2 kmSW of Longtsung,26.087917,94.098056,,,,Active
NG/NOK/83N04/2017/45,Nagaland,Noklak, ,Sanglao,26.112611,95.039028,,,,Reactivated
NL/KOH/83K02/2014/46,Nagaland,Kohima, ,Kohima-Khonoma-Pedi-Peren SH (at km 16.490),25.65072,94.03294,,,,Suspended
NAG/WOK/83K1/2016/137,Nagaland,Wokha, ,Nearly 2 km SE of Tseminyu,25.885208,94.244494,,,,Active
NAG/ZUN/83K09/2016/131,Nagaland,Kiphire, ,Towards Khukishe village,25.965394,94.571428,,,,Active
NG/TUE/83N4/2017/1,Nagaland,Tuensang, ,Near Noklak Town,26.207833,95.001083,,,,Active
NL/KOH/83K02/2014/23,Nagaland,Kohima, ,Meirema village,25.71092,94.09306,,,,Suspended
NG/PHE/83K14/2017/60,Nagaland,Phek, ,Washello to Zhipu,25.604611,94.768083,,,,Active
NG/KOH/83K2/2015/214,Nagaland,Kohima, ,Right bank of stream,25.692,94.068,,,,Suspended
NG/MON/83N2/2017/37,Nagaland,Mon, ,Near Longshen,26.651389,95.12525,,,,Active
NG/PHE/83K6/2015/281,Nagaland,Phek, ,Ketsapo-Khuzami approach road,25.726,94.435,,,,Suspended
NG/PHE/83K6/2015/338,Nagaland,Phek, ,Pfiitsero-Sakraba-Phek road,25.681,94.387,,,,Suspended
NAG/KOH/83K1/2016/094,Nagaland,Kohima, ,Ghotovi,25.943944,94.026556,,,,Active
NG/PHE/83K2/2015/120,Nagaland,Phek, ,Kohima-Pfiitsero-Meluri road (NH-150?),25.618,94.209,,,,Suspended
NG/PHE/83K14/2017/63,Nagaland,Phek, ,Kuzato to Wazeho,25.674944,94.762694,,,,Active
NAG/ZUN/83J12/2016/0022,Nagaland,Zunheboto, ,7km N of Shamator,26.110135,94.870921,,,,Reactivated
NG/KOH/83K2/2015/234,Nagaland,Kohima, , ,25.744,94.242,,,,Active
NAG/MOKH/83J08/2015/ 0093,Nagaland,Mokokchung, ,"8 km North of Sastami Village,NH 61",26.222111,94.419028,,,,Reactivated
NAG/PHK/83K5/2016/026,Nagaland,Phek, ,Khuzami,25.756889,94.478472,,,,Active
NAG/ZUN/83J12/2017/0075,Nagaland,Zunheboto, ,1.1 km N of Jekuto,26.190598,94.549514,,,,Reactivated
NAG/WOK/83J/4/2016/0058,Nagaland,Wokha, ,Sanis to Bhagti Road,26.23925,94.202222,,,,Active
NAG/ZUN/83K09/2016/101,Nagaland,Kiphire, ,At Yangzitong village,25.941056,94.651019,,,,Active
NG/KOH/83K2/2015/218,Nagaland,Kohima, , ,25.695,94.077,,,,Active
NAG/ZUN/83K09/2016/047,Nagaland,Kiphire, ,NW of Kisetong village,25.968233,94.684364,,,,Active
NAG/KOH/83K1/2016/133,Nagaland,Kohima, ,Viphoma,25.851889,94.005056,,,,Active
NG/MON/83J15/2017/11,Nagaland,Mon, ,Tobu Town,26.360556,94.933056,,,,Active
NA/MOK/83J06/2020/26,Nagaland,Mokokchung, ,Mariani-Mankholemba Rd,26.62,94.5,,,,Suspended
NG/NOK/83N3/2017/20,Nagaland,Noklak, ,Pangsha,26.262889,95.084667,,,,Reactivated
NAG/WOK/83J/4/2016/0057,Nagaland,Wokha, ,Sanis to Bhagti Road,26.238694,94.203944,,,,Active
NAG/KOH/83K1/2016/107,Nagaland,Kohima, ,Botsa,25.859444,94.160139,,,,Active
NAG/WOKH/83J08/2015/0048,Nagaland,Wokha, ,Near New Changsu Village school,26.193,94.292972,,,,Reactivated
NAG/KIP/83K13/2016/023,Nagaland,Kiphire, ,East of Kiphire Town,25.818947,94.8075,,,,Active
NG/MON/83N3/2017/15,Nagaland,Mon, ,PesaoMonyakshu Road,26.413056,95.048278,,,,Active
NG/PHE/83K10/2017/4,Nagaland,Phek, ,Waziho to Zipu,25.653361,94.734333,,,,Active
NG/MON/83N01/2017/29,Nagaland,Mon, ,PhuktongTuimei rd,26.788611,95.068194,,,,Active
NAG/WOKH/83J08/2015/0018,Nagaland,Wokha, ,NH-61/ 10 km NE of Wokha Town.,26.116361,94.323778,,,,Active
NG/KOH/83K2/2015/162,Nagaland,Kohima, ,T-Khel Model village road,25.673,94.101,,,,Suspended
NG/MON/83N2/2017/48,Nagaland,Mon, ,Chen Moho  Wangati Road,26.550472,95.101889,,,,Active
NG/KOH/83K2/2015/237,Nagaland,Kohima, ,NH-29,25.679,94.07,,,,Active
NAG/WOK/83J/4/2016/0070,Nagaland,Wokha, ,Longsa,26.059222,94.2445,,,,Dormant
NAG/ZUN/83K09/2016/143,Nagaland,Kiphire, ,North of Sukhalu village,25.990158,94.508392,,,,Active
NG/LON/83J14/2017/4,Nagaland,Longleng, ,3 km N of Longleng Town,26.506389,94.796111,,,,Reactivated
NAG/ZUN/83K09/2016/141,Nagaland,Kiphire, ,At Sukhalu village,25.978975,94.512064,,,,Active
NG/PRN/83G07/2017/3,Nagaland,Peren,Nchen–Ngaulong slide No.1,Nchen–Ngaulong road section,25.292417,93.498972,,,,Active
NAG/PER/83G12/2017/0130,Nagaland,Peren, ,Intuma road,25.187583,93.653861,,,,Suspended
NG/MON/83N01/2017/10,Nagaland,Mon, ,1km W of Longphou,26.758056,95.11175,,,,Active
NG/TUE/83J15/2017/15,Nagaland,Tuensang, ,16 km SW of Hakchang Village,26.276667,94.8275,,,,Reactivated
NAG/KOH/83K1/2016/067,Nagaland,Kohima, ,Phekerkrie,25.849806,94.057083,,,,Active
NAG/ZUN/83K09/2016/105,Nagaland,Kiphire, ,At Yezashimi village,25.964283,94.619592,,,,Active
NAG/MOKH/83J08/2015/ 0112,Nagaland,Mokokchung, ,Kumlong Ward,26.327167,94.508056,,,,Reactivated
NG/PHE/83K2/2015/207,Nagaland,Phek, ,Opp. Kezo Town,25.635,94.217,,,,Suspended
NG/MON/83N2/2017/44,Nagaland,Mon, ,Near Chenloisho,26.548056,95.0905,,,,Active
NG/MON/83N2/2017/26,Nagaland,Mon, ,Near Lonkhai,26.730222,95.02025,,,,Active
NG/MON/83N2/2017/13,Nagaland,Mon, ,Near Mon Town,26.727889,95.040389,,,,Active
NAG/KOH/83K1/2016/084,Nagaland,Kohima, ,Phekerkerie,25.879889,94.035417,,,,Active
NG/TUE/83N4/2017/5,Nagaland,Tuensang, ,Near Noklak Town,26.21475,95.010667,,,,Active
NAG/WOK/83J/4/2016/0068,Nagaland,Wokha, ,4 km SW of Wokha,26.067889,94.224889,,,,Active
NG/MON/83N2/2017/10,Nagaland,Mon, ,Near Mon Town,26.722722,95.043361,,,,Active
NAG/KOH/83K1/2016/058,Nagaland,Kohima, ,Kijumetouma,25.767,94.229778,,,,Active
NG/MON/83N01/2017/31,Nagaland,Mon, ,PhuktongTuimei rd,26.794472,95.072722,,,,Active
NAG/WOK/83J/4/2016/0036,Nagaland,Wokha, ,Doyang to Sanis Road,26.206778,94.215,,,,Active
NAG/WOK/83J/4/2016/0034,Nagaland,Wokha, ,Doyang to Sanis Road,26.206528,94.223333,,,,Active
NG/KOH/83K2/2015/88,Nagaland,Kohima, ,T-Khel Model village road,25.672,94.101,,,,Suspended
NAG/KOH/83K1/2016/050,Nagaland,Kohima, ,Tuophema,25.845861,94.19025,,,,Active
NG/KOH/83K2/2015/219,Nagaland,Kohima, , ,25.685,94.059,,,,Active
NAG/MOK/83J/7/2016/0001,Nagaland,Mokokchung, ,Between Mangmetong and Okotso,26.286222,94.364167,,,,Active
NAG/WOK/83J/4/2016/0055,Nagaland,Wokha, ,Sanis to Bhagti Road,26.23675,94.209639,,,,Suspended
NG/MON/83N2/2017/50,Nagaland,Mon, ,Chen Moho  Wangati Road,26.563667,95.090139,,,,Active
NG/PHE/83K6/2015/328,Nagaland,Phek, ,Pholami village,25.646,94.378,,,,Active
NAG/KIP/83K13/2016/066,Nagaland,Kiphire, ,50m away from New Vonti village,25.786692,94.829933,,,,Active
NG/MOK/83J10/2017/6,Nagaland,Mokukchung, ,Tamlu village,26.673639,94.744139,,,,Active
NG/PER/83G14/2015/13,Nagaland,Peren, ,ESE of Benreu,25.57,93.871,,,,Suspended
NG/MON/83N2/2017/67,Nagaland,Mon, ,Near Mon Town,26.710611,95.020278,,,,Active
NAG/KIP/83K13/2016/070,Nagaland,Kiphire, ,50m before Likhim Ro Hydro-Project,25.788911,94.855664,,,,Active
NAG/WOK/83J/4/2016/0115,Nagaland,Wokha, ,2 km NE of Yimza,26.232944,94.130639,,,,Suspended
NAG/MOK/83J/7/2016/0013,Nagaland,Mokokchung, ,Bewteen Chungtia-Longjongkong,26.390833,94.437417,,,,Active
NAG/ZUNH/83J08/2015/ 0065,Nagaland,Zunheboto, ,2 km West of Asukhuto Village.,26.075722,94.481611,,,,Active
NG/NOK/83N04/2017/21,Nagaland,Noklak, ,Noklak,26.176278,95.009889,,,,Active
NG/PHE/83K6/2015/267,Nagaland,Phek, ,Kohima-Pfiitsero-Meluri road (NH150?).,25.616,94.484,,,,Suspended
NAG/WOK/83J/4/2016/0079,Nagaland,Wokha, ,1 Km south of Chudi,26.125556,94.134639,,,,Active
NG/LON/83J15/2017/29,Nagaland,Longleng, ,3km S of Pongo Village.,26.463333,94.8575,,,,Reactivated
NG/NOK/83N04/2017/33,Nagaland,Noklak, ,Nokhu,26.173917,95.025556,,,,Active
NL/KOH/83K02/2014/45,Nagaland,Kohima,Thedziilieziekie,Kohima-Khonoma-Pedi-Peren SH,25.65275,94.032,,,,Suspended
NG/TUE/83J15/2017/48,Nagaland,Tuensang, ,3.5 km S of Ukha,26.418611,94.966111,,,,Reactivated
NG/TUE/83J15/2017/22,Nagaland,Tuensang, ,3.5 km S of Pipan Village.,26.330556,94.875833,,,,Reactivated
NAG/KOH/83K1/2016/114,Nagaland,Kohima, ,Phughoboto,25.880083,94.234167,,,,Active
NG/MON/83N01/2017/65,Nagaland,Mon, ,PhuktongTuimei rd,26.844389,95.077667,,,,Suspended
NAG/PER/83G11/2017/0144,Nagaland,Peren, ,Mpai village,25.472217,93.726992,,,,Active
NG/TSG/83J16/2018/002,Nagaland,Tuensang,Chessore landslide,Near Chesore/Y. Anner Village.,23.725778,91.645694,,,,Reactivated
NG/KOH/83K2/2015/182,Nagaland,Kohima, , ,25.713,94.06,,,,Suspended
NAG/KIP/83K13/2016/073,Nagaland,Kiphire, ,At Amikiou village,25.755936,94.846033,,,,Active
NAG/ZUN/83J12/2016/0063,Nagaland,Zunheboto, ,8 km N of Satami,26.13379,94.632141,,,,Reactivated
NG/KOH/83K2/2015/78,Nagaland,Kohima, ,Southwestern downslope of Nagaland Legislative Assembly,25.719,94.105,,,,Suspended
NAG/ZUN/83J12/2016/0002,Nagaland,Zunheboto, ,"Beside SH, Asukhomi to Zunheboto",26.046444,94.526194,,,,Active
NG/MON/83N2/2017/69,Nagaland,Mon, ,Near Mon Town,26.712306,95.012583,,,,Reactivated
