Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
SKM/ES/78A12/2015/37,Sikkim, East Sikkim, ,Rangpo-Rorathang Road,27.214806,88.588083,,,,Active
SKM/NS/78A03/2017/32,Sikkim,West Sikkim,Sapong,SH,27.270056,88.174444,,,,Active
SKM/SS/78A08/2015/360,Sikkim,South Sikkim, ,-,27.235861,88.433167,,,,Active
SKM/ES/78A11/2015/411,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.381306,88.690444,,,,Active
 ,Sikkim,East Sikkim,,,27.36388889,88.62083333,Debris,Slide,New slide,Suspended
SKM/ES/78A11/2015/47,Sikkim, East Sikkim,Khamdong,-,27.315083,88.506056,,,,Active
SKM/WS/78A07/2015/346,Sikkim,West Sikkim, ,Legship-Rishi Road,27.25,88.301889,,,,Active
SKM/SS/78A08/2015/276,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.158417,88.420139,,,,Active
 ,Sikkim,Soreng,,,27.190191,88.325507,Debris,Slide,It was old slide and reactivated in the month of November
2022.,Reactivated
SKM/NS/78A10/2017/192,Sikkim,North Sikkim, ,NH,27.553556,88.581222,,,,Active
 ,Sikkim,East Sikkim,,,27.32888889,88.60777778,Rock,Slide,New slide initiated on 18.05.2021.,At present dormant. Overhanging block present.
SKM/NS/78A03/2017/12,Sikkim,West Sikkim, ,SH,27.288444,88.102667,,,,Active
SKM/NS/78A15/2017/155,Sikkim, East Sikkim, ,SH,27.358583,88.840194,,,,Active
SKM/ES/78A12/2015/30,Sikkim, East Sikkim, ,-,27.23575,88.602389,,,,Active
SKM/WS/78A07/2015/363,Sikkim,West Sikkim, ,Legship-Mayong Road,27.257194,88.305444,,,,Active
SKM/NS/78A03/2017/20,Sikkim,West Sikkim,Sardong,SH,27.283639,88.189944,,,,Active
SKM/NS/78A03/2017/51,Sikkim,West Sikkim,13th Mile,SH,27.342,88.223722,,,,Active
SKM/NS/78A10/2017/210,Sikkim,North Sikkim, ,NH,27.74075,88.54525,,,,Active
 ,Sikkim,East Sikkim,,,27.35694444,88.61833333,Soil,Slide,Nil,Active
SKM/NS/78A10/2017/227,Sikkim,North Sikkim, ,NH,27.629944,88.619833,,,,Active
SKM/ES/78A12/2015/39,Sikkim, East Sikkim,Padamchey,Rangpo-Rorathang Road,27.19,88.564472,,,,Active
SKM/ES/78A08/2015/51,Sikkim, East Sikkim, ,Singtam-Dikchu Road,27.240861,88.486278,,,,Active
SKM/NS/78A10/2017/226,Sikkim,North Sikkim,Munshithang,NH,27.641139,88.612,,,,Active
 ,Sikkim,East Sikkim,,,27.22122778,88.735475,Debris,Slide,18-19 Oct; 2021,Active
SKM/SS/78A07/2015/341,Sikkim,South Sikkim, ,Lingmo village Road,27.369778,88.456833,,,,Active
 ,Sikkim,Namchi,,,27.11236111,88.32455556,Debris,Slide,Reactivated in August; 2022,Reactivated and Suspended
SKM/ES/78A11/2015/129,Sikkim, East Sikkim, ,Machong-Rongli Road,27.259833,88.711722,,,,Active
SKM/SS/78A08/2015/236,Sikkim,South Sikkim, ,Tinktam-Rheyong Road,27.237889,88.346444,,,,Active
SKM/SS/78A08/2015/230,Sikkim,South Sikkim, ,Namchi-Palum Road,27.145056,88.370778,,,,Suspended
SKM/SS/78A08/2015/178,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.165586,88.488511,,,,Dormant
SKM/NS/78A04/2017/125,Sikkim,West Sikkim,Siktam,SH,27.124556,88.139778,,,,Active
 ,Sikkim,East Sikkim,,,27.38155556,88.63883333,Debris,Slide,New slide; active since September 2021,Active
SKM/NS/78A11/2015/85,Sikkim,North Sikkim, ,Dikchu-Mangshila Road,27.426,88.514,,,,Active
SK/EAST/78A12/2015/0220,Sikkim, East Sikkim, , Rangli-Roathang Road,27.188917,88.060472,,,,Active
 ,Sikkim,South Sikkim,,,27.28955556,88.37748333,Debris,Slide,may have occurred in the monsoon of 2020.,Dormant
SKM/NS/78A10/2017/169,Sikkim,North Sikkim,Lanthey Khola,NH,27.514972,88.565472,,,,Active
SKM/ES/78A11/2015/100,Sikkim, East Sikkim, ,Namok Road,27.329361,88.649278,,,,Active
SKM/NS/78A10/2017/213,Sikkim,North Sikkim,Chaten,NH,27.726083,88.54975,,,,Active
SKM/NS/78A10/2017/220,Sikkim,North Sikkim, ,NH,27.701333,88.565083,,,,Active
SKM/SS/78A08/2015/182,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.174389,88.452028,,,,Active
SKM/NS/78A04/2017/136,Sikkim,West Sikkim,Ribdi,SH,27.172444,88.089528,,,,Active
SKM/ES/78A11/2015/417,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.337194,88.621833,,,,Dormant
SKM/WS/78A07/2015/380,Sikkim,West Sikkim, ,-,27.293417,88.294917,,,,Active
SKM/SS/78A08/2015/181,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.162111,88.491444,,,,Active
SKM/NS/78A04/2017/113,Sikkim,West Sikkim, ,SH,27.157361,88.171667,,,,Active
SKM/SS/78A08/2015/256,Sikkim,South Sikkim, ,Melli-Sumbuk Road,27.08275,88.434778,,,,Active
SKM/ES/78A11/2015/61,Sikkim, East Sikkim, ,North Sikkim Highway,27.381278,88.632611,,,,Dormant
SKM/NS/78A03/2017/27,Sikkim,West Sikkim,Sardong,SH,27.285,88.197583,,,,Active
SKM/ES/78A11/2015/398,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.368278,88.711278,,,,Active
SKM/SS/78A08/2015/273,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.158,88.347972,,,,Active
SKM/SS/78A08/2015/281,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.163861,88.462306,,,,Active
SKM/NS/78A04/2017/02,Sikkim,West Sikkim,Upper Bega,SH,27.248833,88.117194,,,,Active
SKM/NS/78A10/2017/218,Sikkim,North Sikkim, ,NH,27.704028,88.56175,,,,Active
SKM/SS/78A08/2015/201,Sikkim,South Sikkim, ,Kholaghari village Road,27.221778,88.390861,,,,Active
SKM/NS/78A03/2017/78,Sikkim,West Sikkim, ,SH,27.258389,88.246611,,,,Active
SKM/NS/78A03/2017/35,Sikkim,West Sikkim,Sangkhu,SH,27.258889,88.145611,,,,Active
SKM/NS/78A04/2017/103,Sikkim,West Sikkim, ,SH,27.122472,88.227611,,,,Active
SKM/SS/78A08/2015/275,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.162778,88.413222,,,,Active
SKM/ES/78A12/2015/28,Sikkim, East Sikkim,Taza,-,27.22975,88.619361,,,,Active
SKM/ES/78A12/2015/112,Sikkim, East Sikkim, ,Rorathang-Rongli Road,27.204556,88.647222,,,,Dormant
SKM/NS/78A11/2015/07,Sikkim,North Sikkim,Chawang,North Sikkim Highway,27.437889,88.601694,,,,Active
SKM/SS/78A08/2015/180,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.165528,88.496556,,,,Active
SKM/SS/78A08/2015/250,Sikkim,South Sikkim, ,Pachekhani-Melli Road,27.105972,88.444556,,,,Active
 ,Sikkim,Pakyong,,,27.24883333,88.60191667,Debris,Slide,Date of occurrence: Latest reactivation 10thOctober 2022,Reactivated
SKM/NS/78A04/2017/72,Sikkim,West Sikkim,Upper Bermiok,SH,27.245028,88.226861,,,,Active
SKM/NS/78A11/2015/26,Sikkim,North Sikkim, ,North Sikkim Highway,27.417972,88.623361,,,,Active
 ,Sikkim,East Sikkim,,,27.32663889,88.61016667,Debris,Subsidence,Date of occurrence : 01.06.2021 at 10:30 am,Active
SKM/NS/78A03/2017/47,Sikkim,West Sikkim,Singdong,SH,27.30675,88.199083,,,,Active
SKM/NS/78A03/2017/04,Sikkim,West Sikkim,Kachapati,SH,27.27575,88.084972,,,,Active
SK/WEST/78A07/2015/0226,Sikkim, West Sikkim, ,Pelling-Geizing bypass Road,27.295194,88.250028,,,,Active
SKM/NS/78A10/2017/170,Sikkim,North Sikkim, ,NH,27.516444,88.587361,,,,Active
SKM/ES/78A08/2015/50,Sikkim, East Sikkim, ,Singtam-Dikchu Road,27.240194,88.486278,,,,Active
SKM/SS/78A08/2015/303,Sikkim,South Sikkim, ,Namthang-Kabrey Road,27.158583,88.466306,,,,Active
SKM/NS/78A10/2017/193,Sikkim,North Sikkim, ,NH,27.553583,88.577194,,,,Dormant
SK/ED/78A12/2017/01,Sikkim, East Sikkim,Pachey landslide near Pakyong Town,Pakyong-Machong Road near Pakyong,27.24144,88.60681,,,,Active
SKM/NS/78A04/2017/110,Sikkim,West Sikkim, ,SH,27.171639,88.159333,,,,Active
 ,Sikkim,Soreng,,,27.14871944,88.28128889,Debris,Slide,Reactivated on 20/11/2022,Reactivated
SKM/NS/78A11/2015/72,Sikkim,North Sikkim, ,North Sikkim Highway,27.429556,88.611667,,,,Active
SKM/SS/78A08/2015/259,Sikkim,South Sikkim, ,Melli-Sumbuk Road,27.090944,88.406833,,,,Active
SKM/NS/78A03/2017/46,Sikkim,West Sikkim,Singdong,SH,27.301972,88.218778,,,,Active
SKM/SS/78A08/2015/217,Sikkim,South Sikkim, ,Sadam-Bhajyang Road,27.133583,88.404583,,,,Active
SK/WEST/78A08/2015/0238,Sikkim, West Sikkim, ,South of Kamling,27.184806,88.316833,,,,Active
SKM/NS/78A11/2015/89,Sikkim,North Sikkim, ,Dikchu-Mangshila Road,27.441056,88.513694,,,,Suspended
SK/EAST/78A12/2015/0219,Sikkim, East Sikkim, ,Rangli-Roathang Road,27.191333,88.586528,,,,Active
SKM/NS/78A03/2017/61,Sikkim,West Sikkim, ,SH,27.317417,88.182861,,,,Active
SKM/SS/78A08/2015/258,Sikkim,South Sikkim, ,Melli-Sumbuk Road,27.090083,88.413139,,,,Active
SKM/SS/78A12/2015/171,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.161306,88.512944,,,,Active
SKM/SS/78A07/2015/338,Sikkim,South Sikkim, ,Lingmo village Road,27.29975,88.419778,,,,Active
SK/EAST/78A12/2015/0216,Sikkim, East Sikkim, ,Rangpo-Roathang Road,27.206444,88.643361,,,,Active
SKM/NS/78A04/2017/126,Sikkim,West Sikkim, ,SH,27.122,88.139889,,,,Active
SKM/NS/78A04/2017/97,Sikkim,West Sikkim, ,SH,27.157806,88.230306,,,,Active
 ,Sikkim,Gyalshing District; Sikkim,,,27.26352778,88.19047222,Debris slide,Slide,Initiation of slide in March 2022,Active
SKM/SS/78A07/2015/190,Sikkim,South Sikkim, ,Ben village Road,27.251417,88.3845,,,,Suspended
SKM/ES/78A2/2015/169,Sikkim, East Sikkim, ,Namchi-Namthang Road,27.158972,88.514611,,,,Active
 ,Sikkim,East Sikkim,,,27.24297222,88.47055556,Debris,Slide,Reactivation : 15.06.2022,Reactivation : 15.06.2022
SKM/ES/78A12/2015/27,Sikkim, East Sikkim,Mamring,-,27.220889,88.652278,,,,Active
SKM/SS/78A07/2015/327,Sikkim,South Sikkim, ,-,27.257417,88.418889,,,,Active
SKM/SS/78A08/2015/299,Sikkim,South Sikkim, ,Namchi-Jorthang Road,27.176944,88.402056,,,,Suspended
SKM/NS/78A11/2015/71,Sikkim,North Sikkim, ,North Sikkim Highway,27.417389,88.621222,,,,Active
 ,Sikkim,Geyzing,,,27.19950556,88.32696111,Debris,Slide,Initiated in October;2020 and reactivated on 20th August;2022.,Reactivated
SKM/NS/78A10/2017/217,Sikkim,North Sikkim, ,NH,27.704306,88.560694,,,,Active
SKM/SS/78A07/2015/292,Sikkim,South Sikkim, ,Gangla village Road,27.287194,88.369444,,,,Suspended
SKM/ES/78A12/2015/32,Sikkim, East Sikkim, ,-,27.237694,88.598806,,,,Active
SKM/NS/78A15/2017/162,Sikkim, East Sikkim, ,SH,27.265389,88.788278,,,,Active
SKM/SS/78A08/2015/308,Sikkim,South Sikkim, ,Melli-Phong Road,27.165,88.444444,,,,Active
SK/EAST/78A12/2015/0213,Sikkim, East Sikkim, ,1.34 km northeast of Rhenok PTO,27.17925,88.65875,,,,Active
SKM/SS/78A08/2015/179,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.162781,88.484864,,,,Active
SKM/WS/78A08/2015/370,Sikkim,West Sikkim, ,Sangadorji-Bum Road,27.220306,88.261861,,,,Active
SKM/WS/78A07/2015/357,Sikkim,West Sikkim, ,Dhupidara Road,27.379639,88.315361,,,,Active
 ,Sikkim,Gangtok District; Sikkim,,,27.39336667,88.52236944,Debris,Slide,Initiation  of  slide  in  2016.  Reactivated  in  2019  &  recent  episode  on 26th March 2023.,Reactivated
SKM/NS/78A15/2017/165,Sikkim, East Sikkim, ,SH,27.253528,88.786111,,,,Active
SKM/NS/78A04/2017/115,Sikkim,West Sikkim, ,SH,27.142028,88.172139,,,,Active
SKM/NS/78A04/2017/89,Sikkim,West Sikkim, ,SH,27.21875,88.233694,,,,Active
SKM/NS/78A04/2017/73,Sikkim,West Sikkim,Budha Bari,SH,27.247111,88.225222,,,,Active
SKM/SS/78A08/2015/207,Sikkim,South Sikkim, ,Kholaghari village Road,27.195722,88.387472,,,,Suspended
SKM/ES/78A12/2015/38,Sikkim, East Sikkim,Pamdambhasmey,Rangpo-Rorathang Road,27.203194,88.600278,,,,Active
 ,Sikkim,South Sikkim,,,27.16993889,88.51481944,Debris,Slide,No historical events.May have occurred in the mid of September 2021,Suspended
SKM/ES/78A12/2015/110,Sikkim, East Sikkim, ,Rorathang-Rongli Road,27.198856,88.638725,,,,Suspended
SKM/NS/78A03/2017/03,Sikkim,West Sikkim, ,SH,27.269917,88.077111,,,,Active
SKM/SS/78A08/2015/202,Sikkim,South Sikkim, ,Kholaghari village Road,27.21275,88.391444,,,,Active
 ,Sikkim,North Sikkim,,,27.54810833,88.60807778,Debris,Slide,From 2012 onwards,Stabilized
SKM/SS/78A08/2015/393,Sikkim,South Sikkim, ,Sikkip-Wak-Namchi Road,27.171139,88.354611,,,,Active
SKM/WS/78A07/2015/377,Sikkim,West Sikkim, ,Narkhola Road,27.399806,88.329139,,,,Active
SKM/SS/78A08/2015/295,Sikkim,South Sikkim, ,Namchi-Jorthang Road,27.175,88.385028,,,,Active
SKM/SS/78A07/2015/339,Sikkim,South Sikkim, ,Lingmo village Road,27.330917,88.450528,,,,Active
 ,Sikkim,North Sikkim,,,27.39472222,88.62361111,Debris,Slide,As per the Google imageries; the landslide has first occurred in 2018 and is again reactivated in July 2021,Reactivated
SKM/SS/78A08/2015/176,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.154889,88.493194,,,,Dormant
SKM/WS/78A08/2015/391,Sikkim,West Sikkim, ,Tinktitam village Road,27.230583,88.306056,,,,Active
SK/WEST/78A07/2015/0229,Sikkim, West Sikkim, ,Geizing-ligship-Rishi Road,27.276306,88.255111,,,,Active
SKM/SS/78A08/2015/312,Sikkim,South Sikkim, ,Melli-Rabikhola Road,27.128694,88.442778,,,,Suspended
SKM/NS/78A11/2015/25,Sikkim,North Sikkim, ,North Sikkim Highway,27.417778,88.623389,,,,Active
SKM/ES/78A12/2015/21,Sikkim, East Sikkim, ,NH-31A,27.235778,88.506306,,,,Reactivated
SKM/NOR/78A10/2014/004,Sikkim,North Sikkim,Pakshek Landslide,Pakshek ( Mangan-Chungthang road on North highway),27.5091,88.53848,,,,Active
SKM/NS/78A03/2017/05,Sikkim,West Sikkim, ,SH,27.280889,88.084333,,,,Active
SKM/NS/78A03/2017/31,Sikkim,West Sikkim,Sapong,SH,27.269861,88.178139,,,,Active
 ,Sikkim,North Sikkim,,,27.68445278,88.7379,Debris,Slide,May have happened in the monsoon of 2021,Active
SKM/NS/78A11/2015/10,Sikkim,North Sikkim,Sheyam,North Sikkim Highway,27.436556,88.526639,,,,Active
SKM/ES/78A11/2015/161,Sikkim, East Sikkim, ,-,27.368194,88.711167,,,,Active
SKM/NS/78A04/2017/143,Sikkim,West Sikkim, ,SH,27.166278,88.144333,,,,Active
SKM/SS/78A08/2015/208,Sikkim,South Sikkim, ,Kholaghari village Road,27.20825,88.387667,,,,Active
SKM/NS/78A04/2017/135,Sikkim,West Sikkim,Bhoreng,SH,27.170833,88.086361,,,,Active
SKM/NOR/78A10/2014/005,Sikkim,North Sikkim,Lanthakhola,Lanthakhola (On Mangan to Chungthang road ),27.5152,88.56456,,,,Reactivated
SKM/NS/78A03/2017/30,Sikkim,West Sikkim,Lungzick,SH,27.27,88.179944,,,,Dormant
SKM/NS/78A10/2017/200,Sikkim,North Sikkim, ,NH,27.628083,88.685306,,,,Dormant
SKM/NS/78A03/2017/17,Sikkim,West Sikkim,Jhum Khola,SH,27.270667,88.142056,,,,Active
SKM/NS/78A15/2017/161,Sikkim, East Sikkim, ,SH,27.26525,88.789556,,,,Active
SKM/NS/78A10/2017/202,Sikkim,North Sikkim, ,NH,27.629361,88.695194,,,,Dormant
SKM/NS/78A04/2017/100,Sikkim,West Sikkim,Malbasley,SH,27.164472,88.213889,,,,Active
SKM/NS/78A04/2017/86,Sikkim,West Sikkim, ,SH,27.225556,88.240333,,,,Active
SKM/ES/78A07/2015/166,Sikkim, East Sikkim, ,Namchi-Namthang Road,27.370972,88.710111,,,,Active
SKM/NS/78A11/2015/23,Sikkim,North Sikkim, ,North Sikkim Highway,27.417444,88.621083,,,,Active
SKM/NS/78A03/2017/40,Sikkim,West Sikkim, ,SH,27.256556,88.148722,,,,Active
SKM/WS/78A08/2015/265,Sikkim,West Sikkim, ,Namchi-Assangthang Road,27.145444,88.305694,,,,Active
SKM/SS/78A07/2015/333,Sikkim,South Sikkim, ,Robang-Tarku Road,27.303083,88.433167,,,,Active
SKM/SS/78A08/2015/185,Sikkim,South Sikkim, ,Temi village Road,27.229417,88.378444,,,,Active
SKM/NS/78A03/2017/59,Sikkim,West Sikkim, ,SH,27.324944,88.213861,,,,Active
SKM/SS/78A08/2015/253,Sikkim,South Sikkim, ,Pachekhani-Melli Road,27.093278,88.457444,,,,Active
SKM/NS/78A03/2017/53,Sikkim,West Sikkim,Tadong,SH,27.333333,88.212972,,,,Dormant
SKM/ES/78A11/2015/66,Sikkim, East Sikkim, ,North Sikkim Highway,27.395444,88.623583,,,,Active
SKM/NS/78A03/2017/09,Sikkim,West Sikkim,Sarkitar,SH,27.282667,88.108278,,,,Active
SK/EAST/78A12/2015/0213,Sikkim, East Sikkim, ,1.34 km Northeast of Rhenok PTO,27.17925,88.65875,,,,Active
SKM/WS/78A08/2015/373,Sikkim,West Sikkim, ,Sangadorji-Bum Road,27.220472,88.281028,,,,Active
SKM/SS/78A12/2015/173,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.161917,88.509639,,,,Active
SKM/WS/78A08/2015/378,Sikkim,West Sikkim, ,-,27.181222,88.309528,,,,Active
SKM/NS/78A03/2017/80,Sikkim,West Sikkim, ,SH,27.2195,88.210222,,,,Active
SKM/NS/78A03/2017/48,Sikkim,West Sikkim,Rimbi,SH,27.313722,88.189917,,,,Active
SKM/ES/78A11/2015/404,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.372278,88.688944,,,,Active
SKM/NS/78A03/2017/82,Sikkim,West Sikkim,Barakheley Dara,SH,27.185944,88.197944,,,,Active
SKM/SS/78A08/2015/220,Sikkim,South Sikkim, ,Sadam-Bhajyang Road,27.135833,88.391111,,,,Active
SKM/SS/78A08/2015/175,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.153528,88.494389,,,,Dormant
SKM/NS/78A04/2017/87,Sikkim,West Sikkim,Rishi,SH,27.220806,88.237361,,,,Active
SKM/NS/78A04/2017/98,Sikkim,West Sikkim, ,SH,27.156944,88.230778,,,,Active
SKM/ES/78A11/2015/158,Sikkim, East Sikkim, ,NH-31A,27.262583,88.562389,,,,Active
SKM/NS/78A03/2017/107,Sikkim,West Sikkim, ,SH,27.304028,88.178806,,,,Active
SKM/NS/78A10/2017/204,Sikkim,North Sikkim, ,NH,27.638694,88.711694,,,,Active
SKM/ES/78A12/2015/116,Sikkim, East Sikkim, ,Rorathang-Rongli Road,27.207264,88.672817,,,,Active
 ,Sikkim,East Sikkim,,,27.35861111,88.62027778,Debris,Slide,New Slide.,Active
SKM/ES/78A12/2015/29,Sikkim, East Sikkim, ,-,27.235694,88.6025,,,,Active
SKM/NS/78A04/2017/129,Sikkim,West Sikkim, ,SH,27.121611,88.145528,,,,Active
SKM/SS/78A08/2015/199,Sikkim,South Sikkim, ,Kholaghari village Road,27.220917,88.385083,,,,Active
SKM/NS/78A03/2017/08,Sikkim,West Sikkim, ,SH,27.283194,88.106667,,,,Active
SKM/ES/78A12/2015/120,Sikkim, East Sikkim, ,Machong-Rongli Road,27.233417,88.634806,,,,Active
SKM/NS/78A04/2017/101,Sikkim,West Sikkim, ,SH,27.141,88.211194,,,,Active
SK/ESK/78A11/2018/000,Sikkim,East Sikkim,1st BN Sikkim Scouts and the road stretch (JNM axis) ahead of MS8,State Highway; near 8th Mile,27.370278,88.673611,,,,Active
SKM/NS/78A15/2017/159,Sikkim, East Sikkim,Lungthang,SH,27.279972,88.804278,,,,Active
SKM/NS/78A03/2017/42,Sikkim,West Sikkim,Hee Pool,SH,27.252139,88.176944,,,,Active
SKM/NS/78A03/2017/60,Sikkim,West Sikkim, ,SH,27.345028,88.246639,,,,Active
SKM/SS/78A08/2015/386,Sikkim,South Sikkim, ,Sikkip-Wak-Namchi Road,27.200389,88.3545,,,,Active
SKM/NS/78A10/2017/185,Sikkim,North Sikkim, ,NH,27.552528,88.653528,,,,Active
SKM/WS/78A07/2015/354,Sikkim,West Sikkim, ,Dhupidara Road,27.393139,88.310139,,,,Suspended
SKM/SS/78A07/2015/332,Sikkim,South Sikkim, ,Robang-Tarku Road,27.279889,88.436472,,,,Active
SKM/EAS/78A12/2014/002,Sikkim, East Sikkim,6 km from Martam,0.5 km before Sikkim Supreme (On NH-31A),27.23772,88.51384,,,,Active
 ,Sikkim,East district; Sikkim,,,27.3699335,88.4859279,Debris cum rock,Slide,23.08.2021,Active
SKM/NS/78A04/2017/134,Sikkim,West Sikkim, ,SH,27.158222,88.100361,,,,Active
SKM/NS/78A03/2017/83,Sikkim,West Sikkim, ,SH,27.185972,88.205833,,,,Active
SKM/NS/78A11/2015/73,Sikkim,North Sikkim, ,North Sikkim Highway,27.437444,88.613972,,,,Active
SKM/NS/78A03/2017/14,Sikkim,West Sikkim, ,SH,27.29525,88.102694,,,,Active
SKM/WS/78A07/2015/355,Sikkim,West Sikkim, ,Dhupidara Road,27.389222,88.310972,,,,Active
SK/EAS/78A11/2014/01,Sikkim, East Sikkim,Dhankutey dhara Slide,3km away from Rumtek on Rumtek - Martam road.,27.28408,88.54611,,,,Dormant
 ,Sikkim,North Sikkim,,,27.51473889,88.57758889,Rock,Shallow Planar slide,Date not available,Suspended
SKM/SS/78A08/2015/234,Sikkim,South Sikkim, ,Namchi-Palum Road,27.159972,88.379083,,,,Suspended
SKM/SS/78A08/2015/219,Sikkim,South Sikkim, ,Sadam-Bhajyang Road,27.137694,88.401556,,,,Active
SKM/SS/78A12/2015/147,Sikkim,South Sikkim, ,NH-31A,27.223833,88.491833,,,,Active
SKM/WS/78A08/2015/268,Sikkim,West Sikkim, ,Namchi-Assangthang Road,27.159639,88.318889,,,,Active
SKM/NS/78A11/2015/12,Sikkim,North Sikkim, ,North Sikkim Highway,27.438778,88.527444,,,,Active
SKM/SS/78A08/2015/313,Sikkim,South Sikkim, ,Melli-Rabikhola Road,27.129,88.441361,,,,Suspended
SKM/NS/78A11/2015/76,Sikkim,North Sikkim, ,North Sikkim Highway,27.40825,88.571167,,,,Active
SK/WEST/78A08/2015/0237,Sikkim, West Sikkim, ,1.05km southeast of Rishi PS,27.217944,88.318083,,,,Active
SKM/SS/78A08/2015/218,Sikkim,South Sikkim, ,Sadam-Bhajyang Road,27.134389,88.40425,,,,Active
SK/EAST/78A12/2015/0215,Sikkim, East Sikkim, ,Rhenock Rongli Road,27.198861,88.6605,,,,Active
SKM/NS/78A03/2017/36,Sikkim,West Sikkim,Sangkhu,SH,27.258556,88.147028,,,,Active
 ,Sikkim,East Sikkim,,,27.25352778,88.60377778,Rock cum debris,Slide,As per the temporal Google imageries; there is historic evidence of this landslide from September; 2020 onwards and the slide during heavy rainfall on 18-19 October 2021.,Active
SKM/WS/78A08/2015/318,Sikkim,West Sikkim, ,Melli-Jorethang Road,27.127194,88.308306,,,,Active
SKM/NS/78A11/2015/88,Sikkim,North Sikkim, ,Dikchu-Mangshila Road,27.438389,88.514389,,,,Active
SKM/NS/78A10/2017/228,Sikkim,North Sikkim, ,NH,27.621806,88.618694,,,,Active
SKM/WS/78A08/2015/392,Sikkim,West Sikkim, ,Tinktitam village Road,27.226556,88.308861,,,,Active
SK/EAST/78A12/2015/0222,Sikkim, East Sikkim, ,Rangpo-Tista bridge Road,27.1585,88.529,,,,Active
SKM/SS/78A08/2015/215,Sikkim,South Sikkim, ,Sadam-Bhajyang Road,27.153083,88.412056,,,,Active
SKM/ES/78A11/2015/412,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.341444,88.626194,,,,Active
 ,Sikkim,East Sikkim,,,27.27458333,88.55002778,Debris,Slide,New slide initiated on 18-19 October 2021.,Suspended
 ,Sikkim,North Sikkim,,,27.54975833,88.57530833,Rock cum debris,Slide,From 2020 onwards,Suspended
SKM/NS/78A04/2017/116,Sikkim,West Sikkim, ,SH,27.157861,88.090194,,,,Active
SKM/SS/78A08/2015/232,Sikkim,South Sikkim, ,Namchi-Palum Road,27.152861,88.390361,,,,Active
SKM/SS/78A12/2015/150,Sikkim,South Sikkim, ,Singtam-Dikchu Road,27.23575,88.506472,,,,Active
SKM/ES/78A12/2015/114,Sikkim, East Sikkim, ,Rorathang-Rongli Road,27.203869,88.658333,,,,Active
SKM/NS/78A04/2017/92,Sikkim,West Sikkim, ,SH,27.217667,88.234639,,,,Active
SKM/NS/78A04/2017/130,Sikkim,West Sikkim, ,SH,27.1205,88.152722,,,,Active
SKM/SS/78A08/2015/282,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.163556,88.458833,,,,Active
SKM/NS/78A04/2017/131,Sikkim,West Sikkim, ,SH,27.121444,88.153417,,,,Active
SKM/NS/78A11/2015/04,Sikkim,North Sikkim,Kabi,North Sikkim Highway,27.3955,88.623556,,,,Active
SKM/ES/78A11/2015/139,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.375833,88.726722,,,,Active
SKM/ES/78A08/2015/52,Sikkim, East Sikkim, ,-,27.240556,88.48025,,,,Active
SKM/NS/78A11/2015/92,Sikkim,North Sikkim, ,North Sikkim Highway,27.4795,88.528472,,,,Active
SKM/NS/78A10/2017/215,Sikkim,North Sikkim, ,NH,27.723611,88.550472,,,,Active
SKM/NS/78A04/2017/91,Sikkim,West Sikkim, ,SH,27.217667,88.233472,,,,Active
SKM/ES/78A11/2015/45,Sikkim, East Sikkim,Lingdum,Lingdum Road,27.316944,88.560056,,,,Active
SKM/NS/78A03/2017/81,Sikkim,West Sikkim,Phuchenbong,SH,27.197111,88.208722,,,,Active
SKM/NS/78A10/2017/224,Sikkim,North Sikkim,Rabom,NH,27.662444,88.602556,,,,Active
SKM/WS/78A08/2015/367,Sikkim,West Sikkim, ,Kaluk-Rinchenpong Road,27.216722,88.274639,,,,Active
SKM/ES/78A12/2015/101,Sikkim, East Sikkim, ,Rangpo-Rorathang Road,27.178889,88.533097,,,,Active
SKM/NS/78A10/2017/175,Sikkim,North Sikkim, ,NH,27.527194,88.603222,,,,Active
SK/NSK/78A11/2018/002,Sikkim,North Sikkim,Kabi Landslide,State Highway; 4 km before Kabi village,27.393056,88.635278,,,,Active
SKM/SS/78A08/2015/189,Sikkim,South Sikkim, ,Temi village Road,27.221444,88.376167,,,,Suspended
