Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
MZ/CHA/84E02/2017/0109,Mizoram,Champhai, ,12km S of Dulte,23.63341,93.033595,,,,Active
MZ/CHA/84E01/2017/19,Mizoram,Champhai, , ,23.950277,93.217056,,,,Suspended
MZ/CHA/84E02/2017/0096,Mizoram,Champhai, ,16.5km E of Saitual,23.696979,93.041829,,,,Active
MZ/AIZ/84A10/2015/200,Mizoram,Aizawl, ,"Northwest of Mission, 500m from Police Post Forest, Tlawng - Aizawl Rd",23.719472,92.676444,,,,Active
MZ/LUN/84A11/2017/132,Mizoram,Lunglei, ,"Buarpui Quarry, Buarpui-Bungtlang Road",23.2747,92.647873,,,,Active
MZ/SER/84A15/2016/44,Mizoram,Serchhip, ,"P & E Veng,(Power and Electric department), Serchhip",23.321864,92.859431,,,,Reactivated
MZ/CHA/84E07/2017/36,Mizoram,Champhai, ,1.2km west of Khankawn along Aizawl  Champhai road,23.468361,93.304222,,,,Relict
MZ/SER/84A15/2016/56,Mizoram,Serchhip, ,"Chhingchhip Area,(Mounting hall) PMGSY Chhingchhip-Hualto Road",23.479766,92.870601,,,,Active
MZ/SER/84A11/2017/146,Mizoram,Aizawl, ,"About 1.5km Northwest of Thiak, SH-Aizawl-Thenzawl-Lunglei Road",23.476702,92.705854,,,,Active
MZ/KOL/83D12/2016/9,Mizoram,Kolasib, ,way to Maulvum,24.030588,92.668422,,,,Active
MZ/LUN/84A16/2018/70,Mizoram,Lunglei, ,Pangzawl-Thiltlang Section (NH 54),23.048967,92.907501,,,,Suspended
MZ/CHA/84E05/2017/14,Mizoram,Champhai, ,KawlbemVaikhawtlang section,23.861805,93.364944,,,,Reactivated
MZ/LAW/84B10/2020/15,Mizoram,Lawngtlai,Diltlang to Chawngtelui road slide,Diltlang to Chawngtelui road,22.52,92.72,,,,Active
MZ/MAM/84A10/2015/141,Mizoram,Mamit, ,"South of Kanghmun, PMGSY-Kanghmun - Darung",23.51975,92.579556,,,,Active
MZ/SAI/84B15/2018/48,Mizoram,Saiha, ,"Colony Viah, Saiha",22.490999,92.981003,,,,Active
MZ/SER/84A15/2016/122,Mizoram,Aizawl, ,"16km Milestone,  SH-Aizawl-Thenzawl-Lunglei Road",23.351772,92.781701,,,,Reactivated
MZ/CHA/84E02/2017/0010,Mizoram,Champhai, ,17km N. Of Khawzawl,23.612312,93.198942,,,,Active
MZ/AIZ/84A14/2015/77,Mizoram,Aizawl, ,"About 1km along bamboo link road, on the foot slope of Sherbawk tlang",23.735086,92.829525,,,,Active
MZ/CHA/84E08/2017/42,Mizoram,Champhai, ,Champhai,23.081345,93.321054,,,, 
MZ/CHA/84E07/2017/82,Mizoram,Champhai, ,Zakhowthar Melbuk Rd,23.373849,93.383061,,,,Active
MZ/LUN/84B09/2018/30,Mizoram,Lunglei, ,Thuampui-Vahne-Lunglei Section,22.954966,92.705765,,,,Inactive
MZ/LUN/84A16/2018/53,Mizoram,Lunglei, ,Zotuitlang-Haulawng Section,23.038607,92.795174,,,,Suspended
MZ/LUN/84B13/2018/32,Mizoram,Lunglei, ,Lunglei-Tlangpui Road,22.834824,92.758766,,,,Active
MZ/SER/84A15/2016/18,Mizoram,Serchhip, ,"100m west of Serchhip-Bungtlang Junction, SH-Thenzawl-Serchhip road",23.28985,92.860445,,,,Active
MZ/MAM/83D08/2020/10,Mizoram,Mamit,South of Zamuang slide,500mt south of Zamuang village,24.09,92.4,,,,Suspended
MZ/CHA/84E02/2017/0011,Mizoram,Champhai, ,3km NW of Khawzawl on the KhawzawlKawkulh road,23.542899,93.156212,,,,Active
MZ/AIZ/83D16/2016/75,Mizoram,Aizawl, ,5.5km north of Darlawn,24.025676,92.914807,,,,Stabilized
MZ/CHA/84E03/2017/71,Mizoram,Champhai, ,West of Chalrang village,23.384222,93.145528,,,,Active
MZ/SAI/84F03/2020/14,Mizoram,Saiha,Tuipang slide,Tuipang,22.31,93.02,,,,Suspended
MZ/CHA/84E01/2017/45,Mizoram,Champhai, ,7.7 km SE of Pawlrang,23.780138,93.152916,,,,Suspended
MZ/LAW/84B10/2020/13,Mizoram,Lawngtlai,Chawngtelui village slide 1,Chawngtelui village,22.52,92.71,,,,Active
MZ/LAW/84B16/2020/11,Mizoram,Saiha,Lombasu slide 2,Near Lombasu village,22.11,92.85,,,,Suspended
MZ/LUN/84B13/2018/17,Mizoram,Lunglei, ,0.7km from Bulate towards Lawngtlai,22.804701,92.816734,,,,Active
MZ/MAM/83D08/2020/5,Mizoram,Mamit,West of Zamuang-Rengdil section slide 1,West of Zamuang-Rengdil section,24.09,92.37,,,,Suspended
MZ/LAW/84B12/2020/9,Mizoram,Lawngtlai,Chhippui road slide 3,Chhippui road,22.21,92.61,,,,Active
 ,Mizoram,Aizawl,,,23.74190833,92.74161389,Debris (Colluvium),Slide,The rock slide occurred at around 21:23 hrs on  11.06.2021.,Active
MZ/SER/84A15/2016/22,Mizoram,Serchhip, ,"Grassland Cultivation Site, NH-54 Aizawl-Serchhip-Lunglei Road",23.272218,92.873298,,,,Reactivated
MZ/AIZ/84A14/2015/83,Mizoram,Aizawl, ,About 8 km SE of Seling on SH Seling-Champhai road,23.700889,92.878361,,,,Active
MZ/SER/84A15/2016/2,Mizoram,Serchhip, ,"About 1.6km East of Mat River Bridge (DGM Gate), SH Thenzawl-Serchhip Road",23.305259,92.809736,,,,Active
MIZ/AIZ/84A13/2016/128,Mizoram,Aizawl, ,Lailak village,23.841713,92.911476,,,,Active
MZ/SAI/84F04/2020/21,Mizoram,Saiha,Chapi slide,1km from chapi village,22.24,93.1,,,,Suspended
MZ/AIZ/84E02/2017/36,Mizoram,Aizawl, ,14.5km E of Keifang (Kawlkulh road),23.681206,93.019927,,,,Active
MZ/CHA/84E07/2017/14,Mizoram,Champhai,Tuipui slide,Near Tuipui Bridge,23.451972,93.259686,,,,Reactivated
MZ/LAW/84B10/2020/45,Mizoram,Lawngtlai,Ulusora slide,Ulusora village,22.53,92.62,,,,Suspended
MZ/AIZ/84E01/2017/61,Mizoram,Aizawl, ,2 km from Phullen along PhullenPhuaibuang section,23.852861,93.059998,,,,Suspended
MZ/LUN/84A16/2018/14,Mizoram,Lunglei, ,North of Sekhum Village,23.148273,92.75016,,,,Suspended
MZ/AIZ/83D16/2016/129,Mizoram,Aizawl, ,E.of Vaitin,24.233808,92.978777,,,,Active
MZ/CHA/84E02/2017/13,Mizoram,Champhai, ,5km N of Rabung,23.707126,93.187183,,,,Active
MZ/SAI/84F03/2020/17,Mizoram,Saiha,North of Pukzing slide 2,North of Pukzing,22.34,93.04,,,,Suspended
MIZ/AIZ/84A13/2016/7,Mizoram,Aizawl, ,near Pehlawn,23.871694,92.919955,,,,Active
MZ/AIZ/84A10/2015/191,Mizoram,Aizawl, ,"Hlimen, Hlimen Landslide on SH-Aizawl-Hlimen-Lungleng Rd",23.681531,92.718606,,,,Stabilized
MZ/KOL/83D15/2020/40,Mizoram,Kolasib,Saipum-Saiphai section slide 2,Saipum-Saiphai village road section,24.35,92.82,,,,Active
MZ/LUN/84B05/2020/9,Mizoram,Lunglei,SE of Tlabung slide 4,10.8 km SE of Tlabung on SH- Tlabung -Tiperghat road,22.88,92.48,,,,Active
MZ/SER/84A15/2016/81,Mizoram,Serchhip, ,"Jhum cultivation, Hmuntha, PMGSY Chhingchhip-Hmuntha Road",23.458124,92.9053,,,,Active
MZ/SER/84A15/2016/59,Mizoram,Serchhip, ,"Chhingchhip, Near VLT drug Store, NH-54 Aizawl-Serchhip-Lunglei Road",23.460792,92.855527,,,,Dormant
MZ/LUN/84B13/2018/107,Mizoram,Lunglei, ,Hnathial- Tuipui D,22.915947,92.928337,,,,Reactivated
MZ/AIZ/84A10/2015/183,Mizoram,Aizawl, ,"1km South of Tlawng Hydro-Project view point of Azauli Falls, SH- Aizawl - Reiek",23.712694,92.66025,,,,Suspended
MZ/LUN/84B05/2020/35,Mizoram,Lunglei,Silkur village slide 2,Silkur village,22.88,92.46,,,,Stabilized
MZ/LAW/84B14/2019/5,Mizoram,Lawngtlai, ,West of Rawmibawk village,22.591,92.917,,,,Active
MIZO/LUN/84B09/2005/E-7,Mizoram,Lunglei,Hawruang slide, ,22.85258,92.70186,,,, 
MZ/LUN/84B09/2018/31,Mizoram,Lunglei, ,Thuampui-Vahne-Lunglei Section,22.933441,92.708267,,,,Suspended
MZ/CHA/84E08/2017/45,Mizoram,Champhai, ,Farkawn  Tiau road,23.075575,93.315376,,,,Active
MZ/AIZ/84A10/2015/217,Mizoram,Aizawl, ,"Thuampi Vengthar, Thuampui Vengthar - Chite Lui Rd",23.739306,92.743111,,,,Active
MIZ/AIZ/84A09/2016/76,Mizoram,Aizawl,Rangamval Landslide,Rangamval,23.750454,92.69524,,,,Active
MZ/KOL/83D15/2020/18,Mizoram,Kolasib,N. Hlimen slide 3,N. Hlimen-Saipum road section,24.27,92.81,,,,Active
MZ/CHA/84E07/2017/30,Mizoram,Champhai,Champhai slide,"0.5km south of police check post, Champhai Zokhawthar bypass road",23.466951,93.311834,,,,Active
MZ/CHA/84E02/2017/0062,Mizoram,Champhai, ,S of Aiduzawl,23.694333,93.183335,,,,Active
MZ/KOL/83D15/2020/39,Mizoram,Kolasib,Saipum-Saiphai section slide 1,Saipum-Saiphai village road section,24.36,92.83,,,,Suspended
MZ/LUN/84B10/2020/66,Mizoram,Lunglei,Ruallalung to S Lungrang road slide 3,Ruallalung to S Lungrang road,22.7,92.66,,,,Active
MZ/AIZ/83D16/2016/89,Mizoram,Aizawl, ,5km  south of Ratu,24.094248,92.917745,,,,Active
MZ/LAW/84B14/2018/50,Mizoram,Lawngtlai, ,Lawngtlai to Ngengpuikai Road,22.518,92.811996,,,,Suspended
MZ/LUNG/84B14/2018/24,Mizoram,Lunglei,"Leichedut slide
","S. Tawipui
",22.673,92.844002,,,,Active
MZ/AIZ/83D16/2016/110,Mizoram,Aizawl, ,N. Of New Vervek,24.193682,92.946417,,,,Stabilized
MZ/KOL/83D15/2020/19,Mizoram,Kolasib,N. Hlimen slide 4,N. Hlimen-Saipum road section,24.28,92.81,,,,Active
MZ/AIZ/83D16/2016/60,Mizoram,Aizawl, ,S. Of Bukpui village,24.07814,92.790905,,,,Active
MZ/AIZ/84E01/2017/66,Mizoram,Aizawl, ,ZawnginPhullen section,23.888081,93.026642,,,,Suspended
MZ/CHA/84E03/2017/43,Mizoram,Champhai, ,Tlangpui road,23.341111,93.080583,,,,Active
MZ/CHA/84E07/2017/24,Mizoram,Champhai,Khuangleng slide,Khuangleng village,23.303412,93.31066,,,,Reactivated
MZ/AIZ/84A10/2015/69,Mizoram,Aizawl, ,North of Salem veng on world bank road,23.710194,92.741167,,,,Reactivated
MZ/CHA/84E07/2017/116,Mizoram,Champhai,Melbuk slide,MelbukMulkawi Rd,23.410218,93.343897,,,,Active
MZ/CHA/83H04/2017/7,Mizoram,Champhai, ,2.5 km milestone to Tuival river from Khawkawn,24.02025,93.243973,,,,Suspended
MZ/AIZ/83D15/2020/1,Mizoram,Aizawl,Saipum-Tuirial dam slide 1,Saipum-Tuirial dam- Mauchhar road section,24.37,92.9,,,,Suspended
MZ/AIZ/83D16/2016/34,Mizoram,Aizawl, ,N. Of Thingtleh,24.183717,92.798909,,,,Active
MZ/CHA/84E05/2017/18,Mizoram,Champhai, ,Mimbung village,23.999111,93.285309,,,,Inactive
MZ/LUN/84B13/2018/4,Mizoram,Lunglei, ,about 8km S of Bualte,22.779978,92.833778,,,,Active
MZ/CHA/84E07/2017/65,Mizoram,Champhai, ,4 km south of Dilkawn,23.354778,93.300556,,,,Reactivated
MZ/SER/84A15/2016/30,Mizoram,Serchhip, ,"Chhiahtlang Village, NH-54 Aizawl-Serchhip-Lunglei Road",23.383745,92.845792,,,,Active
MZ/SAI/84B15/2018/51,Mizoram,Saiha, ,Saiha to Zero Point Road,22.462999,92.969002,,,,Suspended
MZ/MAM/84A10/2015/162,Mizoram,Mamit, ,"North of Hreichuk, PMGSY W Lungdar - Darung",23.615139,92.594944,,,,Active
MZ/AIZ/84E02/2017/33,Mizoram,Aizawl, ,18.5km E of Keifang (kawlkulh road),23.675142,93.023551,,,,Active
MZ/CHA/84E05/2017/17,Mizoram,Champhai, ,KawlbemVaikhawtlang section,23.87211,93.335999,,,,Active
MZ/LUN/84A12/2018/47,Mizoram,Lunglei, ,Kawlhawk Village (Southern part),23.194187,92.680779,,,,Suspended
MZ/SAI/84F03/2020/21,Mizoram,Saiha,North of Tlabung slide 10,5 km North of Tlabung on  PMGSY Tlabung - Diblibagh road,22.46,93.05,,,,Stabilized
MZ/LAW/84B16/2020/18,Mizoram,Saiha,Lombasu bymari slide 6,Lombasu bymari road,22.11,92.86,,,,Suspended
MZ/MAM/84A05/2020/13,Mizoram,Mamit,Mualthuam- Kawrtethawveng road section slide 1,Mualthuam- Kawrtethawveng road section,23.85,92.33,,,,Dormant
MZ/LUN/84B05/2020/31,Mizoram,Lunglei,North of Tlabung slide 11,5 km North of Tlabung on  PMGSY Tlabung - Diblibagh road,22.93,92.49,,,,Stabilized
MZ/LUN/84B13/2018/49,Mizoram,Lunglei, ,Pachang/Tlabung 61Km stone,22.845263,92.674942,,,,Active
MZ/AIZ/84E01/2017/91,Mizoram,Aizawl, ,"Zawngin village, northern outskirts",23.907555,93.015114,,,,Reactivated
MZ/AIZ/84A10/2015/196,Mizoram,Aizawl, ,"West of Mission Veng,  Tlawng - Aizawl Rd",23.716556,92.699056,,,,Active
MZ/LAW/84B11/2020/63,Mizoram,Lawngtlai,Khawmawi to Chawngte P road slide 3,Khawmawi to Chawngte P road,22.49,92.74,,,,Active
MZ/LAW/84B11/2020/37,Mizoram,Lawngtlai,Guisury to Damdep II road slide 4,Guisury to Damdep II road,22.25,92.63,,,,Suspended
MZ/AIZ/83D16/2016/115,Mizoram,Aizawl, ,"New Vervek, 18km Tipaimukh, milestone NH 150",24.183115,92.949989,,,,Active
MZ/AIZ/83D16/2016/59,Mizoram,Aizawl, ,S. Of Bukpui village,24.078422,92.792189,,,,Active
MZ/AIZ/84E01/2017/79,Mizoram,Aizawl, ,~19 km from Phuaibuang,23.848917,93.135307,,,,Suspended
MZ/CHA/84E08/2017/5,Mizoram,Champhai, ,Dungtllang  Leitum road,23.207528,93.258861,,,,Active
MIZO/LUN/84B13/2005/E-22,Mizoram,Lunglei,Lunglei-9 slide, ,22.83664,92.80347,,,, 
MZ/SAI/84B15/2018/53,Mizoram,Saiha, ,NH 54,22.459,92.952003,,,,Suspended
MZ/LAW/84B15/2018/33,Mizoram,Lawngtlai, ,Multi- Modal Road,22.356001,92.791,,,,Stabilized
MZ/KOL/83D15/2020/10,Mizoram,Kolasib,Vairengte to Phainuam section slide,Vairengte to Phainuam road section,24.45,92.78,,,,Active
MZ/LAW/84B11/2020/26,Mizoram,Lawngtlai,Saikhawthlir slide,outside Saikhawthlir,22.35,92.74,,,,Active
MZ/LAW/84B14/2018/18,Mizoram,Lawngtlai, ,"Bifuraction to 3rd IR Battalion Camp, Thingkah",22.573833,92.917519,,,,Active
MZ/LAW/84B11/2020/39,Mizoram,Lawngtlai,Chikhurlui to Vathuampui road slide 2,Chikhurlui to Vathuampui road,22.26,92.68,,,,Suspended
MZ/CHA/84E05/2017/20,Mizoram,Champhai, ,KawlbemSelam section,23.832916,93.301888,,,,Reactivated
MZ/CHA/84E08/2017/35,Mizoram,Champhai, ,"South of Vaphai, near Tantlang escarpment.",23.136712,93.31485,,,,Active
MZ/CHA/84E08/2017/19,Mizoram,Champhai, ,FarkawnSamthang Rd,23.15114,93.283462,,,,Active
MZ/LUN/84B13/2018/105,Mizoram,Lunglei, ,Lunglei Zotlang,22.914276,92.753403,,,,Active
MZ/KOL/83D12/2016/11,Mizoram,Kolasib, ,Bhairabi road,24.188117,92.595278,,,,Active
MZ/SER/84A15/2016/77,Mizoram,Serchhip, ,"Southwest of Tuikum River Bridge,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.436999,92.875456,,,,Active
 ,Mizoram,Aizawl,,,23.68416667,92.85708333,Debris (Older well compacted debris),Slide,"The slide occurred at around 01:00 hrs on  09.10.2021. Older slides have
occurred in the years 1997 and in 2019 on the left flank of the slide as reported by residents of the area.",Active
MIZ/AIZ/84A09/2016/85,Mizoram,Mamit, ,Sairang road,23.846786,92.655892,,,,Suspended
MZ/LUN/84A16/2018/59,Mizoram,Lunglei, ,Tarpho-Hnathial Section,23.005156,92.985893,,,,Suspended
MZ/SER/84A16/2018/45,Mizoram,Serchhip, ,Tuichang river-Khawlailawng Section,23.222778,92.943611,,,,Suspended
MZ/LUN/84B13/2018/25,Mizoram,Lunglei, ,Chumkhum village (Diversion),22.82402,92.608917,,,,Active
MZ/LAW/84B11/2020/14,Mizoram,Lawngtlai,Sekulhkai village slide,Outside Sekulhkai village,22.33,92.72,,,,Suspended
MZ/CHA/84E07/2017/64,Mizoram,Champhai, ,Dilkawn Rd,23.353111,93.299361,,,,Active
MIZ/MAM/84A09/2016/127,Mizoram,Mamit, , ,23.751155,92.571589,,,,Suspended
MZ/KOL/83D15/2020/38,Mizoram,Kolasib,NEEPCO Guest House-Saipum village road slide 3,NEEPCO Guest House-Saipum village road (NH 306A),24.37,92.85,,,,Suspended
MZ/LUN/84B13/2018/84,Mizoram,Lunglei, ,S of Dawn,22.892199,92.822884,,,,Active
MZ/LUN/84A12/2018/78,Mizoram,Lunglei, ,Tuisen Bolia-Thenhlum Section,23.104166,92.559998,,,,Suspended
MZ/CHA/84E07/2017/117,Mizoram,Champhai,Melbuk slide,MelbukMulkawi Rd,23.411417,93.343361,,,,Active
MZ/AIZ/84A14/2015/65,Mizoram,Aizawl, ,"About 2km south of thingsulthliah, 1km SW Thingsultliah Hospital",23.682158,92.858383,,,,Reactivated
MZ/LAW/84B14/2019/8,Mizoram,Lawngtlai, ,Vartek Road,22.700001,92.994003,,,,Stabilized
MZ/LUN/84B13/2018/39,Mizoram,Lunglei, ,Near TNT Home Lunglei,22.838732,92.791954,,,,Reactivated
MIZ/AIZ/84A13/2016/39,Mizoram,Aizawl, ,~200 m from previous location,23.824586,92.825019,,,,Active
MZ/LAW/84B11/2020/56,Mizoram,Lawngtlai,Ajasora slide 3,outside Ajasora village,22.45,92.7,,,,Suspended
MZ/LAW/84B16/2020/7,Mizoram,Saiha,SE of Vaihai slide 1,5km south east of vaihai,22.22,92.96,,,,Suspended
MZ/LUN/84A12/2018/29,Mizoram,Lunglei, ,Buarpui-Kawlhawk Section (~8 km south of Buarpui),23.208017,92.676277,,,,Active
MZ/LUN/84A12/2018/52,Mizoram,Lunglei, ,West Bungtlang-Changpui Section (Herticulture link road junction),23.226894,92.638527,,,,Suspended
MZ/AIZ/84A10/2015/197,Mizoram,Aizawl, ,"Southwest of Lawipu, Power House, Lawipu - Tlawng Rd",23.722111,92.681472,,,,Suspended
MZ/CHA/84E03/2017/55,Mizoram,Champhai, ,KhawzawlChamphai Rd,23.487306,93.192778,,,,Active
MZ/SER/84A11/2017/151,Mizoram,Aizawl, ,"About 100m west if Sumsuih, SH-Aizawl-Thenzawl-Lunglei Road",23.470794,92.741413,,,,Suspended
MZ/LUN/84A12/2018/12,Mizoram,Lunglei, ,South of S. Lungdai Village,23.053747,92.704163,,,,Reactivated
MZ/LUN/84F01/2018/2,Mizoram,Lunglei, ,1.5 km South of Luatpuitlang on PMGSY South Vanlaphai-Muallanpui Road,22.823893,93.036804,,,,Active
MZ/LUN/84A16/2018/52,Mizoram,Lunglei, ,Zotuitlang-Haulawng Section,23.035839,92.795578,,,,Active
MZ/LAW/84B16/2020/3,Mizoram,Lawngtlai,W of Hmawngbu slide,W of Hmawngbu,22.15,92.78,,,,Suspended
MZ/CHA/84E08/2017/33,Mizoram,Champhai, ,FarkawnSamthang Rd,23.139244,93.289294,,,,Active
MZ/CHA/84E02/2017/4,Mizoram,Champhai, ,14km E of Saitual,23.681548,93.030106,,,,Active
MZ/LAW/84B11/2020/6,Mizoram,Lawngtlai,Bungtlang S to Sekulhkai road slide 1,Bungtlang S to Sekulhkai road,22.33,92.75,,,,Active
MZ/MAM/84A10/2015/174,Mizoram,Mamit, ,"NW of Reiek Tlang, SH Reiek - Chungtlang - Rulpuihlim",23.669278,92.592278,,,,Active
MZ/LAW/84B14/2018/16,Mizoram,Lawngtlai, ,"N of Thingkah 
",22.561611,92.877502,,,,Suspended
MZ/LUN/84B13/2018/85,Mizoram,Lunglei, ,Darzo-Tuipui D,22.892977,92.947433,,,,Active
MZ/LUN/84A12/2018/49,Mizoram,Lunglei, ,West Bungtlang-Changpui Section,23.248526,92.63958,,,,Suspended
MZ/MAM/84A10/2015/165,Mizoram,Mamit, ,Lungphun (Riun old Village) on the interlinking bridge of Old viilage and New village (data collected on crown),23.590139,92.607333,,,,Active
MZ/CHA/84E03/2017/59,Mizoram,Champhai, ,1.7 km south of Bungzung,23.279667,93.232917,,,,Active
MZ/CHA/84E03/2017/22,Mizoram,Champhai, ,Chawngtlai village,23.448278,93.207472,,,,Active
MZ/SER/84A15/2016/57,Mizoram,Serchhip, ,"Chhingchhip Area, PMGSY Chhingchhip-Hualto Road",23.47831,92.865466,,,,Relict
MZ/KLS/83D11/2020/14,Mizoram,Kolasib,Bilkhawthlir slide,NH-54,24.33,92.72,,,,Active
MZ/AIZ/84A10/2015/72,Mizoram,Aizawl, ,Near Kumthung junction in Aizawl-lunglei road,23.604611,92.726417,,,,Active
MZ/CHA/84E03/2017/75,Mizoram,Champhai, ,10 km south of Khawhai,23.3305,93.096806,,,,Active
MZ/AIZ/84A10/2015/230,Mizoram,Aizawl, ,"Tlangnuam Vengthar, Melthum - Tlangnuam - Kulikawn Rd",23.699472,92.716167,,,,Active
MZ/AIZ/83D16/2016/76,Mizoram,Aizawl, ,5.8km north of Darlawn,24.025506,92.915628,,,,Stabilized
MZ/LUN/84B13/2018/77,Mizoram,Lunglei, ,Zobawk-Leite road,22.882607,92.837952,,,,Active
MZ/CHA/84E03/2017/40,Mizoram,Champhai, ,ChamphaiKhawzawl Rd,23.474194,93.229667,,,,Active
MZ/CHA/84E02/2017/0086,Mizoram,Champhai, ,2.5km towards Chimluang project road from junction,23.639272,93.066239,,,,Active
MZ/CHA/84E01/2017/13,Mizoram,Champhai, ,2 km S of Ngopa,23.867277,93.205643,,,,Reactivated
MZ/KOL/83D15/2020/11,Mizoram,Kolasib,SE of Vairengte slide,1 km south east of Vairengte,24.47,92.76,,,,Suspended
MZ/SER/84E03/2017/11,Mizoram,Serchhip, ,Rullam Road,23.470244,93.025409,,,,Active
MZ/AIZ/84A14/2015/105,Mizoram,Aizawl, ,2.9 km south of Keifang village on SH Keifang-Seling road,23.657444,92.963889,,,,Active
MZ/CHA/84E02/2017/0072,Mizoram,Champhai, ,1km Nw of Tuiphal horticulture,23.597403,93.094131,,,,Active
MZ/SER/84F01/2018/10,Mizoram,Serchhip, ,1.5Km North of Leng Village on PMGSY Sailulak-East Lungdar Road,23.168705,93.108017,,,,Active
MZ/SER/84A15/2016/124,Mizoram,Aizawl, ,"About 4.2km Northwest of Sailam Bazar, SH-Aizawl-Thenzawl-Lunglei Road",23.333984,92.781878,,,,Active
MIZ/AIZ/84A13/2016/23,Mizoram,Aizawl, ,4.2 km S of Khawruhlian towards Sesawng on NH 150,23.88319,92.869,,,,Active
MZ/LUN/84B13/2018/113,Mizoram,Lunglei, ,Hnathial,22.957235,92.929703,,,,Active
MZ/AIZ/84A11/2016/109,Mizoram,Aizawl, ,"At 2km Mile Stone, North of Sialsuk, SH-Aizawl-Thenzawl-Lunglei Road",23.40178,92.750005,,,,Active
MZ/CHA/84E07/2017/72,Mizoram,Champhai, ,1 km east of Thinghrangkawn,23.261944,93.295194,,,,Active
MZ/LUN/84A12/2018/6,Mizoram,Lunglei, ,North of Sekhum Village,23.173716,92.739754,,,,Suspended
MZ/CHA/84E07/2017/112,Mizoram,Champhai, ,SE of Mualkawi village,23.40555,93.360549,,,,Active
MZ/LAW/84B11/2020/13,Mizoram,Lawngtlai,Sekulhkai to M Kawnpui road slide 3,Sekulhkai to M Kawnpui road,22.33,92.73,,,,Suspended
MZ/LUN/84A16/2018/75,Mizoram,Lunglei, ,Thiltlang Village (NH 54),23.019981,92.920921,,,,Suspended
MIZ/AIZ/84A13/2016/131,Mizoram,Aizawl, ,SE of Lailak village,23.82325,92.925222,,,,Suspended
MZ/SER/84A15/2016/12,Mizoram,Serchhip, ,"About 1.20km Southwest of Serchhip-Bungtlang junction,SH-Thenzawl-Serchhip Road.",23.28388,92.857468,,,,Active
MZ/CHA/84E07/2017/114,Mizoram,Champhai, ,4km south of Mualkawu,23.407528,93.318111,,,,Active
MZ/LUN/84B13/2018/106,Mizoram,Lunglei, ,Hnathial- Tuipui D,22.914797,92.928406,,,,Active
MZ/LUN/84B05/2020/26,Mizoram,Lunglei,NW of Kamlabagan slide 2,1 km NW of Kamlabagan on Kamlabagan - Bindasora road,22.91,92.46,,,,Stabilized
MZ/AIZ/84A14/2015/100,Mizoram,Aizawl, ,Towards Lenchim from Mualpheng-Lenchim-Ruallung  cross road,23.626194,92.962111,,,,Active
MZ/AIZ/83D16/2016/92,Mizoram,Aizawl, ,3km south of Ratu,24.097858,92.918738,,,,Active
MZ/LUN/84A16/2018/22,Mizoram,Lunglei, ,Pangzawl Village (NH-54),23.083004,92.898277,,,,Inactive
MZ/SER/84A16/2018/43,Mizoram,Serchhip, ,Tuichang river-Khawlailawng Section,23.222925,92.940842,,,,Reactivated
MZ/LUN/84B13/2018/41,Mizoram,Lunglei, ,TNT HOMe,22.838875,92.792801,,,,Reactivated
MZ/AIZ/84A11/2016/100,Mizoram,Aizawl, ,"About 3km Southeast of Lungsai village,  SH-Sialsuk-Samlukhai-Damdia Road",23.440648,92.703726,,,,Active
MZ/CHA/84E08/2017/10,Mizoram,Champhai, ,Dungtllang  Leitum road,23.207889,93.255917,,,,Active
MZ/LUN/84B13/2018/34,Mizoram,Lunglei, ,E Rotlang- S. Mualthuam,22.8363,92.892799,,,,Active
MZ/CHA/84E07/2017/17,Mizoram,Champhai, ,Tlangsam,23.455367,93.362276,,,,Stabilized
MZ/AIZ/83D16/2016/47,Mizoram,Aizawl, ,N of Bukpui,24.09109,92.795724,,,,Active
MZ/CHA/84E02/2017/19,Mizoram,Champhai, ,6km E from NgaizawlKhawzawl road junction,23.543891,93.232644,,,,Active
MZ/AIZ/83D16/2016/103,Mizoram,Aizawl, ,N. Of New Vervek,24.188702,92.943036,,,,Stabilized
MZ/SER/84A15/2016/32,Mizoram,Serchhip, ,"92km MileStone Chhiahtlang, NH-54 Aizawl-Serchhip-Lunglei Road",23.401015,92.848482,,,,Active
MZ/LUN/84A16/2018/78,Mizoram,Lunglei, ,Southern outskirts of Thiltlang Village (NH 54),23.017822,92.920723,,,,Suspended
MZ/LAW/84B10/2020/41,Mizoram,Lawngtlai,Borapansury to Montola slide,Borapansury to Montola road,22.71,92.54,,,,Active
MZ/MAM/84A10/2015/173,Mizoram,Mamit, ,"SW slope of Reiek Tlang, SH Reiek - Chungtlang - Rulpuihlim",23.674167,92.596889,,,,Active
MZ/LUN/84B13/2018/104,Mizoram,Lunglei, ,Lunglei Zotlang,22.913414,92.754501,,,,Active
MZ/AIZ/84A11/2016/99,Mizoram,Aizawl, ,"west of Samlukhai, SH-Sialsuk-Samlukhai-Damdia Road",23.412046,92.750099,,,,Active
MIZ/AIZ/84A13/2016/37,Mizoram,Aizawl, ,~27.3 km from Khawruhlian towards Sesawng on NH 150,23.822054,92.826453,,,,Active
MZ/CHA/84E01/2017/5,Mizoram,Champhai, ,5.6 km NE of Hliappui,23.782249,93.116165,,,,Suspended
