sample_id,lat,lon,elevation,slope_deg,aspect_deg,drainage_density,lithology,landuse,mean_annual_rainfall_mm,label,district,date,landslide_type,area_m2,curvature,distance_to_drainage,terrain_ruggedness
SKM/WS/78A07/2015/381,27.3515,88.273028,1543.1,24.05,164.51,0.0824,,forest,4404.3,1,West Sikkim,,Slide,30000,0.001916,106.0,32.96
SKM/NS/78A11/2015/87,27.435944,88.515167,745.4,41.87,276.37,0.1765,,forest,6417.5,1,North Sikkim,,Slide,1500,0.020603,205.7,68.87
SKM/NS/78A10/2017/171,27.527333,88.590778,1504.4,41.17,249.68,0.0,,forest,6509.3,1,North Sikkim,,Slide,9600,0.008142,583.3,63.05
SK/ED/78A6/2016/01,27.535333,88.497972,918.2,42.46,3.84,0.2118,,forest,7443.1,1,North Sikkim,,Slide/Avalanche,570000,0.006177,117.6,66.82
SKM/NS/78A11/2015/06,27.418667,88.616778,1424.1,33.33,206.61,0.0,,forest,6001.8,1,North Sikkim,,Slide,150,0.003117,484.7,47.94
SKM/NS/78A04/2017/112,27.165333,88.162028,1212.3,27.41,263.58,0.2706,,forest,6193.0,1,West Sikkim,,Slide,2400,0.002752,29.4,37.68
SKM/SS/78A08/2015/249,27.106944,88.43375,862.0,37.42,168.6,0.1647,,grassland,3781.4,1,South Sikkim,,Fall,12000,-0.003834,58.8,55.35
SKM/NS/78A11/2015/08,27.437889,88.601694,1791.9,26.64,71.57,0.0,,forest,6107.2,1,North Sikkim,,Slide,56,-0.001623,583.3,35.83
SKM/WS/78A08/2015/379,27.1545,88.275667,761.4,28.01,206.5,0.0,,forest,3521.8,1,West Sikkim,,Slide,375,0.004689,394.3,38.59
SKM/NS/78A10/2017/208,27.745194,88.544278,2799.6,37.31,53.71,0.2,,built-up,4378.1,1,North Sikkim,,Slide,3200,0.013726,29.4,56.22
SKM/NS/78A15/2017/151,27.38375,88.808694,3933.9,29.57,68.05,0.2,,bare/sparse vegetation,3521.1,1,East Sikkim,,Slide,4800,0.010214,83.1,44.53
SKM/ES/78A12/2015/22,27.233389,88.5015,397.5,25.13,180.18,0.2588,,forest,5361.8,1,East Sikkim,,Slide,48,0.003315,88.2,34.35
SKM/NS/78A04/2017/01,27.248583,88.117444,2002.9,32.24,83.22,0.0,,forest,3899.1,1,West Sikkim,,Slide,10,0.001525,499.6,45.08
SKM/NS/78A04/2017/120,27.153444,88.095639,2289.4,31.55,220.96,0.0,,forest,3945.4,1,West Sikkim,,Slide,2000,0.011116,605.8,45.54
SKM/SS/78A07/2015/336,27.306806,88.375194,1610.1,36.53,73.46,0.3294,,forest,5160.9,1,South Sikkim,,Slide,1600,0.003732,65.7,53.23
SKM/SS/78A08/2015/310,27.154722,88.443056,1368.9,35.96,164.95,0.0,,forest,4104.4,1,South Sikkim,,Slide,300,0.004901,634.4,52.4
SKM/SS/78A08/2015/203,27.214639,88.392417,1543.4,30.27,300.44,0.3176,,forest,4745.6,1,South Sikkim,,Slide,1200,-0.01296,88.2,44.3
SKM/ES/78A12/2015/134,27.198928,88.66095,1054.9,43.29,354.67,0.0,,forest,3827.9,1,East Sikkim,,Slide,1050,0.0001,478.4,69.08
SKM/ES/78A11/2015/137,27.373472,88.731722,3404.2,27.22,205.51,0.2471,,built-up,3616.7,1,East Sikkim,,Slide,1200,-0.002328,29.4,36.89
SKM/ES/78A12/2015/165,27.163861,88.52,576.2,31.57,140.09,0.0706,,forest,3679.9,1,East Sikkim,,Slide,500,-0.016808,171.4,48.61
 ,27.358056,88.621111,1748.7,28.0,301.63,0.1647,,forest,5703.4,1,East Sikkim,New slide,,,-0.006122,121.2,39.99
 ,27.301408,88.3916,1797.4,35.86,214.46,0.0,,forest,5561.2,1,South Sikkim,"Old slide, Reactivated on 18.11.2022",,,-0.004352,652.5,52.05
SKM/SS/78A08/2015/196,27.212583,88.399333,2001.9,35.32,326.56,0.0,,forest,4831.4,1,South Sikkim,,Slide,5000,-0.013119,415.6,52.79
SKM/NS/78A10/2017/201,27.6295,88.692778,2086.9,48.49,193.71,0.2353,,forest,3492.1,1,North Sikkim,,Slide,8000,-0.00604,146.9,81.75
SKM/WS/78A08/2015/350,27.191639,88.325861,476.7,30.52,101.74,0.2,,built-up,4011.2,1,West Sikkim,,Slide,5000,0.007173,0.0,44.55
SKM/ES/78A2/2015/167,27.157056,88.512778,745.8,29.91,160.04,0.0,,forest,3609.9,1,East Sikkim,,Slide,350,0.002181,489.1,42.16
SKM/SS/78A08/2015/385,27.199028,88.350417,1157.2,36.54,188.62,0.0,,forest,4223.7,1,South Sikkim,,Slide,2000,-0.003916,769.2,54.92
 ,27.2536,88.6043,1071.6,17.13,299.81,0.3647,,built-up,4894.8,1,East Sikkim,"Last week of August,2022",,,-0.009502,146.9,24.79
 ,27.325009,88.470444,501.1,31.73,132.77,0.2706,,forest,6909.3,1,South Sikkim,"Initiation of slide in 2020, date of Reactivation: 23.08.2021",,,-0.004521,106.0,44.62
SKM/ES/78A12/2015/36,27.212222,88.587889,1426.4,41.29,267.91,0.0,,forest,4119.8,1,East Sikkim,,Slide,20,-0.000222,599.4,64.68
SKM/ES/78A11/2015/414,27.378667,88.699611,3070.5,27.56,165.06,0.0,,built-up,4144.2,1,East Sikkim,,Topple,1500,-0.003821,270.9,39.34
SKM/WS/78A08/2015/369,27.219917,88.276306,1539.9,37.92,153.36,0.0,,forest,4047.6,1,West Sikkim,,Slide,1125,-0.000966,681.6,56.0
SKM/NS/78A03/2017/29,27.281611,88.229556,1284.3,39.61,129.54,0.0353,,forest,5123.1,1,West Sikkim,,Slide,1,0.003905,235.1,59.15
SKM/WS/78A07/2015/375,27.397389,88.356139,1596.7,37.25,102.61,0.2118,,forest,7000.1,1,West Sikkim,,Fall,1750,-0.002547,166.2,54.77
SKM/SS/78A08/2015/237,27.242917,88.354417,1569.0,21.12,250.37,0.2,,forest,4369.0,1,South Sikkim,,Slide,9000,0.037024,0.0,48.32
SK/ESK/78A11/2019/01,27.381078,88.640633,1711.6,38.09,303.11,0.3294,,forest,5565.8,1,East Sikkim,,Slide,3500,0.00472,29.4,56.9
SKM/NS/78A03/2017/58,27.3305,88.215639,1509.7,44.5,38.9,0.0,,forest,4795.1,1,West Sikkim,,Slide,6000,0.00524,567.6,70.61
SKM/WS/78A08/2015/388,27.242139,88.327389,1311.2,27.79,33.25,0.0,,forest,4321.0,1,West Sikkim,,Slide,3000,-0.001374,464.7,39.15
SKM/NS/78A11/2015/03,27.412111,88.626944,1416.7,27.02,315.02,0.2353,,forest,5906.4,1,North Sikkim,,Slide,80,-0.004434,83.1,37.77
SKM/SOUTH/78A08/2017/001,27.172228,88.372,1667.3,24.14,161.37,0.0,,forest,4380.7,1,South Sikkim,,Complex,160,-7.9e-05,868.3,32.03
SKM/SS/78A12/2015/172,27.162194,88.510611,1000.9,29.18,127.75,0.0,,grassland,3712.5,1,South Sikkim,,Slide,500,-0.002685,848.2,41.14
SK/EAST/78A12/2015/0214,27.19375,88.650556,1156.8,21.43,285.38,0.0,,forest,3762.8,1,East Sikkim,,Slide,0,-0.013468,433.9,33.95
SKM/NS/78A04/2017/105,27.181167,88.192028,1934.6,22.31,95.17,0.0588,,forest,6591.3,1,West Sikkim,,Slide,450,0.016142,249.4,33.5
SKM/SS/78A07/2015/53,27.351194,88.272417,1533.9,26.25,168.94,0.0941,,grassland,4406.2,1,South Sikkim,,Fall,12000,0.006488,131.4,36.09
SK/ESK/78A11/2019/02,27.33825,88.609111,1582.5,25.92,245.04,0.0,,forest,5672.2,1,East Sikkim,,Subsidence,1125,0.007275,503.0,35.7
SKM/SS/78A08/2015/311,27.150778,88.4385,1197.3,38.05,120.77,0.0,,forest,4086.0,1,South Sikkim,,Slide,1250,0.004442,482.0,57.29
SKM/NS/78A03/2017/66,27.261778,88.197194,1361.8,38.49,355.3,0.0,,forest,5729.1,1,West Sikkim,,Slide,3500,-0.021237,681.6,59.86
 ,27.250667,88.531444,508.6,26.64,133.74,0.2941,,built-up,5636.8,1,East Sikkim,Slide activated in July 2019 and got reactivated on 12.05.2022,,,-0.000942,58.8,36.46
 ,27.13689,88.276598,375.8,45.53,89.65,0.3176,,forest,3453.3,1,West Sikkim,"2nd week of August,2022",,,0.020856,88.2,76.41
SKM/ES/78A12/2015/164,27.158361,88.521833,607.4,37.22,68.78,0.0,,grassland,3542.4,1,East Sikkim,,Slide,30000,0.000614,386.5,54.49
SKM/NS/78A10/2017/187,27.575444,88.651417,1610.9,43.43,127.78,0.1294,,forest,4575.2,1,North Sikkim,,Slide,2000,-0.018564,176.3,70.28
SKM/NS/78A04/2017/138,27.173861,88.092111,2342.1,25.77,101.95,0.1294,,grassland,3788.5,1,West Sikkim,,Slide,600,-0.010862,197.1,36.81
 ,27.258583,88.461667,577.1,30.24,252.12,0.2235,,forest,5685.4,1,East Sikkim,"As per the temporal Google imageries between April 2018 and December 2021, it is observed that slide had happened in that particular period.",,,0.004558,29.4,42.64
SK/WEST/78A07/2015/0231,27.281028,88.267361,938.1,28.09,78.07,0.1647,,forest,4410.0,1,West Sikkim,,Subsidence,0,-0.00397,171.4,39.46
SKM/ES/78A11/2015/397,27.373472,88.721944,3279.9,33.54,158.79,0.1529,,built-up,3666.2,1,East Sikkim,,Slide,1500,0.003571,92.9,47.9
SKM/NS/78A04/2017/139,27.144056,88.127361,2304.4,29.6,176.17,0.0,,forest,4955.8,1,West Sikkim,,Slide,600,0.004007,807.0,40.71
SKM/NS/78A10/2017/209,27.740944,88.545361,2753.6,26.9,112.77,0.1059,,grassland,4394.9,1,North Sikkim,,Slide,12000,-0.006981,65.7,38.72
SKM/ES/78A12/2015/35,27.2115,88.58775,1415.6,39.31,286.66,0.0,,forest,4103.9,1,East Sikkim,,Slide,40,0.005444,595.1,58.45
SKM/NS/78A10/2017/206,27.686389,88.73875,2646.4,37.38,101.16,0.4235,,grassland,2148.5,1,North Sikkim,,Slide,1600,-0.000527,29.4,56.07
SKM/EAS/78A08/2014/003,27.23924,88.48416,372.1,31.91,29.38,0.2941,,forest,5462.9,1,East Sikkim,,Slide,0,0.001407,65.7,44.89
SKM/NS/78A04/2017/114,27.141944,88.180222,825.8,32.52,238.8,0.0,,forest,6313.2,1,West Sikkim,,Slide,8000,-0.002224,394.3,46.05
SKM/NS/78A04/2017/142,27.163472,88.143083,2073.3,19.16,95.22,0.1294,,forest,5564.0,1,West Sikkim,,Slide,240,-0.001228,171.4,26.15
SKM/NS/78A03/2017/49,27.320611,88.219611,1203.0,44.19,165.62,0.1059,,forest,4885.5,1,West Sikkim,,Slide,180,0.011579,188.2,71.32
SKM/NS/78A04/2017/127,27.121917,88.139472,1262.2,38.26,254.33,0.0,,forest,5204.3,1,West Sikkim,,Slide,4500,0.001456,645.2,56.22
SKM/SS/78A08/2015/245,27.098417,88.400167,681.5,23.6,222.47,0.0,,forest,3803.3,1,South Sikkim,,Slide,1000,-0.005194,489.1,31.6
SKM/WS/78A07/2015/345,27.254222,88.3005,569.8,30.14,12.02,0.4471,,built-up,4372.5,1,West Sikkim,,Slide,7200,0.026724,29.4,52.61
SKM/ES/78A11/2015/408,27.37075,88.679444,2624.7,35.62,221.19,0.0,,built-up,4582.6,1,East Sikkim,,Slide,900,-0.001945,323.3,51.47
SKM/NS/78A10/2017/181,27.545694,88.636,1373.8,35.84,340.94,0.3765,,forest,4856.2,1,North Sikkim,,Slide,12000,0.005499,146.9,52.77
SKM/SS/78A12/2015/149,27.228556,88.493889,361.4,31.21,295.66,0.3176,,built-up,5282.9,1,South Sikkim,,Slide,2400,0.017926,41.6,48.29
SKM/SS/78A07/2015/337,27.311667,88.418611,1236.6,26.24,66.64,0.2353,,forest,6366.9,1,South Sikkim,,Subsidence,1000,0.002748,176.3,35.51
SKM/NS/78A03/2017/41,27.260167,88.171889,1339.3,38.32,39.57,0.0,,forest,5489.5,1,West Sikkim,,Slide,180,-0.002718,520.8,56.67
SKM/ES/78A11/2015/123,27.252667,88.694194,1487.6,29.52,42.77,0.2,,forest,4433.2,1,East Sikkim,,Slide,600,-0.019945,58.8,43.27
SKM/NS/78A11/2015/11,27.438139,88.527028,1281.5,26.61,297.37,0.0,,forest,6617.0,1,North Sikkim,,Slide,375,-0.008164,473.9,36.78
SK/WES/78A03/2014/02,27.31892,88.16222,1422.9,16.4,173.66,0.3059,,forest,4488.6,1,West Sikkim,,Flow,0,0.001305,29.4,21.29
SKM/NS/78A11/2015/90,27.448306,88.519667,852.2,38.39,299.39,0.2,,forest,6703.1,1,North Sikkim,,Slide,3000,0.012229,41.6,58.17
SKM/ES/78A12/2015/131,27.22075,88.699833,1142.0,42.69,308.59,0.0,,forest,4174.2,1,East Sikkim,,Slide,9525,0.006067,368.2,66.89
SKM/ES/78A11/2015/63,27.381917,88.640333,1670.6,30.94,270.45,0.3176,,forest,5576.5,1,East Sikkim,,Fall,3200,0.024352,29.4,51.26
SKM/SS/78A08/2015/227,27.134306,88.370528,1117.8,30.61,163.6,0.0,,forest,4074.9,1,South Sikkim,,Slide,1000,-0.003038,436.9,42.79
SKM/ES/78A12/2015/133,27.201278,88.665381,1014.0,31.93,301.31,0.0,,forest,3857.3,1,East Sikkim,,Slide,1680,-0.009548,383.2,45.69
SKM/NS/78A10/2017/216,27.713944,88.557361,2600.9,40.6,121.12,0.2,,grassland,4415.5,1,North Sikkim,,Slide,2000,0.008833,117.6,61.91
SKM/WS/78A08/2015/382,27.129861,88.266222,392.6,40.29,135.93,0.2,,forest,3430.4,1,West Sikkim,,Slide,2100,0.008898,106.0,62.66
SKM/ES/78A11/2015/154,27.250556,88.53325,496.0,36.58,189.23,0.3176,,forest,5635.8,1,East Sikkim,,Slide,1800,0.016073,29.4,55.58
SK/WEST/78A07/2015/0235,27.250222,88.301944,539.4,50.15,129.46,0.2118,,forest,4347.1,1,West Sikkim,,Slide,0,0.006331,146.9,87.0
SKM/SS/78A07/2015/289,27.26,88.381361,1542.1,39.07,3.92,0.1647,,forest,4898.8,1,South Sikkim,,Slide,1800,0.012757,29.4,61.0
 ,27.195589,88.628028,589.3,41.29,14.32,0.2,,forest,3788.6,1,East Sikkim,It is a new slide triggered in 18th – 19th October 2021.,,,0.003859,185.9,63.63
SK/EAST/78A12/2015/0221,27.179056,88.533111,381.6,50.47,130.73,0.2706,,grassland,3952.5,1,East Sikkim,,Slide,0,-0.008375,106.0,87.56
SKM/NS/78A11/2015/02,27.374583,88.542333,1826.8,36.03,109.04,0.0,,forest,6254.8,1,North Sikkim,,Slide,28,0.002914,498.7,53.03
SKM/ES/78A11/2015/403,27.381556,88.691806,3082.0,33.39,197.4,0.0,,built-up,4315.8,1,East Sikkim,,Slide,2000,0.012104,264.5,49.24
SKM/WS/78A08/2015/267,27.153306,88.3135,1214.4,36.6,303.09,0.0,,forest,3815.3,1,West Sikkim,,Slide,3000,0.013457,946.4,54.89
SKM/ES/78A12/2015/105,27.190833,88.596889,489.7,51.08,133.22,0.2471,,forest,3743.5,1,East Sikkim,,Slide,300,0.001551,83.1,88.1
SKM/ES/78A11/2015/60,27.378611,88.631083,1813.8,47.45,263.42,0.0,,forest,5748.8,1,East Sikkim,,Fall,4800,0.004247,324.6,78.06
SKM/NS/78A03/2017/13,27.288167,88.102778,1765.4,39.86,239.67,0.1529,,forest,3399.2,1,West Sikkim,,Fall,105,-0.004354,131.4,60.25
SKM/NS/78A04/2017/118,27.159361,88.09225,2224.0,29.99,306.8,0.1412,,forest,3914.9,1,West Sikkim,,Slide,2000,-0.004603,207.8,42.7
SKM/SS/78A08/2015/224,27.131444,88.386,1542.4,33.19,138.75,0.0,,forest,4035.3,1,South Sikkim,,Slide,3400,-0.006132,929.3,47.79
SKM/SS/78A08/2015/260,27.097833,88.3785,278.1,24.15,170.38,0.2118,,forest,3838.0,1,South Sikkim,,Slide,4500,0.022005,149.8,38.54
SKM/WS/78A08/2015/316,27.123889,88.319778,402.4,40.84,324.69,0.2235,,forest,3743.2,1,West Sikkim,,Slide,4000,0.003794,92.9,62.5
SKM/ES/78A12/2015/119,27.246194,88.625694,1475.1,26.0,201.06,0.0,,forest,4487.2,1,East Sikkim,,Fall,351,0.006639,427.9,34.89
SKM/ES/78A11/2015/13,27.214222,88.608361,805.5,23.31,60.12,0.1882,,built-up,4030.1,1,East Sikkim,,Slide,56,0.001619,124.7,31.26
SKM/NS/78A03/2017/33,27.27075,88.167417,1366.9,26.61,223.33,0.1412,,forest,5224.5,1,West Sikkim,,Slide,30,0.004801,205.7,36.06
SKM/SS/78A08/2015/261,27.101083,88.3615,374.5,49.55,287.4,0.1765,,forest,3866.0,1,South Sikkim,,Slide,9000,-0.011556,117.6,84.67
SKM/ES/78A12/2015/121,27.235917,88.645167,1454.5,34.25,146.73,0.0,,forest,4293.7,1,East Sikkim,,Fall,3500,0.016933,392.1,51.03
SKM/SS/78A08/2015/188,27.2215,88.370667,1780.5,29.61,125.35,0.0,,forest,4471.2,1,South Sikkim,,Slide,2400,0.026264,577.4,46.57
 ,27.326333,88.595444,1021.4,20.4,317.66,0.2824,,built-up,5687.2,1,East Sikkim,"Reactivated in June,2022",,,0.015812,29.4,30.08
SKM/NS/78A03/2017/56,27.33325,88.213583,1407.1,33.62,18.13,0.0,,forest,4777.1,1,West Sikkim,,Slide,250,0.006394,352.7,49.09
SKM/ES/78A11/2015/16,27.246056,88.62575,1471.7,30.2,224.72,0.0,,forest,4476.6,1,East Sikkim,,Slide,56,0.001512,409.3,41.36
SKM/SS/78A08/2015/240,27.102944,88.404667,923.7,27.23,176.95,0.0,,forest,3826.8,1,South Sikkim,,Subsidence,2000,-0.005262,735.3,37.3
SKM/SS/78A08/2015/197,27.189222,88.391056,1875.5,25.41,276.38,0.0,,built-up,4668.7,1,South Sikkim,,Slide,5000,0.012186,289.4,36.16
SKM/WS/78A08/2015/371,27.220778,88.279917,1511.3,37.73,145.53,0.0,,forest,4059.8,1,West Sikkim,,Slide,700,-0.00083,907.7,55.38
 ,27.619361,88.661314,1853.5,39.53,130.58,0.1765,,forest,4326.5,1,North Sikkim,18.06.2021,,,0.009353,178.8,60.89
SKM/NS/78A10/2017/197,27.609056,88.652028,1665.5,39.49,142.64,0.1412,,forest,4651.2,1,North Sikkim,,Slide,9000,0.000601,106.0,59.45
SKM/SS/78A08/2015/184,27.232639,88.378417,2131.3,24.69,42.33,0.0,,forest,4600.7,1,South Sikkim,,Slide,2500,-0.003592,698.5,33.21
SKM/NS/78A03/2017/65,27.320111,88.177833,1688.7,18.39,93.3,0.0118,,forest,4961.9,1,West Sikkim,,Slide,150,-0.003251,262.9,26.24
SKM/NS/78A15/2017/164,27.2615,88.788778,3362.2,35.65,239.05,0.0,,forest,3987.7,1,East Sikkim,,Slide,1350,0.009732,289.4,52.06
SKM/NS/78A11/2015/95,27.480472,88.531194,1007.0,40.99,183.78,0.0,,forest,7436.8,1,North Sikkim,,Slide,200,-0.000334,399.7,62.5
SKM/WS/78A08/2015/389,27.240639,88.306056,972.9,41.08,277.79,0.0,,forest,4272.6,1,West Sikkim,,Slide,150,-0.016952,565.3,65.25
SKM/NS/78A11/2015/91,27.461694,88.523472,934.3,34.81,260.19,0.0118,,forest,6996.3,1,North Sikkim,,Slide,600,-0.000992,332.5,50.02
SKM/NS/78A03/2017/19,27.269556,88.137861,1528.8,29.9,152.8,0.0941,,forest,4296.4,1,West Sikkim,,Slide,8,0.007981,213.9,42.23
SKM/NS/78A11/2015/01,27.375194,88.54275,1852.7,48.97,125.77,0.0,,forest,6255.9,1,North Sikkim,,Fall,10,-0.004912,540.3,82.32
SKM/NS/78A04/2017/122,27.128694,88.141639,1570.2,33.95,219.62,0.0,,forest,5330.9,1,West Sikkim,,Slide,4800,0.009455,847.7,49.11
SKM/NS/78A04/2017/99,27.167972,88.224778,1459.1,29.45,41.37,0.0,,forest,5472.1,1,West Sikkim,,Slide,2400,0.006645,956.8,41.5
SKM/ES/78A07/2015/48,27.330778,88.49225,871.2,24.91,278.81,0.0118,,forest,6656.3,1,East Sikkim,,Slide,72,-0.000612,242.3,33.97
SKM/NOR/78A11/2014/007,27.4097,88.54371,1539.2,43.68,195.57,0.0,,forest,6519.2,1,North Sikkim,,Fall,0,0.01256,383.2,69.6
SKM/ES/78A11/2015/159,27.292944,88.589417,860.6,22.05,40.09,0.2824,,built-up,5571.2,1,East Sikkim,,Slide,1000,0.002262,41.6,30.0
SKM/SS/78A08/2015/247,27.101194,88.394611,620.4,34.63,273.58,0.0,,forest,3838.8,1,South Sikkim,,Slide,2000,-0.004185,492.6,49.4
SKM/SS/78A08/2015/194,27.220972,88.397639,2022.6,31.33,247.58,0.0,,forest,4827.6,1,South Sikkim,,Slide,2250,-0.007789,500.5,44.68
SKM/SS/78A08/2015/198,27.169472,88.363778,1532.5,38.72,300.21,0.0,,built-up,4263.8,1,South Sikkim,,Slide,300,-0.005253,915.3,57.06
SKM/SS/78A08/2015/309,27.159194,88.444361,1315.3,42.8,17.2,0.2,,forest,4130.5,1,South Sikkim,,Slide,1200,0.004551,121.2,66.56
SK/WEST/78A07/2015/0230,27.284278,88.265194,1048.0,34.09,138.12,0.0353,,forest,4453.9,1,West Sikkim,,Slide,0,-0.006101,197.1,49.51
SKM/SS/78A07/2015/287,27.273861,88.398722,959.1,36.93,98.91,0.0941,,forest,5417.9,1,South Sikkim,,Slide,800,-0.014115,236.9,54.93
SKM/SS/78A08/2015/242,27.1025,88.400778,849.2,27.22,205.55,0.0,,forest,3833.1,1,South Sikkim,,Slide,300,0.001364,815.0,37.21
SKM/NS/78A11/2015/79,27.375139,88.542833,1829.9,47.57,126.85,0.0,,forest,6253.9,1,North Sikkim,,Fall,2000,0.011357,519.9,79.14
 ,27.250614,88.462803,559.4,37.92,178.46,0.0,,built-up,5636.6,1,East Sikkim,It is a new slide and appears that it occurred in the monsoon of 2021,,,-0.021602,374.0,61.38
SKM/NS/78A03/2017/38,27.255861,88.156139,1523.5,31.82,2.86,0.2,,forest,5038.8,1,West Sikkim,,Slide,35,0.002194,29.4,44.21
SKM/NS/78A04/2017/108,27.152722,88.190833,1050.9,20.59,109.31,0.1059,,grassland,6454.0,1,West Sikkim,,Slide,750,-0.0081,88.2,28.45
SKM/NS/78A03/2017/54,27.335,88.206722,1460.7,34.58,70.55,0.3412,,forest,4800.5,1,West Sikkim,,Slide,150,-0.007002,92.9,49.67
 ,27.340272,88.612733,1738.5,24.7,248.25,0.0,,forest,5665.1,1,East Sikkim,Date of occurrence : 19.10.2021 around 6:00 pm,,,0.004732,675.9,33.4
SKM/WS/78A08/2015/384,27.200861,88.340861,1006.5,28.07,201.26,0.0,,forest,4152.4,1,West Sikkim,,Slide,150,-0.02797,623.4,48.48
SKM/NS/78A03/2017/77,27.259722,88.248972,1129.8,16.39,69.87,0.0,,forest,4754.5,1,West Sikkim,,Slide,600,-0.008408,683.5,24.55
SKM/SS/78A08/2015/56,27.205,88.442122,1303.5,36.46,145.73,0.1412,,built-up,4901.4,1,South Sikkim,,Slide,11200,0.025633,251.1,56.21
SKM/ES/78A11/2015/127,27.256,88.706167,1173.6,29.92,75.87,0.0,,forest,4402.7,1,East Sikkim,,Slide,120,-0.014713,266.1,42.71
 ,27.252528,88.527778,689.1,38.46,125.62,0.0,,forest,5642.6,1,East Sikkim,New slide initiated in the month of July 2021.,,,0.004055,386.5,57.4
SKM/SS/78A07/2015/330,27.270056,88.430139,478.7,28.84,341.6,0.2,,forest,5755.6,1,South Sikkim,,Slide,300,0.00702,41.6,40.7
SKM/NS/78A11/2015/82,27.395556,88.517528,726.9,34.38,283.91,0.0471,,forest,6854.4,1,North Sikkim,,Slide,200,0.003967,270.9,49.24
SKM/NS/78A04/2017/95,27.171083,88.245417,1119.5,30.78,266.02,0.0,,forest,4709.1,1,West Sikkim,,Slide,9600,0.006374,499.6,43.65
SK/ESK/78A11/2018/001,27.315833,88.606667,1466.4,33.38,74.09,0.0,,built-up,5602.1,1,East Sikkim,,Slide,12000,-0.004352,886.0,47.54
 ,27.238515,88.488124,391.9,36.02,223.73,0.3647,,forest,5448.9,1,East Sikkim,Reactivated in May 2022.,,,-0.003229,92.9,52.37
 ,27.323208,88.609869,1552.5,38.94,278.34,0.0,,built-up,5615.5,1,East Sikkim,Date of occurrence : 19.10.2021 around 08:00 pm,,,0.005995,884.1,59.54
SKM/SS/78A07/2015/334,27.282,88.415028,1393.9,42.97,183.99,0.0,,forest,5799.2,1,South Sikkim,,Slide,100,-0.011661,793.5,68.05
SKM/NS/78A10/2017/219,27.703917,88.562306,2413.8,22.6,64.33,0.2353,,forest,4353.0,1,North Sikkim,,Slide,1500,0.026864,29.4,39.67
SKM/SS/78A12/2015/174,27.160722,88.505889,1036.0,31.8,144.28,0.0,,grassland,3713.4,1,South Sikkim,,Slide,3000,-0.002573,698.5,44.79
SKM/SS/78A07/2015/283,27.306861,88.368444,1953.3,28.84,96.0,0.0,,forest,4977.1,1,South Sikkim,,Slide,150,-0.008078,557.6,40.07
SKM/NS/78A11/2015/69,27.412111,88.627083,1416.7,27.02,315.02,0.2353,,forest,5906.4,1,North Sikkim,,Slide,200,-0.004434,83.1,37.77
SKM/NOR/78A11/2014/006,27.48603,88.53269,1051.7,25.16,246.83,0.2,,built-up,7557.8,1,North Sikkim,,Slide,0,-0.009884,41.6,34.66
SKM/SS/78A08/2015/238,27.244472,88.350472,1597.8,50.22,196.48,0.2,,forest,4376.3,1,South Sikkim,,Fall,6000,-0.001826,176.3,86.43
SKM/SS/78A08/2015/301,27.177056,88.402611,1983.4,45.17,246.05,0.0,,forest,4483.1,1,South Sikkim,,Slide,4800,0.005167,675.9,72.23
 ,27.253333,88.531944,553.1,32.14,231.99,0.2,,forest,5646.2,1,East Sikkim,Slide initiated in the month of July 2020.,,,0.00929,29.4,46.42
SKM/ES/78A11/2015/407,27.370861,88.683167,2716.3,39.87,143.36,0.0,,forest,4499.4,1,East Sikkim,,Slide,400,0.011498,657.1,62.49
SKM/NS/78A03/2017/34,27.254389,88.145306,1484.0,25.97,264.69,0.1412,,forest,4717.6,1,West Sikkim,,Slide,2000,0.006946,185.9,35.92
SKM/SS/78A08/2015/216,27.130056,88.412944,1726.5,27.17,81.44,0.0,,built-up,3991.8,1,South Sikkim,,Slide,1500,0.009434,753.3,37.2
SKM/ES/78A11/2015/406,27.370472,88.686417,2738.8,43.67,232.93,0.0,,grassland,4429.1,1,East Sikkim,,Slide,800,-0.000414,650.5,70.24
SKM/ES/78A12/2015/37,27.214806,88.588083,1454.6,32.51,229.96,0.0,,forest,4186.0,1,East Sikkim,,Slide,24,0.006597,613.6,46.71
SKM/NS/78A03/2017/32,27.270056,88.174444,1337.7,31.23,183.12,0.0,,forest,5447.7,1,West Sikkim,,Slide,30,0.002877,386.5,44.04
SKM/SS/78A08/2015/360,27.235861,88.433167,1200.3,23.67,95.83,0.0,,forest,5331.5,1,South Sikkim,,Slide,375,0.015148,500.5,37.66
SKM/ES/78A11/2015/411,27.381306,88.690444,3087.2,29.04,134.03,0.0118,,grassland,4341.5,1,East Sikkim,,Slide,4500,0.004024,262.9,41.59
 ,27.363889,88.620833,1700.9,27.95,227.35,0.2588,,forest,5730.1,1,East Sikkim,New slide,,,-0.003791,146.9,38.23
SKM/ES/78A11/2015/47,27.315083,88.506056,1486.7,31.42,92.3,0.1412,,forest,6090.9,1,East Sikkim,,Slide,56,0.003526,58.8,43.33
SKM/WS/78A07/2015/346,27.25,88.301889,545.4,50.54,122.15,0.2,,grassland,4344.7,1,West Sikkim,,Slide,4200,0.01266,158.3,87.85
SKM/SS/78A08/2015/276,27.158417,88.420139,1600.2,34.18,224.18,0.0,,forest,4156.9,1,South Sikkim,,Slide,8000,-0.0086,353.9,50.31
