lon,lat,elevation_m,slope_deg,aspect_deg,distance_to_stream_m,landcover_class,soil_erodibility_k,rusle_ls_factor,rusle_c_factor,rainfall_erosivity_r,soil_loss_tha_yr,label
92.918457,24.069857,756.171,15.218,76.87,502.556,10,0.133,4.59,0.001,952.85,0.578,1
93.048668,23.633591,828.856,31.342,197.878,399.331,30,0.134,22.864,0.05,929.52,142.307,1
93.384813,23.379812,918.584,33.787,190.797,96.008,30,0.131,24.94,0.05,730.42,119.851,1
92.681581,23.986109,449.471,17.844,70.078,456.419,10,0.129,5.613,0.001,876.07,0.632,1
93.246639,23.470722,896.599,36.263,118.499,299.017,30,0.13,17.413,0.05,926.24,104.965,1
92.861,22.363001,307.626,25.306,247.715,395.853,30,0.125,20.834,0.05,926.24,120.112,1
92.770981,23.021145,967.796,39.087,246.359,494.234,10,0.122,29.362,0.001,797.4,2.84,1
92.69914,22.85558,408.716,23.91,49.358,434.697,10,0.124,12.528,0.001,876.07,1.364,1
93.158251,23.538538,1053.247,16.063,345.117,0.0,10,0.133,12.287,0.001,926.24,1.518,1
92.87265,22.901035,371.644,34.045,159.584,60.721,30,0.126,19.066,0.05,926.24,111.194,1
92.706055,22.862419,481.096,32.605,325.934,395.853,10,0.124,11.691,0.001,876.07,1.273,1
93.241556,23.474611,898.798,32.648,62.462,192.017,10,0.128,15.449,0.001,926.24,1.836,1
92.949684,23.217224,475.476,31.865,226.569,257.618,10,0.129,19.82,0.001,926.24,2.356,1
92.963722,23.658861,1128.469,35.99,272.947,537.133,10,0.132,22.782,0.001,1008.45,3.027,1
93.092328,23.603808,970.962,23.223,51.259,244.774,10,0.134,7.79,0.001,926.24,0.968,1
93.311889,23.498889,1538.549,24.424,200.635,631.762,10,0.127,10.933,0.001,817.91,1.137,1
92.65,22.66,385.255,24.026,134.446,497.95,10,0.12,10.716,0.001,867.28,1.118,1
92.789948,23.092278,417.008,2.79,112.907,30.361,10,0.126,0.894,0.001,797.4,0.09,1
92.7,24.3,352.878,12.957,190.775,218.933,10,0.124,9.348,0.001,761.69,0.888,1
92.780045,24.039744,846.871,36.91,124.468,537.99,10,0.127,33.649,0.001,797.4,3.403,1
92.920555,23.018333,793.817,33.082,94.377,549.853,10,0.125,15.687,0.001,926.24,1.813,1
92.854689,23.322363,945.632,29.977,276.552,472.299,10,0.128,13.983,0.001,952.85,1.703,1
92.977997,22.424,808.002,27.419,205.853,421.782,10,0.121,9.531,0.001,926.24,1.071,1
93.078826,23.63797,920.199,34.973,293.629,429.363,10,0.133,24.116,0.001,926.24,2.992,1
92.5795,23.519139,804.248,29.758,87.408,619.236,10,0.127,26.264,0.001,867.28,2.9,1
93.033627,23.626738,590.426,29.059,335.668,399.331,10,0.135,15.851,0.001,929.52,1.991,1
92.37,23.84,427.482,12.554,293.846,259.401,10,0.127,3.591,0.001,768.893,0.352,1
92.84,24.34,460.813,23.8,286.515,364.326,10,0.125,10.593,0.001,952.85,1.264,1
93.12458,23.853333,283.09,38.916,247.525,85.873,10,0.136,14.271,0.001,776.796,1.507,1
92.795685,23.084101,538.96,15.673,351.485,530.224,10,0.124,11.911,0.001,797.4,1.176,1
93.13,22.34,1887.747,37.212,344.44,841.924,10,0.118,27.813,0.001,926.24,3.071,1
93.261139,23.21475,1453.755,31.468,26.916,305.12,10,0.126,21.356,0.001,926.24,2.489,1
92.725781,23.413501,1112.608,32.8,14.657,798.661,10,0.125,15.532,0.001,876.07,1.7,1
92.886108,22.458916,947.391,20.496,204.526,485.769,30,0.124,6.675,0.01,926.24,7.677,1
93.244469,23.874056,1226.946,33.835,309.894,192.017,10,0.126,18.931,0.001,893.33,2.141,1
93.207726,23.885279,1100.823,37.274,264.433,708.123,10,0.135,29.637,0.001,893.33,3.571,1
92.703083,23.727639,869.116,34.463,358.308,60.721,10,0.127,31.146,0.001,876.07,3.72,1
92.923904,23.002401,743.218,26.191,296.757,721.662,10,0.126,22.548,0.001,926.24,2.629,1
92.628441,22.823553,140.768,29.353,297.431,279.91,10,0.127,16.042,0.001,867.28,1.776,1
